5000,2280
1e+04,1778
1.5e+04,1576
2e+04,1346
2.5e+04,1154
3e+04,1377
3.5e+04,1374
4e+04,1229
4.5e+04,1399
5e+04,1471
5.5e+04,1192
6e+04,1440
6.5e+04,1700
7e+04,1597
7.5e+04,1500
8e+04,1443
8.5e+04,1231
9e+04,1515
9.5e+04,1410
1e+05,1392
1.05e+05,1490
1.1e+05,1304
1.15e+05,1242
1.2e+05,1341
1.25e+05,1161
1.3e+05,1851
1.35e+05,1412
1.4e+05,1105
1.45e+05,1450
1.5e+05,1242
1.55e+05,1336
1.6e+05,1282
1.65e+05,1348
1.7e+05,1496
1.75e+05,1393
1.8e+05,1273
1.85e+05,1414
1.9e+05,1341
1.95e+05,1685
2e+05,1078
2.05e+05,1443
2.1e+05,1189
2.15e+05,1364
2.2e+05,1576
2.25e+05,1625
2.3e+05,1580
2.35e+05,1560
2.4e+05,1482
2.45e+05,1484
2.5e+05,1364
2.55e+05,1212
2.6e+05,1506
2.65e+05,1501
2.7e+05,1393
2.75e+05,1097
2.8e+05,1389
2.85e+05,1525
2.9e+05,1455
2.95e+05,1263
3e+05,1544
3.05e+05,1333
3.1e+05,1213
3.15e+05,1350
3.2e+05,1408
3.25e+05,1381
3.3e+05,1315
3.35e+05,1255
3.4e+05,1351
3.45e+05,1607
3.5e+05,1569
3.55e+05,1382
3.6e+05,1128
3.65e+05,935.9
3.7e+05,1183
3.75e+05,1543
3.8e+05,1255
3.85e+05,1459
3.9e+05,1184
3.95e+05,1335
4e+05,1513
4.05e+05,1414
4.1e+05,1363
4.15e+05,1497
4.2e+05,1318
4.25e+05,1465
4.3e+05,1257
4.35e+05,1142
4.4e+05,1227
4.45e+05,1264
4.5e+05,1318
4.55e+05,1224
4.6e+05,1140
4.65e+05,1318
4.7e+05,1238
4.75e+05,1239
4.8e+05,1260
4.85e+05,1619
4.9e+05,1160
4.95e+05,1506
5e+05,1547
