frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,1966.0938184222991,29.65159377316531,0.0
2000000,3932.1876368445983,32.0,0.8961103671639001
3000000,5898.281455266897,32.0,9.087022900763358
4000000,7864.375273689197,32.0,18.184830342604318
5000000,9830.469092111494,32.0,21.9086540993102
6000000,11796.562910533794,32.0,25.13031161473088
7000000,12437.8752245815,32.0,31.636720729853018
8000000,9774.779356881103,32.0,37.097845262096776
9000000,7111.683489180704,32.0,42.0
10000000,4448.587621480307,32.0,42.0
11000000,1785.4917537799083,32.0,42.0
12000000,-877.6041139204899,32.0,45.0
13000000,-1000.0,32.0,49.0
14000000,-1000.0,32.0,53.09846968206033
15000000,-1000.0,32.0,57.0
16000000,-1000.0,32.0,58.0
17000000,-1000.0,32.0,58.0
18000000,-1000.0,32.0,58.0
19000000,-1000.0,32.0,58.0
20000000,-1000.0,32.0,58.0
21000000,-1000.0,32.0,58.0
22000000,-1000.0,32.0,58.0
23000000,-1000.0,32.0,58.0
24000000,-1000.0,32.0,58.0
25000000,-1000.0,32.0,58.0
26000000,-1000.0,32.0,58.0
27000000,-1000.0,32.0,58.0
28000000,-1000.0,32.0,58.0
29000000,-1000.0,32.0,58.0
30000000,-1000.0,32.0,58.0
31000000,-1000.0,32.0,58.0
32000000,-1000.0,32.0,58.0
33000000,-1000.0,32.0,58.0
34000000,-1000.0,32.0,58.0
35000000,-1000.0,32.0,59.39386766180238
36000000,-1000.0,32.0,63.0
37000000,-1000.0,32.0,65.0
38000000,-1000.0,32.0,67.0
39000000,-1000.0,32.0,67.0
40000000,-1000.0,32.0,67.0
41000000,-1000.0,32.0,67.0
42000000,-1000.0,32.0,67.0
43000000,-1000.0,32.0,67.0
44000000,-1000.0,32.0,67.0
45000000,-1000.0,32.0,67.0
46000000,-1000.0,32.0,67.0
47000000,-1000.0,32.0,67.0
48000000,-1000.0,32.0,67.0
49000000,-1000.0,32.0,67.0
50000000,-1000.0,32.0,67.0
51000000,-1000.0,32.0,67.0
52000000,-1000.0,32.0,67.0
53000000,-1000.0,32.0,67.0
54000000,-1000.0,32.0,67.0
55000000,-1000.0,32.0,67.0
56000000,-1000.0,32.0,67.0
57000000,-1000.0,32.0,67.0
58000000,-1000.0,32.0,67.0
59000000,-989.4993222245788,32.0,67.0
60000000,-816.5974290641167,32.0,67.0
61000000,-643.6955359036544,32.0,67.0
62000000,-470.7936427431923,32.0,67.0
63000000,-297.8917495827302,32.0,67.0
64000000,-124.98985642226796,32.0,67.0
65000000,-84.63238131371378,32.0,67.0
66000000,-66.66839120971665,32.0,67.0
67000000,-48.70440110571952,32.0,67.0
68000000,-30.740411001722393,32.0,67.0
69000000,-12.77642089772526,32.0,67.0
70000000,-49.30613939771848,32.0,67.0
71000000,-220.04795796199835,32.0,67.0
72000000,-390.7897765262782,32.0,67.0
73000000,-561.5315950905581,32.0,67.0
74000000,-732.2734136548379,32.0,67.0
75000000,-903.0152322191178,32.0,67.0
76000000,-992.2430480486412,32.0,67.0
77000000,-974.2863094233373,32.0,67.0
78000000,-956.3295707980334,32.0,67.0
79000000,-938.3728321727294,32.0,67.0
80000000,-920.4160935474256,32.0,67.0
81000000,-902.4593549221216,32.0,67.0
82000000,-914.995538035123,32.0,67.0
83000000,-932.3707906712964,32.0,67.0
84000000,-949.7460433074697,32.0,67.0
85000000,-967.121295943643,32.0,67.0
86000000,-984.4965485798164,32.0,67.0
87000000,-1000.0,32.0,67.0
88000000,-1000.0,32.0,67.0
89000000,-1000.0,32.0,67.0
90000000,-1000.0,32.0,68.0
91000000,-1000.0,32.0,68.0
92000000,-1000.0,32.0,68.0
93000000,-1000.0,32.0,68.0
94000000,-1000.0,32.0,68.0
95000000,-1000.0,32.0,68.0
96000000,-1000.0,32.0,69.0
97000000,-1000.0,32.0,71.0
98000000,-1000.0,32.0,73.54935018659866
99000000,-1000.0,32.0,75.0
100000000,-1000.0,32.0,75.0
101000000,-1000.0,32.0,75.0
102000000,-1000.0,32.0,75.0
103000000,-1000.0,32.0,75.0
104000000,-1000.0,32.0,76.05101657132114
105000000,-1000.0,32.0,78.21438641657473
106000000,-1000.0,32.0,80.25783643648361
107000000,-1000.0,32.0,82.79071221952935
108000000,-990.5912253502049,32.0,84.0
109000000,-626.1925169925339,32.0,84.0
110000000,-261.7938086348629,32.0,84.0
111000000,102.60489972280811,32.0,84.0
112000000,467.0036080804791,32.0,85.51801758284223
113000000,831.4023164381501,32.0,87.0
114000000,1195.801024795821,32.0,89.0
115000000,1560.1997331534922,32.0,91.0
116000000,1924.598441511163,32.0,93.0
117000000,2288.997149868834,32.0,94.78426297398731
118000000,2653.395858226505,32.0,96.62416499665999
119000000,3017.794566584176,32.0,97.60240294207557
120000000,3066.9104602201523,32.0,99.50796814838905
121000000,3024.1816405542304,32.0,101.0
122000000,2981.4528208883085,32.0,102.76226680917217
123000000,2938.724001222386,32.0,104.25923546793427
124000000,2895.995181556464,32.0,105.41836152586934
125000000,2853.2663618905417,32.0,107.27766057494344
126000000,2810.5375422246198,32.0,109.0
127000000,2767.8087225586974,32.0,110.59180245042315
128000000,2725.0799028927754,32.0,112.0
129000000,2682.351083226853,32.0,113.73190316999009
130000000,2639.622263560931,32.0,116.0
131000000,2604.650059129892,32.0,116.0
132000000,2668.6088389754573,32.0,116.0
133000000,2732.5676188210223,32.0,117.23880950841577
134000000,2796.5263986665873,32.0,119.0
