frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,-55.6210611376141,26.87175685693106,0.0
2000000,-111.2421222752282,29.0,1.797184067621692
3000000,-166.8631834128423,31.0,9.0
4000000,-222.4842445504564,31.0,17.0
5000000,-278.1053056880705,31.0,21.78152355360124
6000000,-333.7263668256846,31.0,23.0
7000000,1996.94397675444,31.0,23.0
8000000,4476.845008641632,31.0,23.0
9000000,6956.746040528825,31.0,25.056040223761322
10000000,9436.647072416017,31.0,29.570379436964505
11000000,11916.54810430321,31.0,30.406078460996124
12000000,10175.761551480391,31.0,33.0
13000000,7700.803639179307,31.0,33.0
14000000,5225.845726878222,31.0,33.0
15000000,2750.8878145771378,31.0,36.0
16000000,275.9299022760515,31.0,39.10613412616049
17000000,-980.5821187905509,31.0,42.0
18000000,-940.5009544327263,31.0,43.0
19000000,-900.4197900749017,31.0,44.42294954217807
20000000,-860.3386257170771,31.0,48.98417620356755
21000000,-820.2574613592525,31.0,50.0
22000000,-836.0713966182057,31.0,50.0
23000000,-876.5093736073119,31.56425155862236,52.0
24000000,-916.947350596418,32.0,55.0
25000000,-957.3853275855242,32.0,55.0
26000000,-997.8233045746304,32.0,59.0
27000000,-987.0838648098479,32.0,61.32196032785295
28000000,-973.4329269358122,32.0,64.9759235072328
29000000,-959.7819890617765,32.0,68.0
30000000,-946.1310511877408,32.0,71.0
31000000,-932.4801133137051,32.0,73.03239848890446
32000000,-918.8291754396694,32.0,76.0
33000000,-905.1782375656337,32.0,78.49510467980295
34000000,-704.3806865529766,32.0,80.67525582359649
35000000,-389.20524098944924,32.0,83.0
36000000,-74.02979542592186,32.0,85.37107011696776
37000000,241.14565013760557,32.0,87.0
38000000,556.3210957011329,32.0,87.0
39000000,871.4965412646602,32.0,88.68629716782922
40000000,1186.6719868281875,32.0,91.0
41000000,1501.8474323917148,32.0,92.9398372421743
42000000,1817.0228779552426,32.0,94.0
43000000,2109.0213724930045,32.0,96.0
44000000,2197.3276811559285,32.0,98.0
45000000,2285.6339898188526,32.0,99.0
46000000,2373.940298481777,32.0,100.0
47000000,2462.246607144701,32.0,100.0
48000000,2550.552915807625,32.0,100.0
49000000,2638.8592244705496,32.0,100.0
50000000,2727.1655331334737,32.0,100.0
51000000,2815.4718417963977,32.0,100.0
52000000,2903.778150459322,32.0,100.0
53000000,2928.8438074319006,32.0,100.0
54000000,2938.5879581045924,32.0,100.0
55000000,2948.3321087772842,32.0,100.0
56000000,2958.076259449976,32.0,100.0
57000000,2967.820410122668,32.0,100.0
58000000,2977.5645607953597,32.0,100.0
59000000,2987.308711468051,32.0,100.0
60000000,2997.052862140743,32.0,100.0
61000000,2638.198617624817,32.0,100.0
62000000,2119.5226521354407,32.0,100.0
63000000,1600.8466866460649,32.0,100.0
64000000,1082.1707211566888,32.0,100.0
65000000,563.4947556673128,32.0,100.0
66000000,44.81879017793699,32.0,100.0
67000000,-473.8571753114388,32.0,100.0
68000000,-992.5331408008151,32.0,100.0
69000000,-927.4428416983219,32.0,100.0
70000000,-853.8258938149144,32.0,100.5957321502189
71000000,-780.2089459315068,32.0,102.58298712903883
72000000,-706.5919980480992,32.0,104.0
73000000,-632.9750501646915,32.0,104.0
74000000,-559.3581022812841,32.0,104.0
75000000,-485.74115439787647,32.0,104.0
76000000,-412.1242065144688,32.0,104.0
77000000,-338.5072586310613,32.0,104.0
78000000,-173.49449881945856,32.0,104.0
79000000,91.7584580049861,32.0,104.51684361117385
80000000,357.0114148294308,32.0,106.0
81000000,622.2643716538754,32.0,108.0
82000000,887.51732847832,32.0,109.89565361645654
83000000,1152.7702853027647,32.0,110.91470507570527
84000000,1418.0232421272094,32.0,112.0
85000000,1683.2761989516541,32.0,114.0
86000000,1948.5291557760988,32.0,115.0
87000000,2213.7821126005433,32.0,115.0
88000000,2479.035069424988,32.0,116.76434247805956
89000000,2744.2880262494327,32.0,117.51130905918545
90000000,3201.3885386741704,32.0,119.0
91000000,3931.199416694188,32.0,119.0
92000000,4661.010294714206,32.0,120.76409861898676
93000000,5390.821172734223,32.0,122.13455957435374
94000000,6120.6320507542405,32.0,123.0
95000000,6850.442928774259,32.0,123.0
96000000,7580.253806794276,32.0,123.0
97000000,8310.064684814293,32.0,123.0
98000000,9039.875562834311,32.0,123.0
99000000,9769.68644085433,32.0,124.0
100000000,10499.497318874346,32.0,125.0
101000000,11229.308196894364,32.0,125.87003490928502
102000000,11959.119074914383,32.0,127.0
103000000,12507.489161338268,32.0,128.41486824170832
104000000,12032.737862365095,32.0,129.85053938264718
105000000,11557.98656339192,32.0,131.0
106000000,11083.235264418747,32.0,132.0
107000000,10608.483965445572,32.0,133.0
108000000,10133.732666472399,32.0,134.3048109155399
109000000,9658.981367499224,32.0,136.0
110000000,9184.230068526049,32.0,137.0
111000000,8709.478769552876,32.0,138.06855381369803
112000000,8234.7274705797,32.0,140.0
113000000,7759.976171606527,32.0,141.0
114000000,7285.224872633353,32.0,142.0
115000000,6810.473573660179,32.0,143.3121639078319
116000000,6335.722274687005,32.0,145.0
117000000,5860.970975713831,32.0,146.0
118000000,5386.219676740657,32.0,147.0
119000000,5072.4963818986935,32.0,148.0
120000000,5461.258618592672,32.0,148.91989962531366
121000000,5850.020855286651,32.0,149.7727264127741
122000000,6238.783091980629,32.0,150.86802538691285
123000000,6627.545328674609,32.0,151.19853649454828
124000000,7016.307565368587,32.0,152.55716825507855
125000000,7405.069802062566,32.0,154.0
126000000,7793.8320387565445,32.0,155.0
127000000,8182.594275450523,32.0,156.0
128000000,8571.356512144503,32.0,157.0
129000000,8960.11874883848,32.0,157.0
130000000,9348.88098553246,32.0,157.0
131000000,9737.643222226438,32.0,157.0
132000000,10126.405458920417,32.0,157.0
133000000,10515.167695614397,32.0,158.3551622418879
134000000,10903.929932308376,32.0,159.0
135000000,11292.692169002354,32.0,159.55755987880107
136000000,11681.454405696331,32.0,160.15394731046806
137000000,12070.21664239031,32.0,161.0
138000000,12458.97887908429,32.0,162.0
139000000,12847.74111577827,32.0,162.54916270617034
140000000,12995.680572684338,32.0,163.0
141000000,13003.092405913692,32.0,163.0
142000000,13010.504239143047,32.0,163.8447325847258
143000000,13017.916072372402,32.0,164.34607586912188
144000000,13025.327905601756,32.0,165.0
145000000,13032.739738831113,32.0,166.0
146000000,13040.151572060468,32.0,166.58396789403176
147000000,13047.563405289822,32.0,167.0570911192903
148000000,13054.975238519177,32.0,168.0
149000000,13062.387071748532,32.0,168.0
150000000,13069.798904977886,32.0,168.0
151000000,13077.21073820724,32.0,169.0
152000000,13084.622571436596,32.0,169.51598326075506
153000000,13092.034404665952,32.0,170.0
154000000,13099.446237895307,32.0,171.0
155000000,13106.858071124661,32.0,171.53975461074015
156000000,13114.269904354016,32.0,172.81145833333332
