5000,433.2
1e+04,916.1
1.5e+04,978.3
2e+04,1244
2.5e+04,978.5
3e+04,14.07
3.5e+04,14.02
4e+04,664.9
4.5e+04,1069
5e+04,12.07
5.5e+04,319.5
6e+04,1318
6.5e+04,1192
7e+04,916.3
7.5e+04,10.82
8e+04,14.25
8.5e+04,14.61
9e+04,126.1
9.5e+04,1664
1e+05,68.47
1.05e+05,350
1.1e+05,14.64
1.15e+05,351.3
1.2e+05,10.66
1.25e+05,682.5
1.3e+05,12.66
1.35e+05,12.05
1.4e+05,10.19
1.45e+05,165
1.5e+05,12.7
1.55e+05,78.4
1.6e+05,869
1.65e+05,200.1
1.7e+05,137
1.75e+05,25.99
1.8e+05,952.1
1.85e+05,458.6
1.9e+05,12.78
1.95e+05,160.1
2e+05,16.9
2.05e+05,554.1
2.1e+05,11.94
2.15e+05,1034
2.2e+05,448.5
2.25e+05,1211
2.3e+05,11.62
2.35e+05,1295
2.4e+05,18.26
2.45e+05,372.1
2.5e+05,1187
2.55e+05,11.86
2.6e+05,326.8
2.65e+05,12.18
2.7e+05,79.57
2.75e+05,13.23
2.8e+05,213.6
2.85e+05,28.68
2.9e+05,750.5
2.95e+05,84.5
3e+05,12.58
3.05e+05,12.93
3.1e+05,905
3.15e+05,12.29
3.2e+05,163.9
3.25e+05,607.1
3.3e+05,13.36
3.35e+05,23.5
3.4e+05,14.68
3.45e+05,116.4
3.5e+05,64.3
3.55e+05,1117
3.6e+05,1264
3.65e+05,528.3
3.7e+05,417.2
3.75e+05,975.5
3.8e+05,11.83
3.85e+05,928.5
3.9e+05,13.16
3.95e+05,863.8
4e+05,793.9
4.05e+05,217.3
4.1e+05,10.21
4.15e+05,10.5
4.2e+05,212.9
4.25e+05,17.68
4.3e+05,10.64
4.35e+05,535.3
4.4e+05,11.63
4.45e+05,937
4.5e+05,12.99
4.55e+05,16.45
4.6e+05,458.6
4.65e+05,382.7
4.7e+05,660.5
4.75e+05,13.81
4.8e+05,303
4.85e+05,11.97
4.9e+05,648.5
4.95e+05,1227
5e+05,419.9
