273864	40376	7.715804400772814
274529	39711	7.283400212724961
272545	41695	7.630101444787973
272896	41344	7.748685944235516
275788	38452	7.838767999345713
272630	41610	7.263717556494709
275772	38468	7.582697194534316
275398	38842	7.702865304674514
275474	38766	7.618513220434264
276183	38057	7.88136904287722
277018	37222	7.654637195918483
278997	35243	7.902523439303056
270784	43456	7.679182247731618
272180	42060	7.26194722829088
270466	43774	8.001390551659906
270758	43482	7.689811447997745
277224	37016	8.090152044774353
270649	43591	8.207957372173539
274010	40230	7.836339626437688
274927	39313	7.752353418890291
271361	42879	7.4538740197170545
277582	36658	6.979675966988003
277379	36861	7.558416774369716
276885	37355	7.771046906750409
273897	40343	7.763298951727944
270560	43680	7.739576218700679
280123	34117	7.543372764970542
275252	38988	7.752527649082032
276626	37614	7.375516614994843
275089	39151	8.227953180229415
272206	42034	7.269812010319813
276728	37512	7.4644570137700965
273543	40697	7.221924123880363
271062	43178	7.793889820186176
275703	38537	7.914260074675253
275455	38785	7.537820318710175
276396	37844	7.775816022505341
269895	44345	7.7364976671789885
275384	38856	7.576451920921183
278031	36209	7.850715633764757
275505	38735	7.652774942946611
270791	43449	7.619000882671545
269514	44726	7.953794709454298
274989	39251	7.54458072028935
276164	38076	7.156480570221246
272562	41678	7.915790947503322
273508	40732	7.241007473771981
270784	43456	7.548428529477676
277793	36447	7.1700114296456725
272983	41257	7.649863360244728
272774	41466	8.083526545624132
272064	42176	7.561562070080178
271655	42585	7.867096944617921
274088	40152	7.611575674892502
273924	40316	7.473966832872017
275486	38754	7.644595975158346
272832	41408	6.994757990735603
274213	40027	7.896709456772454
275536	38704	7.290828416121277
274687	39553	7.780645785643088
274655	39585	7.296126956885915
274347	39893	7.624090127009632
274662	39578	8.159958723559198
270628	43612	7.249315223586069
273978	40262	7.930932090412619
270606	43634	7.688914594402027
274570	39670	8.194791046291146
273812	40428	7.860269403450477
276836	37404	7.508262847133725
274030	40210	7.709104665863742
277514	36726	7.587938843380015
272595	41645	7.8740520419069115
269650	44590	8.063235054977868
272377	41863	8.242739919520483
280073	34167	7.591787722994956
271542	42698	7.3411212634336005
273783	40457	7.585917204164392
273305	40935	7.436702754505395
277498	36742	7.226171318525722
276796	37444	7.183441429701429
273258	40982	7.572350727568702
273703	40537	7.232738277123928
275446	38794	7.487687333862911
268776	45464	7.836647276073473
275816	38424	7.326793763205176
272476	41764	7.790991768678138
273070	41170	7.500385813574644
276189	38051	7.694054376384493
275324	38916	7.302106838674988
269860	44380	7.3191401065479855
277404	36836	7.627633073256967
272310	41930	8.029153999697993
273098	41142	7.167235009062748
276070	38170	7.42025795027521
274242	39998	7.592547933257224
276070	38170	7.471937369459381
280012	34228	7.230968473471466
275763	38477	7.051675949671367
271437	42803	7.656642163633327
275639	38601	7.523117184734419
