5000,11.18
1e+04,519.4
1.5e+04,1797
2e+04,1867
2.5e+04,1574
3e+04,1351
3.5e+04,1784
4e+04,1307
4.5e+04,1200
5e+04,1748
5.5e+04,1592
6e+04,885.4
6.5e+04,719.6
7e+04,1176
7.5e+04,1319
8e+04,1175
8.5e+04,1220
9e+04,1237
9.5e+04,787.2
1e+05,1083
1.05e+05,920.1
1.1e+05,745.4
1.15e+05,1184
1.2e+05,500.9
1.25e+05,9.139
1.3e+05,768.7
1.35e+05,1232
1.4e+05,1240
1.45e+05,960.2
1.5e+05,1007
1.55e+05,660.5
1.6e+05,1156
1.65e+05,1418
1.7e+05,1497
1.75e+05,1160
1.8e+05,1475
1.85e+05,1172
1.9e+05,1359
1.95e+05,1097
2e+05,1312
2.05e+05,1665
2.1e+05,1205
2.15e+05,1399
2.2e+05,1399
2.25e+05,1572
2.3e+05,1174
2.35e+05,1278
2.4e+05,1073
2.45e+05,913.6
2.5e+05,1320
2.55e+05,953.2
2.6e+05,1424
2.65e+05,1279
2.7e+05,1068
2.75e+05,1098
2.8e+05,1216
2.85e+05,1479
2.9e+05,1562
2.95e+05,1452
3e+05,1463
3.05e+05,1510
3.1e+05,1582
3.15e+05,1416
3.2e+05,393.4
3.25e+05,1023
3.3e+05,904.3
3.35e+05,1339
3.4e+05,1479
3.45e+05,1304
3.5e+05,1413
3.55e+05,1403
3.6e+05,1236
3.65e+05,1536
3.7e+05,1404
3.75e+05,1291
3.8e+05,978.9
3.85e+05,1308
3.9e+05,1269
3.95e+05,1395
4e+05,1088
4.05e+05,1198
4.1e+05,1582
4.15e+05,1107
4.2e+05,1394
4.25e+05,1306
4.3e+05,1089
4.35e+05,1097
4.4e+05,1320
4.45e+05,1406
4.5e+05,916.6
4.55e+05,940
4.6e+05,1183
4.65e+05,1302
4.7e+05,1129
4.75e+05,1305
4.8e+05,1111
4.85e+05,1161
4.9e+05,1059
4.95e+05,1579
5e+05,1499
