A stapler is a mechanical device that joins pages of paper or similar material by driving a thin metal staple through the sheets and folding the ends.	Um agrafador é um dispositivo mecânico que agrupa folhas de papel ou um material semelhante, espetando um agrafo de metal fino nas folhas e dobrando as pontas.
Staplers are widely used in government, business, offices, work places, homes and schools.	Os agrafadores são muito utilizados nos governos, negócios, escritórios, locais de trabalho, casas particulares e escolas.
The word "stapler" can actually refer to a number of different devices of varying uses.	A palavra "agrafador" pode referir-se a vários dispositivos com várias utilizações.
In addition to joining paper sheets together, staplers can also be used in a surgical setting to join tissue together with surgical staples to close a surgical wound (much in the same way as sutures).	Além de juntar folhas de papel, os agrafadores podem ser utilizados em cirurgias para juntar tecidos com agrafos cirúrgicos para fechar uma ferida operatória (muito semelhante às suturas).
Most staplers are used to join multiple sheets of paper.	Muitos agrafadores são utilizados para juntar várias folhas de papel.
Paper staplers come in two distinct types: manual and electric.	Existem dois tipos de agrafadores de papel: manuais e elétricos.
Manual staplers are normally hand-held, although models that are used while set on a desk or other surface are not uncommon.	Os agrafadores manuais são normalmente utilizados à mão, mas também costumam estar fixados numa secretária ou noutra superfície.
Electric staplers exist in a variety of different designs and models.	Há vários tipos de agrafadores elétricos, com vários designs e modelos.
Their primary operating function is to join large numbers of paper sheets together in rapid succession.	A sua principal função é juntar várias folhas de papel em sucessão rápida.
Some electric staplers can join up to 20 sheets at a time.	Alguns agrafadores elétricos podem juntar até 20 folhas de cada vez.
Typical staplers are a third-class lever.	Os agrafadores comuns são uma alavanca de terceira classe.
A staple gun is usually a heavier duty, hand-held device; it can be strictly manual or pneumatic.	Uma pistola de agrafos é um dispositivo manual, normalmente mais pesado. Pode ser estritamente manual ou pneumática.
Staple guns are used to fasten a thin material to a solid backing—such as a piece of paper to a bulletin board, or to a piece of wood.	As pistolas de agrafos são utilizadas para prender um material fino a um objeto duro, como um pedaço de papel a um quadro de anúncios ou a um pedaço de madeira.
The two legs of a staple from a staple gun are not folded over, but are embedded straight into the backing material.	As duas partes de um agrafo de uma pistola de agrafos não estão dobradas, mas ficam fixadas diretamente no material de suporte.
The growing uses of paper in the 19th century created a demand for an efficient paper fastener.	A crescente utilização do papel no século XIX criou a procura de um fixador de papel eficiente.
In 1866, George McGill received U.S. patent 56,587 for a small, bendable brass paper fastener that was a precursor to the modern staple.	Em 1866, George McGill recebeu a patente dos E.U.A. 56 587 por um pequeno fixador de papel de latão dobrável, que foi um precursor do agrafador moderno.
In 1867, he received U.S. patent 67,665 for a press to insert the fastener into paper.	Em 1867, recebeu a patente dos EU.A. 67 665 por uma prensa que inseria o agrafo no papel.
He showed his invention at the 1876 Centennial Exhibition in Philadelphia, Pennsylvania, and continued to work on these and other various paper fasteners throughout the 1880s.	Mostrou esta invenção na Exposição Universal de 1876 em Filadélfia, na Pensilvânia, e continuou a trabalhar nestes e noutros agrafadores de papel durante a década de 1880.
In 1868 an English patent for a stapler was awarded to C. H. Gould, and in the U.S, Albert Kletzker of St. Louis, MO also patented a device.	Em 1868, uma patente inglesa de um agrafador foi atribuída a C. H. Gould e, nos E.U.A., Albert Kletzker de Saint Louis, no Missouri, patenteou um destes dispositivos.
In 1877 Henry R. Heyl filed patent number 195,603 for the first machines to both insert and clinch a staple in one step, and for this reason some consider him the inventor of the modern stapler.	Em 1877, Henry R. Heyl registou a patente número 195 603 pelas primeiras máquinas de inserir e rebitar um agrafo num único passo e, por isso, é considerado o inventor do agrafador moderno.
In 1876 and 1877 Heyl also filed patents for the Novelty Paper Box Manufacturing Co. of Philadelphia, PA, However, the N. P. B. Manufacturing Co.'s inventions were to be used to staple boxes and books.	Em 1876 e em 1877, Heyl registou também patentes em nome da Novelty Paper Box Manufacturing Co. de Philadelphia, PA. Contudo, as invenções da N. P. B. Manufacturing Co. foram também utilizadas para agrafar caixas e livros.
The first machine to hold a magazine of many pre-formed staples came out in 1878.	A primeira máquina a juntar as páginas de uma revista com vários agrafos pré-formados surgiu em 1878.
On February 18, 1879, George McGill received patent 212,316 for the McGill Single-Stroke Staple Press, the first commercially successful stapler.	A 18 de fevereiro de 1879, George McGill recebeu a patente 212 316 pela McGill Single-Stroke Staple Press, a primeira agrafadora que foi um êxito comercial.
This device weighed over two and a half pounds and loaded a single 1/2 inch wide wire staple, which it could drive through several sheets of paper.	Este dispositivo pesava cerca de um quilograma e permitia colocar um agrafo com 1,27 cm, com capacidade para furar várias folhas de papel.
The first published use of the word "stapler" to indicate a machine for fastening papers with a thin metal wire was in an advertisement in the American Munsey's Magazine in 1901.	A primeira vez que a palavra "agrafador" foi publicada para indicar uma máquina para juntar folhas de papel com um fio metálico fino foi num anúncio publicado na revista norte-americana Munsey's em 1901.
In the early 1900s, several devices were developed and patented that punched and folded papers to attach them to each other without a metallic clip.	No início da década de 1900, foram desenvolvidos e patenteados vários dispositivos que perfuravam e dobravam papéis para fixá-los sem um clipe metálico.
The Clipless Stand Machine (made in North Berwick) sold from 1909 into the 1920s.	A Clipless Stand Machine (fabricada em North Berwick) foi vendida entre 1909 até ao final da década de 1920.
It cut a tongue in the paper that it folded back and tucked in.	Este equipamento cortava uma pequena aba no papel, que era dobrada e introduzida numa pequena fenda, também aberta pelo equipamento, permitindo assim prender as folhas de papel.
Bump's New Model Paper Fastener used a similar cutting and weaving technology.	O New Model Paper Fastener da Bump utilizava uma técnica semelhante de corte e entrelaçamento.
In 1941 the type of paper stapler that is the most common in use today was developed: the four way paper stapler.	Em 1941, foi criado o tipo de agrafador de papel mais utilizado hoje em dia: o agrafador de papel de quatro furos.
With the four way, the operator could either use the stapler to staple papers to wood or cardboard, or used to staple like pliers for bags, or the normal way with the head positioned a small distance above the stapling plate.	Com este tipo de agrafador, o operador pode utilizá-lo para agrafar papel em madeira ou cartão, ou utilizá-lo como um alicate em sacos ou da maneira usual com a cabeça posicionada a uma pequena distância acima da placa de agrafamento.
The stapling plate is known as the anvil.	A placa de agrafamento é conhecida como bigorna.
The anvil often has two settings: the first, and by far most common, is the reflexive setting, also known as the "primary" or "permanent" setting.	A bigorna costuma ter duas regulações: a primeira, e sem dúvida a mais comum, é a regulação reflexiva, também conhecida como regulação "principal" ou "permanente".
In this position the legs of the staple are folded toward the center of the cross bar.	Nesta posição, as pontas do agrafo são dobradas para o centro da barra transversal.
It is used to staple papers which are not expected to need separation.	É utilizada para agrafar papéis que não vão ser separados.
If rotated 180° or slid to its second position, the anvil will be set on the sheer setting, also known as "secondary", "temporary", or "straight".	Se for rodada num ângulo de 180° ou deslizada para a segunda posição, a bigorna vai ser regulada para a posição da bigorna, também conhecida por "secundária", "temporária" ou "reta".
In this position the legs of the staple are folded outwards, away from the cross bar, resulting in the legs and cross bar being in more or less a straight line.	Nesta posição, as pontas do agrafo são dobradas para fora e afastadas da barra transversal, o que faz com que as pontas e a barra fiquem mais ou menos em linha reta.
