5000,892.5
1e+04,755.6
1.5e+04,873.2
2e+04,1044
2.5e+04,756.3
3e+04,12.23
3.5e+04,918.1
4e+04,23.28
4.5e+04,11.85
5e+04,404.2
5.5e+04,14.22
6e+04,1804
6.5e+04,1178
7e+04,23.22
7.5e+04,907.6
8e+04,136.4
8.5e+04,9.929
9e+04,20.13
9.5e+04,1009
1e+05,15.18
1.05e+05,1042
1.1e+05,16.14
1.15e+05,957.8
1.2e+05,16.28
1.25e+05,1044
1.3e+05,28.81
1.35e+05,14.87
1.4e+05,20.03
1.45e+05,19.62
1.5e+05,19.48
1.55e+05,24.9
1.6e+05,999.1
1.65e+05,30.43
1.7e+05,1079
1.75e+05,829.6
1.8e+05,1266
1.85e+05,33.03
1.9e+05,367.9
1.95e+05,22.1
2e+05,27.81
2.05e+05,988.7
2.1e+05,11.13
2.15e+05,28.22
2.2e+05,1097
2.25e+05,582.5
2.3e+05,1661
2.35e+05,1044
2.4e+05,236.8
2.45e+05,21.15
2.5e+05,24.07
2.55e+05,869.2
2.6e+05,33.16
2.65e+05,876.6
2.7e+05,12.21
2.75e+05,25.89
2.8e+05,12.19
2.85e+05,1518
2.9e+05,90.6
2.95e+05,12.3
3e+05,198
3.05e+05,19.24
3.1e+05,143.2
3.15e+05,21.96
3.2e+05,17.56
3.25e+05,22.6
3.3e+05,1061
3.35e+05,14.89
3.4e+05,1822
3.45e+05,23.75
3.5e+05,12.44
3.55e+05,27.28
3.6e+05,263.9
3.65e+05,303.3
3.7e+05,938.6
3.75e+05,15.76
3.8e+05,219.3
3.85e+05,1342
3.9e+05,1404
3.95e+05,1648
4e+05,508.1
4.05e+05,1214
4.1e+05,97.27
4.15e+05,12.13
4.2e+05,272
4.25e+05,2256
4.3e+05,21.03
4.35e+05,13.01
4.4e+05,463.2
4.45e+05,26.09
4.5e+05,1243
4.55e+05,656.9
4.6e+05,1174
4.65e+05,206.2
4.7e+05,1574
4.75e+05,12.41
4.8e+05,1068
4.85e+05,100.6
4.9e+05,77.82
4.95e+05,61.53
5e+05,20.84
