5000,122.8
1e+04,1852
1.5e+04,3687
2e+04,4204
2.5e+04,4399
3e+04,4444
3.5e+04,4420
4e+04,4504
4.5e+04,4541
5e+04,4492
5.5e+04,4401
6e+04,4473
6.5e+04,4498
7e+04,4443
7.5e+04,4478
8e+04,4474
8.5e+04,4451
9e+04,4456
9.5e+04,4478
1e+05,4539
1.05e+05,4467
1.1e+05,4492
1.15e+05,4497
1.2e+05,4526
1.25e+05,4490
1.3e+05,4458
1.35e+05,4523
1.4e+05,4463
1.45e+05,4535
1.5e+05,4507
1.55e+05,4491
1.6e+05,4481
1.65e+05,4495
1.7e+05,4482
1.75e+05,4517
1.8e+05,4546
1.85e+05,4471
1.9e+05,4525
1.95e+05,4510
2e+05,4506
2.05e+05,4480
2.1e+05,4548
2.15e+05,4483
2.2e+05,4471
2.25e+05,4456
2.3e+05,4442
2.35e+05,4506
2.4e+05,4496
2.45e+05,4486
2.5e+05,4521
2.55e+05,4481
2.6e+05,4509
2.65e+05,4488
2.7e+05,4505
2.75e+05,4494
2.8e+05,4396
2.85e+05,4564
2.9e+05,4464
2.95e+05,4454
3e+05,4492
3.05e+05,4514
3.1e+05,4453
3.15e+05,4500
3.2e+05,4505
3.25e+05,4503
3.3e+05,4484
3.35e+05,4484
3.4e+05,4484
3.45e+05,4453
3.5e+05,4470
3.55e+05,4489
3.6e+05,4451
3.65e+05,4516
3.7e+05,4487
3.75e+05,4492
3.8e+05,4498
3.85e+05,4152
3.9e+05,4559
3.95e+05,4483
4e+05,4461
4.05e+05,4401
4.1e+05,4498
4.15e+05,4438
4.2e+05,4502
4.25e+05,4462
4.3e+05,4534
4.35e+05,4457
4.4e+05,4473
4.45e+05,4454
4.5e+05,4520
4.55e+05,4458
4.6e+05,4494
4.65e+05,4533
4.7e+05,4471
4.75e+05,4508
4.8e+05,4547
4.85e+05,4481
4.9e+05,4489
4.95e+05,4464
5e+05,4455
