reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.01,32.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.025,33.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.05,36.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.1,44.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.15,53.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.2,55.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.25,58.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.3,59.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.35,62.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.4,67.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.45,68.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.5,70.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.55,72.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.6,75.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.65,78.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.7,81.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.75,83.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.8,86.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.85,90.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.9,97.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.95,113.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.975,142.0
2026-09-05,wk inc covid hosp,0,2026-09-05,01,quantile,0.99,173.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.01,1.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.025,1.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.05,1.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.1,1.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.15,2.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.2,2.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.25,2.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.3,3.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.35,3.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.4,3.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.45,3.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.5,3.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.55,3.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.6,4.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.65,4.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.7,4.0
2026-09-05,wk inc covid hosp,0,2026-09-05,02,quantile,0.75,5.0
