تلوثين	ت ل و ث ي ن
بجانب	ب ج ا ن ب
استعرفت	ا س ت ع ر ف ت
حجل	ح ج ل
فكرتم	ف ك ر ت م
توسمن	ت و س م ن
دحرجتن	د ح ر ج ت ن
استدرر	ا س ت د ر ر
مربيات	م ر ب ي ا ت
تتبعون	ت ت ب ع و ن
عمين	ع م ي ن
اقض	ا ق ض
نمحى	ن م ح ى
عاوني	ع ا و ن ي
يورد	ي و ر د
سائمة	س ا ئ م ة
تعجبنا	ت ع ج ب ن ا
ضمور	ض م و ر
تبتلعن	ت ب ت ل ع ن
توسم	ت و س م
بعدت	ب ع د ت
اسقطي	ا س ق ط ي
ارقص	ا ر ق ص
حطن	ح ط ن
دجال	د ج ا ل
ارتب	ا ر ت ب
رزي	ر ز ي
جومع	ج و م ع
قديرة	ق د ي ر ة
تعيدون	ت ع ي د و ن
يسلمون	ي س ل م و ن
تضادت	ت ض ا د ت
يزدردون	ي ز د ر د و ن
أنفار	أ ن ف ا ر
تخرقين	ت خ ر ق ي ن
خنت	خ ن ت
ميلان	م ي ل ا ن
تتطوع	ت ت ط و ع
يوافون	ي و ا ف و ن
يتوجد	ي ت و ج د
مارونيات	م ا ر و ن ي ا ت
ماش	م ا ش
سماحة	س م ا ح ة
يتنافسوا	ي ت ن ا ف س و ا
أرشدوا	أ ر ش د و ا
طود	ط و د
اغلطوا	ا غ ل ط و ا
جاب	ج ا ب
يهددون	ي ه د د و ن
شندقورة	ش ن د ق و ر ة
ينوين	ي ن و ي ن
أنبئوا	أ ن ب ئ و ا
استقالة	ا س ت ق ا ل ة
اخترعوا	ا خ ت ر ع و ا
تتجمعن	ت ت ج م ع ن
يتلعبون	ي ت ل ع ب و ن
تناسبن	ت ن ا س ب ن
فكاهة	ف ك ا ه ة
مقالات	م ق ا ل ا ت
نورى	ن و ر ى
نعتن	ن ع ت ن
شئان	ش ئ ا ن
أسعل	أ س ع ل
يتوفون	ي ت و ف و ن
تنفدن	ت ن ف د ن
وصاية	و ص ا ي ة
تحتلم	ت ح ت ل م
يطلقوا	ي ط ل ق و ا
ينظرن	ي ن ظ ر ن
يستعبدون	ي س ت ع ب د و ن
اصطلاء	ا ص ط ل ا ء
سرن	س ر ن
يجنن	ي ج ن ن
يوصلون	ي و ص ل و ن
راديو	ر ا د ي و
كونتن	ك و ن ت ن
سلختن	س ل خ ت ن
