16986339	3389288	11.851375664532787
16998643	3376984	11.847898277996576
16990649	3384978	11.880113659756926
16984179	3391448	11.871265300430926
16991843	3383784	11.860841023102878
16967293	3408334	11.845385433138187
16996447	3379180	11.8640326002331
16979637	3395990	11.89035182974698
16978691	3396936	11.843893544941398
16981733	3393894	11.848489714721099
16978751	3396876	11.884467327563934
16992043	3383584	11.838720442719207
16980393	3395234	11.845513153105891
16979995	3395632	11.868012288732299
16989521	3386106	11.846621329970349
16978891	3396736	11.825603546143821
16970285	3405342	11.857451956948347
16996365	3379262	11.807702360302631
16985083	3390544	11.84409364061064
16972205	3403422	11.813795213461038
16967871	3407756	11.848447007901138
16987703	3387924	11.843986219834301
16988379	3387248	11.87070973799681
16979329	3396298	11.851621127318985
16974547	3401080	11.857112452202834
16966205	3409422	11.873790270897855
16976895	3398732	11.847874287616822
16978159	3397468	11.860555427617937
16968425	3407202	11.858041238803079
16956633	3418994	11.893143951808078
16974373	3401254	11.894564727702292
16974515	3401112	11.896272219571982
16981283	3394344	11.883644345954878
16979171	3396456	11.878841683619271
16976777	3398850	11.881124431121947
16969881	3405746	11.856204580009909
16976193	3399434	11.853845892667314
16969801	3405826	11.868752386369879
16980149	3395478	11.82559845830265
16993633	3381994	11.862641305487921
16987117	3388510	11.872846828885935
16977227	3398400	11.864558390149359
16979243	3396384	11.839618422402614
16973293	3402334	11.844669808236173
16986279	3389348	11.89294673871939
16985095	3390532	11.870337282084066
16977327	3398300	11.877512593555743
16958745	3416882	11.84969808663308
16990745	3384882	11.8518670670957
16974413	3401214	11.88172158742215
16989913	3385714	11.824239890143193
16971673	3403954	11.86340850541223
16990327	3385300	11.916183391362779
16984887	3390740	11.85675783391081
16971979	3403648	11.891156302099368
16974921	3400706	11.85157873312449
16972211	3403416	11.876415573520894
16976211	3399416	11.84767671726777
16976803	3398824	11.883103988870689
16973933	3401694	11.827714981855932
16980667	3394960	11.880704681785893
16984643	3390984	11.894003395304757
16986239	3389388	11.87507902795759
16967989	3407638	11.85755125632971
16976617	3399010	11.854316558440509
16987481	3388146	11.848848857332193
16979441	3396186	11.85388617689403
16987297	3388330	11.845359653744284
16970515	3405112	11.857855420242492
17005223	3370404	11.836321081871064
16989429	3386198	11.850145330091157
16983733	3391894	11.859770440057947
16977979	3397648	11.850188507382791
16970987	3404640	11.847527277853034
16977401	3398226	11.862570495983713
16978349	3397278	11.909433870855834
16997029	3378598	11.866341810199009
16981729	3393898	11.895283582416548
16985371	3390256	11.866111219395455
16979769	3395858	11.85978968765863
16989639	3385988	11.857784001175343
16982493	3393134	11.880275236957408
17001135	3374492	11.861319569365676
16974811	3400816	11.845188136066284
16977577	3398050	11.861432388992277
16988817	3386810	11.8654794657419
16962069	3413558	11.866021433259698
16979905	3395722	11.867723954398034
16971449	3404178	11.88926985401155
16977169	3398458	11.876660243682554
16985981	3389646	11.848521079555054
16963631	3411996	11.89082869257598
16984655	3390972	11.841202379238405
16984881	3390746	11.89316185810442
16979943	3395684	11.8744025969692
16982801	3392826	11.880304464702492
16994697	3380930	11.847131635677277
16984245	3391382	11.86649744058384
16972771	3402856	11.890541871744396
16980595	3395032	11.853085764991421
