reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.01,95.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.025,109.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.05,119.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.1,132.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.15,142.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.2,149.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.25,156.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.3,163.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.35,169.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.4,175.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.45,181.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.5,187.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.55,193.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.6,199.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.65,205.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.7,212.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.75,220.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.8,229.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.85,239.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.9,253.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.95,274.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.975,292.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.99,317.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.01,15.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.025,17.0
