5000,680.9
1e+04,508.6
1.5e+04,376.3
2e+04,1021
2.5e+04,24.94
3e+04,19.54
3.5e+04,13.58
4e+04,12.04
4.5e+04,69.25
5e+04,856.2
5.5e+04,9.229
6e+04,907.4
6.5e+04,1074
7e+04,11.8
7.5e+04,424.6
8e+04,1093
8.5e+04,543.1
9e+04,25.33
9.5e+04,29.25
1e+05,1114
1.05e+05,11.12
1.1e+05,371.1
1.15e+05,13.73
1.2e+05,904.1
1.25e+05,1062
1.3e+05,517.6
1.35e+05,1233
1.4e+05,13.76
1.45e+05,17.81
1.5e+05,18.29
1.55e+05,10.3
1.6e+05,545.4
1.65e+05,551.4
1.7e+05,24.96
1.75e+05,659.4
1.8e+05,16.72
1.85e+05,36.93
1.9e+05,33.25
1.95e+05,28.86
2e+05,16.01
2.05e+05,12.08
2.1e+05,15.3
2.15e+05,15.84
2.2e+05,115.7
2.25e+05,11.76
2.3e+05,1345
2.35e+05,13.69
2.4e+05,201.5
2.45e+05,13.66
2.5e+05,16.41
2.55e+05,13.09
2.6e+05,501.8
2.65e+05,75.23
2.7e+05,12.95
2.75e+05,18.87
2.8e+05,37.75
2.85e+05,13.46
2.9e+05,22.36
2.95e+05,30.51
3e+05,16.87
3.05e+05,13.41
3.1e+05,12.18
3.15e+05,21.99
3.2e+05,12.1
3.25e+05,12.55
3.3e+05,15.96
3.35e+05,20.06
3.4e+05,31.64
3.45e+05,20.98
3.5e+05,24.2
3.55e+05,17.3
3.6e+05,31.04
3.65e+05,302.5
3.7e+05,29.07
3.75e+05,18.83
3.8e+05,14.69
3.85e+05,298.5
3.9e+05,19.48
3.95e+05,14.63
4e+05,16.88
4.05e+05,27
4.1e+05,14.27
4.15e+05,27.61
4.2e+05,15.47
4.25e+05,15.27
4.3e+05,14.53
4.35e+05,31.45
4.4e+05,13.21
4.45e+05,12.05
4.5e+05,21.1
4.55e+05,12.97
4.6e+05,14.12
4.65e+05,22.26
4.7e+05,12
4.75e+05,18.07
4.8e+05,12.1
4.85e+05,13.06
4.9e+05,39.16
4.95e+05,16.25
5e+05,12.68
