reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.01,8.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.025,10.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.05,12.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.1,14.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.15,16.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.2,18.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.25,19.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.3,20.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.35,22.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.4,23.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.45,25.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.5,26.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.55,28.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.6,30.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.65,32.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.7,34.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.75,37.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.8,40.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.85,44.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.9,49.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.95,57.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.975,64.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,01,quantile,0.99,73.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.01,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.025,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.05,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.1,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.15,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.2,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.25,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.3,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.35,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.4,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.45,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.5,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.55,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.6,0.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.65,1.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.7,1.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.75,1.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.8,2.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.85,2.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.9,3.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.95,6.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.975,9.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,02,quantile,0.99,16.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.01,5.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.025,6.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.05,7.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.1,9.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.15,10.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.2,12.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.25,13.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.3,15.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.35,16.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.4,17.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.45,19.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.5,20.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.55,21.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.6,22.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.65,24.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.7,26.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.75,28.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.8,31.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.85,35.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.9,40.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.95,48.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.975,56.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,04,quantile,0.99,71.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.01,3.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.025,4.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.05,5.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.1,7.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.15,8.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.2,9.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.25,10.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.3,11.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.35,12.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.4,13.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.45,14.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.5,15.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.55,17.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.6,18.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.65,19.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.7,21.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.75,23.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.8,26.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.85,29.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.9,34.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.95,41.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.975,49.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,05,quantile,0.99,60.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.01,95.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.025,107.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.05,119.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.1,135.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.15,149.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.2,160.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.25,170.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.3,181.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.35,190.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.4,200.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.45,210.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.5,222.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.55,233.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.6,245.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.65,257.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.7,269.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.75,287.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.8,307.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.85,326.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.9,361.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.95,413.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.975,458.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,06,quantile,0.99,532.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.01,18.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.025,20.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.05,24.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.1,29.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.15,33.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.2,37.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.25,40.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.3,43.0
2025-11-22,wk inc flu hosp,-1,2025-11-15,08,quantile,0.35,46.0
