reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.01,19.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.025,25.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.05,30.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.1,36.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.15,39.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.2,39.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.25,42.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.3,42.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.35,45.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.4,45.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.45,47.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.5,50.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.55,53.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.6,54.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.65,58.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.7,58.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.75,59.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.8,60.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.85,64.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.9,67.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.95,70.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.975,76.0
2026-08-08,wk inc covid hosp,0,2026-08-08,01,quantile,0.99,91.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.01,0.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.025,0.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.05,1.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.1,1.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.15,1.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.2,2.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.25,2.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.3,2.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.35,2.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.4,2.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.45,3.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.5,3.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.55,3.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.6,4.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.65,4.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.7,4.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.75,4.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.8,4.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.85,4.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.9,5.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.95,7.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.975,8.0
2026-08-08,wk inc covid hosp,0,2026-08-08,02,quantile,0.99,11.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.01,11.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.025,16.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.05,17.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.1,22.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.15,23.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.2,24.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.25,26.0
2026-08-08,wk inc covid hosp,0,2026-08-08,04,quantile,0.3,29.0
