reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.01,104.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.025,119.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.05,131.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.1,146.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.15,156.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.2,166.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.25,174.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.3,181.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.35,187.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.4,194.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.45,200.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.5,206.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.55,213.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.6,219.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.65,225.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.7,234.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.75,241.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.8,250.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.85,261.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.9,275.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.95,297.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.975,319.0
2025-12-27,wk inc flu hosp,0,2025-12-27,01,quantile,0.99,337.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.01,0.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.025,1.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.05,2.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.1,4.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.15,5.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.2,7.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.25,8.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.3,9.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.35,10.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.4,12.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.45,13.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.5,14.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.55,15.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.6,16.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.65,18.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.7,19.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.75,21.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.8,23.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.85,26.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.9,29.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.95,34.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.975,39.0
2025-12-27,wk inc flu hosp,0,2025-12-27,02,quantile,0.99,45.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.01,16.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.025,25.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.05,37.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.1,50.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.15,60.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.2,68.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.25,76.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.3,84.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.35,91.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.4,98.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.45,105.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.5,113.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.55,120.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.6,127.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.65,135.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.7,144.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.75,154.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.8,166.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.85,181.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.9,200.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.95,227.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.975,254.0
2025-12-27,wk inc flu hosp,0,2025-12-27,04,quantile,0.99,283.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.01,0.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.025,3.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.05,7.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.1,12.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.15,16.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.2,19.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.25,22.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.3,26.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.35,30.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.4,33.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.45,35.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.5,39.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.55,42.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.6,46.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.65,50.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.7,55.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.75,59.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.8,65.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.85,73.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.9,82.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.95,95.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.975,107.0
2025-12-27,wk inc flu hosp,0,2025-12-27,05,quantile,0.99,128.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.01,283.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.025,332.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.05,378.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.1,428.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.15,468.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.2,500.0
2025-12-27,wk inc flu hosp,0,2025-12-27,06,quantile,0.25,526.0
