reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.01,8.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.025,15.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.05,22.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.1,24.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.15,26.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.2,26.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.25,26.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.3,27.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.35,27.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.4,28.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.45,28.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.5,29.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.55,30.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.6,32.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.65,34.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.7,35.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.75,36.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.8,38.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.85,38.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.9,42.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.95,53.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.975,73.0
2026-05-30,wk inc covid hosp,0,2026-05-30,01,quantile,0.99,114.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.01,0.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.025,0.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.05,0.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.1,0.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.15,0.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.2,1.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.25,1.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.3,1.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.35,1.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.4,1.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.45,2.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.5,2.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.55,2.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.6,2.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.65,2.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.7,2.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.75,3.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.8,3.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.85,3.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.9,4.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.95,7.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.975,11.0
2026-05-30,wk inc covid hosp,0,2026-05-30,02,quantile,0.99,19.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.01,6.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.025,15.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.05,16.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.1,18.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.15,19.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.2,20.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.25,21.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.3,23.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.35,24.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.4,25.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.45,27.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.5,27.0
2026-05-30,wk inc covid hosp,0,2026-05-30,04,quantile,0.55,28.0
