frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,-171.337322066191,29.65159377316531,0.0
2000000,-342.674644132382,32.0,0.0
3000000,-514.0119661985731,32.0,1.4006465783937632
4000000,-685.349288264764,32.0,7.0
5000000,-856.6866103309551,32.0,15.187896425639877
6000000,-1000.0,32.0,23.0
7000000,-1000.0,32.0,26.394289733389016
8000000,-1000.0,32.0,29.454204123667104
9000000,-1000.0,32.0,32.0
10000000,-1000.0,32.0,32.0
11000000,298.74128469060156,32.0,33.0
12000000,2133.422227741443,32.0,36.0
13000000,3968.103170792284,32.0,41.4964832888065
14000000,5802.784113843125,32.0,45.62523851271208
15000000,7637.465056893967,32.0,50.076233060843805
16000000,9472.145999944807,32.0,54.0
17000000,10971.084320861873,32.0,55.0
18000000,10993.135031687003,32.0,55.0
19000000,11015.185742512132,32.0,55.0
20000000,11037.236453337262,32.0,56.0
21000000,11059.287164162393,32.0,60.0
22000000,11081.337874987523,32.0,63.0
23000000,11103.388585812652,32.0,65.99467928436374
24000000,11125.439296637782,32.0,69.62790422000948
25000000,11132.685118575846,32.0,72.0
26000000,11130.535818797243,32.0,75.51380578267026
27000000,11128.386519018643,32.0,78.0
28000000,11126.23721924004,32.0,81.1817081982088
29000000,11124.087919461439,32.0,84.0
30000000,11121.938619682836,32.0,87.1310847553429
31000000,11119.789319904236,32.0,89.0
32000000,11117.640020125633,32.0,91.58113457585077
33000000,11115.490720347032,32.0,93.0
34000000,11113.341420568431,32.0,93.0
35000000,11305.669235658632,32.0,93.21242516134049
36000000,11534.724331383322,32.0,96.10416732289666
37000000,11763.779427108011,32.0,99.0
38000000,11992.834522832702,32.0,100.39924706044145
39000000,12221.889618557392,32.0,104.41508383775134
40000000,12450.944714282083,32.0,108.03748761640578
41000000,12679.999810006771,32.0,110.55591000671592
42000000,12909.054905731462,32.0,113.0
43000000,13072.186445767336,32.0,114.0
44000000,12950.971862791775,32.0,117.0
45000000,12829.757279816216,32.0,117.0
46000000,12708.542696840657,32.0,117.0
47000000,12587.328113865096,32.0,117.0
48000000,12466.113530889537,32.0,117.0
49000000,12344.898947913978,32.0,117.0
50000000,12223.68436493842,32.0,117.0
51000000,12202.230136484297,32.0,118.0
52000000,12325.157619706435,32.0,118.0
53000000,12448.085102928573,32.0,118.0
54000000,12571.012586150711,32.0,118.0
55000000,12693.94006937285,32.0,118.0
56000000,12816.867552594988,32.0,118.0
57000000,12939.795035817126,32.0,118.0
58000000,12962.606389746014,32.0,118.0
59000000,12889.320073004897,32.0,118.0
60000000,12816.033756263781,32.0,118.0
61000000,12742.747439522665,32.0,118.0
62000000,12669.46112278155,32.0,118.0
63000000,12596.174806040433,32.0,118.0
64000000,12522.88848929932,32.0,118.0
65000000,12368.25647979856,32.0,118.0
66000000,12176.680813938308,32.0,118.0
67000000,11985.105148078057,32.0,118.0
68000000,11793.529482217804,32.0,118.0
69000000,11601.953816357553,32.0,118.0
70000000,11410.378150497301,32.0,118.0
71000000,11218.80248463705,32.0,118.0
72000000,12136.523858804088,32.0,118.0
73000000,13675.898853036979,32.0,120.0
74000000,15215.273847269867,32.0,122.51938991724303
75000000,16754.648841502756,32.0,125.0
76000000,18294.023835735643,32.0,128.0769519931083
77000000,19833.398829968533,32.0,130.19344866634154
78000000,21372.773824201424,32.0,132.42746672051967
79000000,22912.14881843431,32.0,134.59059041023994
80000000,24451.5238126672,32.0,136.0
81000000,25990.89880690009,32.0,136.94030123469682
82000000,27530.27380113298,32.0,137.78168208193654
83000000,28542.328554912347,32.0,139.86865375632064
84000000,28656.713978886135,32.0,142.0054644808743
85000000,28771.099402859923,32.0,144.77926829268293
86000000,28885.484826833712,32.0,147.54054450902416
87000000,28999.8702508075,32.0,148.65352007054722
88000000,29114.25567478129,32.0,150.70957862857045
89000000,29228.641098755077,32.0,153.0
90000000,29343.026522728866,32.0,154.25489261827872
91000000,29457.411946702654,32.0,156.6726291458139
92000000,29571.797370676442,32.0,158.0
93000000,29686.18279465023,32.0,160.10778732027404
94000000,29800.56821862402,32.0,162.1256620905848
95000000,29914.953642597808,32.0,164.32950517365023
96000000,30029.339066571596,32.0,166.0
97000000,30143.72449054538,32.0,166.0
98000000,30258.10991451917,32.0,168.81949232215607
99000000,30372.495338492958,32.0,169.0
100000000,30473.39702742223,32.0,169.0
101000000,30570.03004331365,32.0,169.0
102000000,30666.663059205068,32.0,169.0
103000000,30763.296075096485,32.0,171.0715138918751
104000000,30859.929090987902,32.0,173.0
105000000,30956.562106879323,32.0,174.95985362560842
106000000,31053.19512277074,32.0,176.8393588906046
107000000,31149.828138662157,32.0,179.0
108000000,31246.461154553577,32.0,179.0
109000000,31343.094170444994,32.0,179.0
110000000,31439.72718633641,32.0,181.33275364823555
111000000,31536.360202227832,32.0,182.7702655709501
112000000,31632.99321811925,32.0,185.22323846071848
113000000,31729.626234010666,32.0,186.0
114000000,31826.259249902083,32.0,186.0
115000000,31868.189356989922,32.0,186.0
116000000,31632.201013258447,32.0,187.0
117000000,31396.212669526976,32.0,187.0
118000000,31160.2243257955,32.0,187.0
119000000,30924.23598206403,32.0,187.0
120000000,30688.247638332556,32.0,187.0
121000000,30452.259294601085,32.0,187.0
122000000,30216.27095086961,32.0,187.0
123000000,29980.28260713814,32.0,187.0
124000000,29744.294263406664,32.0,187.0
125000000,29508.305919675193,32.0,187.0
126000000,29272.317575943718,32.0,187.0
127000000,29036.329232212243,32.0,187.0
128000000,28800.340888480772,32.0,187.0
129000000,28560.794657465907,32.0,187.0
130000000,28301.25288134253,32.0,187.0
131000000,28041.71110521915,32.0,187.0
132000000,27782.169329095774,32.0,187.0
133000000,27522.627552972397,32.0,187.0
134000000,27263.08577684902,32.0,187.0
135000000,27003.54400072564,32.0,187.0
136000000,26744.002224602264,32.0,187.0
137000000,26484.460448478887,32.0,187.0
138000000,26224.91867235551,32.0,187.0
139000000,25965.37689623213,32.0,187.0
140000000,25705.835120108753,32.0,187.0
141000000,25446.293343985377,32.0,187.0
142000000,25186.751567861997,32.0,189.16544016287403
143000000,25329.82873106611,32.0,191.0
144000000,26096.873268094176,32.0,193.0
145000000,26863.91780512224,32.0,193.0
146000000,27630.96234215031,32.0,194.14301995179537
147000000,28398.006879178374,32.0,196.05657615272008
148000000,29165.05141620644,32.0,198.3122243550728
149000000,29932.095953234504,32.0,199.49020259588647
150000000,30699.140490262573,32.0,201.59000503409456
151000000,31466.185027290638,32.0,202.0
152000000,32233.229564318703,32.0,202.0
153000000,33000.27410134677,32.0,202.0
154000000,33767.31863837483,32.0,202.0
155000000,34534.3631754029,32.0,203.0
156000000,35301.40771243097,32.0,204.0
157000000,36068.452249459035,32.0,204.0920772060092
158000000,36835.4967864871,32.0,205.0
159000000,37602.541323515165,32.0,206.0
160000000,38369.58586054323,32.0,208.0
161000000,38820.97576732592,32.0,210.9604380884844
162000000,38860.12182759065,32.0,213.08207377488878
163000000,38899.26788785538,32.0,214.10915428797782
164000000,38938.413948120105,32.0,215.0
165000000,38977.56000838483,32.0,215.0
166000000,39016.70606864956,32.0,215.0
167000000,39055.85212891429,32.0,215.0
168000000,39094.998189179016,32.0,215.0
169000000,39134.14424944375,32.0,215.0
170000000,39173.29030970848,32.0,215.0
171000000,39212.436369973206,32.0,215.0
172000000,39251.58243023793,32.0,215.0
173000000,39290.72849050266,32.0,215.0
174000000,39329.87455076739,32.0,215.0
175000000,39369.020611032116,32.0,215.0
176000000,39408.16667129684,32.0,215.0
177000000,39447.31273156157,32.0,215.0
178000000,39486.458791826306,32.0,215.0
179000000,39525.60485209103,32.0,216.05875941843652
180000000,39436.22227471557,32.0,217.86181781758864
181000000,39175.00321528123,32.0,219.5944405645087
182000000,38913.78415584688,32.0,221.2985949728878
183000000,38652.56509641254,32.0,222.9231151299032
184000000,38391.34603697819,32.0,224.5345022229464
185000000,38130.12697754385,32.0,225.0
186000000,37868.90791810951,32.0,226.31225278549562
187000000,37607.68885867516,32.0,227.7039437993523
188000000,37346.46979924082,32.0,229.0456889438944
189000000,37085.25073980648,32.0,230.26057092833375
190000000,36824.03168037213,32.0,231.72828684768146
191000000,36562.81262093779,32.0,233.05359105157834
192000000,36301.59356150344,32.0,234.53531847370638
193000000,36040.3745020691,32.0,235.98694649472503
194000000,35779.15544263476,32.0,237.5855018708313
195000000,35517.93638320041,32.0,238.0
196000000,35256.71732376607,32.0,238.0
197000000,34995.49826433172,32.0,238.0
198000000,34734.27920489738,32.0,238.0
199000000,34473.06014546304,32.0,238.0
200000000,34211.84108602869,32.0,239.0
201000000,33950.62202659435,32.0,239.0
202000000,33689.40296716,32.0,239.0
203000000,33428.18390772566,32.0,239.0
204000000,33178.569866422826,32.0,239.16032453524522
205000000,33348.251524778236,32.0,241.0
206000000,33517.933183133646,32.0,241.0
207000000,33687.61484148905,32.0,241.0
208000000,33857.29649984446,32.0,243.60137357647835
209000000,34026.97815819987,32.0,244.3001299967501
210000000,34196.65981655527,32.0,245.9716777331584
211000000,34366.34147491068,32.0,247.4905283391082
212000000,34536.02313326609,32.0,249.06394056535396
213000000,34705.704791621494,32.0,250.57129974208365
214000000,34875.386449976904,32.0,252.0
215000000,35045.068108332314,32.0,252.76054308342762
216000000,35214.74976668772,32.0,254.3259733879871
217000000,35384.43142504313,32.0,255.67259778654562
218000000,35554.11308339854,32.0,257.0
219000000,35723.79474175394,32.0,257.0
220000000,35893.47640010935,32.0,257.399952842423
221000000,36063.15805846476,32.0,258.6236701722298
222000000,36232.83971682016,32.0,259.81036126708335
223000000,36402.52137517557,32.0,260.0709327765623
224000000,36572.20303353098,32.0,261.4146965304874
225000000,36741.884691886386,32.0,262.6761662236471
226000000,36911.566350241796,32.0,263.9633420614139
227000000,37081.248008597206,32.0,265.23661176136477
228000000,37250.92966695261,32.0,266.0
229000000,37420.61132530802,32.0,266.7090747915162
230000000,37590.29298366343,32.0,268.09467646372235
231000000,37706.08324635774,32.0,269.4952474076769
232000000,37692.78447669095,32.0,270.91898485954033
233000000,37679.48570702416,32.0,272.0
234000000,37666.18693735738,32.0,272.83406886488945
235000000,37652.88816769059,32.0,274.0
236000000,37639.5893980238,32.0,274.0
237000000,37626.29062835702,32.0,274.0
238000000,37612.99185869023,32.0,274.0
239000000,37599.69308902344,32.0,274.0
240000000,37586.39431935665,32.0,274.0
241000000,37573.09554968987,32.0,274.0
242000000,37559.79678002308,32.0,274.0
243000000,37546.49801035629,32.0,274.0
244000000,37533.19924068951,32.0,274.0
245000000,37519.90047102272,32.0,274.0
246000000,37506.60170135593,32.0,274.0
247000000,37493.30293168915,32.0,274.0
248000000,37480.00416202236,32.0,274.0
249000000,37466.70539235557,32.0,274.0
250000000,37453.40662268879,32.0,274.0
251000000,37440.107853022,32.0,274.0
252000000,37426.80908335521,32.0,274.0
253000000,37413.51031368842,32.0,274.0
254000000,37400.21154402164,32.0,274.0
255000000,37386.91277435485,32.0,274.0
256000000,37386.81249346871,32.0,274.0
257000000,37387.68486288465,32.0,275.0
258000000,37388.55723230059,32.0,275.0
259000000,37389.42960171653,32.0,275.0
260000000,37390.30197113247,32.0,275.0
261000000,37391.17434054841,32.0,275.0
262000000,37392.04670996435,32.0,275.0
263000000,37392.91907938029,32.0,275.0
264000000,37393.79144879623,32.0,275.0
265000000,37394.663818212175,32.0,275.0
266000000,37395.53618762811,32.0,275.0
267000000,37396.40855704405,32.0,275.0
268000000,37397.28092645999,32.0,275.0
269000000,37398.153295875934,32.0,275.0
270000000,37399.025665291876,32.0,275.0
271000000,37399.89803470782,32.0,275.0
272000000,37400.77040412375,32.0,275.0
273000000,37401.642773539694,32.0,275.0
274000000,37402.515142955635,32.0,275.0
275000000,37403.38751237158,32.0,275.0
276000000,37404.25988178752,32.0,275.0
277000000,37396.54619176264,32.0,275.0
278000000,37340.78228518371,32.0,275.5055040907145
279000000,37285.018378604786,32.0,276.0
280000000,37229.25447202586,32.0,276.0
281000000,37173.49056544693,32.0,276.0
282000000,37117.72665886801,32.0,276.0
283000000,37061.96275228908,32.0,276.0
284000000,37006.198845710154,32.0,276.0
285000000,36950.434939131235,32.0,276.0
286000000,36894.67103255231,32.0,276.0
287000000,36838.90712597338,32.0,276.0
288000000,36783.14321939446,32.0,276.0
289000000,36727.37931281553,32.0,276.0
290000000,36671.615406236604,32.0,276.0
291000000,36615.85149965768,32.0,276.0
292000000,36560.08759307876,32.0,276.0
293000000,36504.32368649983,32.0,276.0
294000000,36448.559779920906,32.0,276.0
295000000,36392.79587334198,32.0,276.0
296000000,36337.031966763054,32.0,276.0
297000000,36281.26806018413,32.0,276.0
298000000,36225.5041536052,32.0,276.0
299000000,36193.1599437702,32.0,276.0
300000000,36191.22897533988,32.0,276.0
301000000,36189.29800690956,32.0,276.0
302000000,36187.367038479235,32.0,276.0
303000000,36185.43607004891,32.0,276.0
304000000,36183.50510161859,32.0,276.0
305000000,36181.574133188275,32.0,276.0
306000000,36179.64316475795,32.0,276.0
307000000,36177.71219632763,32.0,276.0
308000000,36175.78122789731,32.0,276.0
309000000,36173.850259466984,32.0,276.0
310000000,36171.91929103666,32.0,276.0
311000000,36169.98832260635,32.0,276.0
312000000,36168.057354176024,32.0,276.0
313000000,36166.1263857457,32.0,276.0
314000000,36164.19541731538,32.0,276.0
315000000,36162.26444888506,32.0,276.0
316000000,36160.333480454734,32.0,276.0
317000000,36158.40251202442,32.0,276.0
318000000,36156.471543594096,32.0,276.0
319000000,36154.54057516377,32.0,276.0
320000000,36152.60960673345,32.0,276.0
321000000,36182.63135801159,32.0,276.0
322000000,36227.39441224452,32.0,276.0
323000000,36272.157466477445,32.0,276.0
324000000,36316.92052071037,32.0,276.0
325000000,36361.6835749433,32.0,276.0
326000000,36406.44662917623,32.0,276.0
327000000,36451.20968340916,32.0,276.0
328000000,36495.97273764208,32.0,276.0
329000000,36540.735791875006,32.0,276.0
330000000,36585.498846107934,32.0,276.0
331000000,36630.26190034086,32.0,276.0
332000000,36675.02495457379,32.0,276.0
333000000,36719.78800880672,32.0,276.0
334000000,36764.551063039646,32.0,276.0
335000000,36809.314117272574,32.0,276.0
336000000,36854.077171505494,32.0,276.0
337000000,36898.84022573842,32.0,276.0
338000000,36943.60327997135,32.0,276.0
339000000,36988.36633420428,32.0,276.0
340000000,37033.129388437206,32.0,276.0
341000000,37077.892442670134,32.0,276.0
342000000,37122.65549690306,32.0,276.0
