frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,-109.12465440221952,25.018532246108226,0.0
2000000,-218.24930880443904,27.0,0.0
3000000,-327.3739632066585,31.0,1.0
4000000,-436.4986176088781,31.0,5.11866790500199
5000000,-545.6232720110976,32.0,11.807210626185958
6000000,-654.747926413317,32.0,16.184679864455145
7000000,-763.8725808155366,32.0,22.615363288908252
8000000,-872.9972352177562,32.0,26.216804468723854
9000000,-982.1218896199756,32.0,30.6689259959308
10000000,-1000.0,32.0,34.0
11000000,-1000.0,32.0,36.47411677000564
12000000,-1000.0,32.0,39.02447335098423
13000000,-1000.0,32.0,42.91387299261401
14000000,-1000.0,32.0,46.74472311894711
15000000,-1000.0,32.0,54.9100103617606
16000000,-990.7308360426053,32.0,58.0
17000000,-979.0629979249917,32.0,58.0
18000000,-967.395159807378,32.0,60.990832825925175
19000000,-955.7273216897643,32.0,63.13987832340097
20000000,-944.0594835721506,32.0,66.06316250236608
21000000,-932.391645454537,32.0,69.06917610308473
22000000,-920.7238073369233,32.0,70.0435885291736
23000000,-909.0559692193096,32.0,72.0
24000000,-815.627554007822,32.0,73.0
25000000,-438.71581771697817,32.0,73.47347969096612
26000000,-61.8040814261343,32.0,77.19603900521581
27000000,315.1076548647095,32.0,79.0
28000000,692.0193911555534,32.0,79.43785856331459
29000000,1068.931127446397,32.0,81.07646711034974
30000000,1445.8428637372413,32.0,82.76959280023605
31000000,1822.754600028085,32.0,83.0
32000000,2199.6663363189286,32.0,83.0
33000000,2576.578072609773,32.0,83.0
34000000,2953.4898089006165,32.0,83.0
35000000,3151.9023758622643,32.0,83.0
36000000,2960.591529166133,32.0,83.0
37000000,2769.280682470002,32.0,84.43633078013019
38000000,2577.9698357738707,32.0,86.03697395747344
39000000,2386.6589890777395,32.0,88.1650655710246
40000000,2195.3481423816083,32.0,90.87367125929703
41000000,2004.037295685477,32.0,93.22143811760894
42000000,1812.7264489893457,32.0,95.0
43000000,1621.4156022932148,32.0,95.0
44000000,1430.1047555970836,32.0,95.0
45000000,1238.7939089009524,32.0,95.0
46000000,1047.4830622048212,32.0,95.0
47000000,901.4343625891274,32.0,95.0
48000000,907.6954393143182,32.0,96.0
49000000,913.956516039509,32.0,97.57499219676635
50000000,920.2175927646997,32.0,100.0
51000000,926.4786694898905,32.0,101.0
52000000,932.7397462150813,32.0,103.0
53000000,939.0008229402721,32.0,104.84349905760489
54000000,945.2618996654628,32.0,107.0
55000000,951.5229763906536,32.0,108.05654429631575
56000000,957.7840531158444,32.0,110.0
57000000,973.7194598040838,32.0,111.0
58000000,2322.1461806814164,32.0,116.41529993677712
59000000,3670.5729015587485,32.0,119.3463005570356
60000000,5018.999622436081,32.0,122.26395314206295
61000000,6367.426343313414,32.0,125.81014436914988
62000000,7715.853064190746,32.0,128.0
63000000,9064.279785068078,32.0,130.42828910900633
64000000,10412.70650594541,32.0,133.4959949956517
65000000,11761.133226822743,32.0,135.0
66000000,13109.559947700076,32.0,137.12385651594875
67000000,14256.769400557178,32.0,140.49246804625685
68000000,15402.25711891692,32.0,143.37197536931572
69000000,16547.744837276663,32.0,145.97314202667275
70000000,17693.2325556364,32.0,148.4169671094244
71000000,18838.720273996143,32.0,151.0
72000000,19984.207992355885,32.0,152.05593809577212
73000000,21129.695710715627,32.0,153.79432637446305
74000000,22275.18342907537,32.0,156.35571517801375
75000000,23420.67114743511,32.0,158.0
76000000,24566.158865794852,32.0,158.76541925481678
77000000,25711.646584154594,32.0,161.37622231140432
78000000,26857.134302514336,32.0,162.0
79000000,28002.622020874078,32.0,162.72407514533091
80000000,28650.42151235699,32.0,165.1610824069725
81000000,28385.164336172664,32.0,167.5089251616877
82000000,28119.907159988335,32.0,170.65141310883945
83000000,27854.649983804007,32.0,172.87203214865065
84000000,27589.392807619683,32.0,176.13064995051138
85000000,27324.135631435354,32.0,179.2348717948718
86000000,27058.87845525103,32.0,182.0
87000000,26793.6212790667,32.0,182.0
88000000,26528.364102882377,32.0,183.61113797339328
89000000,26263.10692669805,32.0,185.2414845066611
90000000,25997.849750513724,32.0,186.25763022149334
91000000,25732.592574329396,32.0,188.61682252766795
92000000,25467.33539814507,32.0,191.27831377468885
93000000,25202.078221960743,32.0,193.02309551919942
94000000,25056.066455277436,32.0,195.6379146174207
95000000,25291.461766711796,32.0,197.0
96000000,25526.857078146153,32.0,199.0
97000000,25762.252389580513,32.0,199.0
98000000,25997.647701014874,32.0,199.0
99000000,26233.04301244923,32.0,199.0
100000000,26468.43832388359,32.0,199.0
101000000,26703.833635317947,32.0,199.0
102000000,26939.228946752308,32.0,199.0
103000000,27174.624258186668,32.0,199.0
104000000,27410.019569621025,32.0,199.0
105000000,27645.414881055385,32.0,199.0
106000000,27880.810192489746,32.0,199.0
107000000,28116.205503924102,32.0,199.0
108000000,28351.600815358463,32.0,199.0
109000000,28586.996126792823,32.0,199.0
110000000,28825.179962616334,32.0,199.0
111000000,29065.938439779726,32.0,199.0
112000000,29306.696916943118,32.0,200.00416936005172
113000000,29547.45539410651,32.0,202.2908786137674
114000000,29788.2138712699,32.0,203.64862156318725
115000000,30028.972348433294,32.0,205.46309428254915
116000000,30269.730825596685,32.0,207.58053654329595
117000000,30510.489302760077,32.0,208.5562192478409
118000000,30751.24777992347,32.0,210.28832962659487
119000000,30992.006257086865,32.0,212.0
120000000,31232.764734250257,32.0,212.79561612609544
121000000,31473.52321141365,32.0,214.8355141747735
