frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,0.0,1.0,9.73727971079982
2000000,0.0,1.0,16.0
3000000,0.0,1.0,17.623925325472857
4000000,0.0,1.0,19.0
5000000,6.269101913865552,1.0,21.0
6000000,25.014846629815032,1.0,26.0
7000000,43.76059134576451,1.0,29.86004376367615
8000000,62.50633606171399,1.0,32.27495061612266
9000000,81.25208077766347,2.0,34.0
10000000,99.99782549361295,2.0,37.0
11000000,145.64902178015316,3.0,39.05373800728201
12000000,191.3033394611573,3.0,42.634263426342635
13000000,236.95765714216145,3.0,46.0
14000000,282.6119748231656,3.0,47.0
15000000,328.26629250416977,3.0,49.0
16000000,373.9206101851739,3.0,52.0
17000000,400.0,3.0,53.0
18000000,400.0,3.0,54.0
19000000,400.0,6.0,58.126039432015524
20000000,400.0,6.0,62.055915574542034
21000000,400.0,6.0,65.0
22000000,400.0,6.0,68.69424316768415
23000000,400.0,6.0,72.0
24000000,400.0,6.0,73.77166361342505
25000000,400.0,6.0,74.73683007053278
26000000,400.0,6.0,78.0
27000000,400.0,6.0,79.0
28000000,400.0,6.0,79.0
29000000,400.0,6.0,81.84817656694543
30000000,400.0,6.0,85.0
31000000,400.0,6.0,86.15665883254825
32000000,400.0,6.0,88.65930693758263
33000000,400.0,6.0,91.0
34000000,400.0,6.0,92.0
35000000,400.0,6.0,93.21507826065539
36000000,407.8156559965466,6.0,95.0
37000000,566.6317170496756,6.0,96.76086315438565
38000000,725.4477781028045,6.0,100.41744785826418
39000000,884.2638391559335,6.0,103.0
40000000,1043.0799002090625,6.0,104.6235910316099
41000000,1201.8959612621913,6.0,106.0
42000000,1360.7120223153204,6.0,106.162239604552
43000000,1519.5280833684494,6.0,109.14868582499193
44000000,1678.3441444215782,6.0,111.0
45000000,1837.1602054747073,6.0,111.0
46000000,1995.9762665278363,6.0,113.3656166546461
47000000,2154.7923275809653,6.0,114.842258400314
48000000,2313.608388634094,6.0,117.08539799176701
49000000,2472.424449687223,6.0,119.86918424139279
50000000,2500.0,6.0,122.28512611372315
51000000,2500.0,6.0,125.53783282777216
52000000,2500.0,6.0,127.0
53000000,2500.0,6.0,129.59263763975986
54000000,2500.0,6.0,132.0
55000000,2500.0,6.0,132.0
56000000,2500.0,6.0,133.00478481761243
57000000,2500.0,6.0,134.64592153542196
58000000,2500.0,6.0,135.0
59000000,2500.0,6.0,136.0
60000000,2500.0,6.0,138.86824032853642
61000000,2500.0,6.0,139.0
62000000,2500.0,6.0,139.4333167303116
63000000,2500.0,6.0,141.79946344735077
64000000,2500.0,6.0,143.30228622372655
65000000,2500.0,6.0,146.35685231922767
66000000,2500.0,6.0,148.9026780341807
67000000,2500.0,6.0,150.05066911204713
68000000,2500.0,6.0,151.2257231212509
