frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,0.0,1.0,12.47347316471314
2000000,25.079025124225673,1.0,16.0
3000000,62.99895037646901,1.0,19.516513288036467
4000000,100.0,1.0,23.0
5000000,100.0,1.0,25.0
6000000,100.0,1.0,26.0
7000000,100.0,1.0,27.0
8000000,100.0,1.0,27.0
9000000,100.0,1.0,27.0
10000000,100.0,1.0,27.0
11000000,100.0,1.0,27.0
12000000,100.0,1.0,27.0
13000000,100.0,1.0,29.0
14000000,100.0,1.0,30.495461589550587
15000000,112.74688764857505,1.0,32.34966914384608
16000000,149.6187206653842,1.0,34.0
17000000,186.4905536821933,3.0,35.55854862886871
18000000,223.36238669900246,3.0,40.0
19000000,260.2342197158116,3.0,43.66491355337928
20000000,297.1060527326207,3.0,46.36664534697793
21000000,333.97788574942984,6.0,50.42255171385356
22000000,370.84971876623894,6.0,53.870262033209556
23000000,400.0,6.0,56.0
24000000,400.0,6.0,58.0
25000000,400.0,6.0,59.0
26000000,400.0,6.0,62.57564844187348
27000000,400.0,6.0,66.0
28000000,400.0,6.0,69.030207122551
29000000,400.0,6.0,72.05107158320104
30000000,400.0,6.0,73.0
31000000,400.0,6.0,75.79016903414414
32000000,400.0,6.0,78.65083508227369
33000000,400.0,6.0,81.98379237906285
34000000,400.0,6.0,83.0
35000000,400.0,6.0,85.0
36000000,400.0,6.0,85.5625379440225
37000000,400.0,6.0,86.0
38000000,400.0,6.0,86.06910799712121
39000000,400.0,6.0,88.03428555755174
40000000,400.0,6.0,90.0
41000000,400.0,6.0,90.0
42000000,400.0,6.0,93.90524340665068
43000000,400.0,6.0,95.03252675320854
44000000,407.7151807778424,6.0,96.0
45000000,416.2754672803593,6.0,98.0
46000000,424.8357537828762,6.0,98.0
47000000,433.3960402853931,6.0,98.96031510507999
48000000,441.95632678791003,6.0,101.02614108456517
49000000,450.5166132904269,6.0,104.0
50000000,459.0768997929438,6.0,105.52521071844109
51000000,467.63718629546065,6.0,108.73820841821842
52000000,476.1974727979776,6.0,112.0
53000000,484.75775930049446,6.0,113.35496398813727
54000000,493.3180458030114,6.0,114.0
55000000,533.03789185294,6.0,115.0
56000000,683.6043378795366,6.0,115.0
57000000,834.1707839061332,6.0,115.70601536411147
58000000,984.7372299327299,6.0,118.91683017825066
59000000,1135.3036759593265,6.0,122.0
60000000,1285.870121985923,6.0,122.0
61000000,1436.43656801252,6.0,122.97844012085957
62000000,1587.0030140391166,6.0,125.34237342966517
63000000,1737.5694600657132,6.0,128.0129231447789
64000000,1888.1359060923098,6.0,130.28458205277292
65000000,2038.7023521189064,6.0,132.48036589275083
66000000,2189.2687981455033,6.0,135.4510019819423
67000000,2339.8352441721,6.0,138.32454648945136
68000000,2490.4016901986965,6.0,141.69961822131913
69000000,2500.0,6.0,144.6297725170297
70000000,2500.0,6.0,147.80393134688111
71000000,2500.0,6.0,150.23151775737946
72000000,2500.0,6.0,152.41383258513582
73000000,2500.0,6.0,155.23502278782007
74000000,2500.0,6.0,157.555905272272
75000000,2500.0,6.0,160.0
76000000,2500.0,6.0,160.0
77000000,2500.0,6.0,161.2487376113411
78000000,2500.0,6.0,163.0
79000000,2500.0,6.0,165.0
80000000,2500.0,6.0,167.0452334822664
81000000,2500.0,6.0,168.7646904220369
82000000,2500.0,6.0,170.0
83000000,2500.0,6.0,171.26768546517147
84000000,2500.0,6.0,173.0
85000000,2500.0,6.0,173.0
86000000,2500.0,6.0,173.0
87000000,2500.0,6.0,173.0
88000000,2500.0,6.0,174.49724074177826
89000000,2500.0,6.0,177.68112360775478
90000000,2500.0,6.0,180.11257338968147
91000000,2500.0,6.0,181.81969332684443
92000000,2500.0,6.0,184.5231981572407
93000000,2500.0,6.0,185.0
94000000,2500.0,6.0,185.12673776423537
95000000,2500.0,6.0,186.15643498008265
96000000,2500.0,6.0,188.0
97000000,2500.0,6.0,190.0
98000000,2500.0,6.0,192.0
99000000,2500.0,6.0,192.0
100000000,2500.0,6.0,192.0
101000000,2500.0,6.0,193.97552595501244
102000000,2500.0,21.0,1174.8502858572144
103000000,2500.0,21.0,1175.5876982165803
104000000,2500.0,21.0,1176.445074930889
105000000,2500.0,21.0,1177.0
106000000,2500.0,21.0,1177.4826926667358
107000000,2500.0,21.0,1178.4271267548986
108000000,2500.0,21.0,1179.2620144179411
109000000,2500.0,21.0,1180.0
110000000,2500.0,21.0,1180.0
111000000,2500.0,21.0,1180.8807809356583
112000000,2500.0,21.0,1181.655581083097
113000000,2500.0,21.0,1182.3775672824404
114000000,2500.0,21.0,1183.0825649069825
115000000,2500.0,21.0,1183.8155630158474
116000000,2500.0,21.0,1184.5287828343064
117000000,2500.0,21.0,1185.2937671537327
118000000,2500.0,21.0,1186.0
119000000,2500.0,21.0,1186.0
120000000,2500.0,21.0,1186.8015496005125
121000000,2500.0,21.0,1187.5245271975712
122000000,2500.0,21.0,1188.0
123000000,2500.0,21.0,1188.0
124000000,2500.0,21.0,1188.0
125000000,2500.0,21.0,1188.1288949454758
126000000,2500.0,21.0,1188.867903668735
127000000,2500.0,21.0,1189.8819249058208
128000000,2500.0,21.0,1190.7057241449304
129000000,2500.0,21.0,1191.0
130000000,2500.0,21.0,1191.0
131000000,2500.0,21.0,1191.0
132000000,2500.0,21.0,1191.0
133000000,2500.0,21.0,1191.0
134000000,2500.0,21.0,1191.8512967445197
135000000,2500.0,21.0,1192.0
136000000,2500.0,21.0,1192.0
137000000,2500.0,21.0,1192.0
138000000,2500.0,21.0,1192.0
139000000,2500.0,21.0,1192.0
140000000,2500.0,21.0,1192.0
141000000,2500.0,21.0,1192.0
142000000,2500.0,21.0,1192.0
143000000,2500.0,21.0,1192.0
144000000,2500.0,21.0,1192.0
145000000,2500.0,21.0,1192.0
146000000,2500.0,21.0,1192.0
147000000,2500.0,21.0,1192.0
148000000,2500.0,21.0,1192.0
149000000,2500.0,21.0,1192.0
150000000,2500.0,21.0,1192.0
151000000,2500.0,21.0,1192.0
152000000,10200.0,21.0,1192.0
153000000,10200.0,21.0,1192.1593244585733
154000000,10200.0,21.0,1193.1361794377692
155000000,10200.0,21.0,1194.0
156000000,10200.0,21.0,1194.0
157000000,10200.0,21.0,1194.0
158000000,10200.0,21.0,1194.1658580291785
159000000,10200.0,21.0,1195.0
160000000,10200.0,21.0,1195.0
161000000,10200.0,21.0,1195.0
162000000,10200.0,21.0,1195.0
163000000,10200.0,21.0,1195.0
164000000,10200.0,21.0,1195.0
165000000,10200.0,21.0,1195.0
166000000,10200.0,21.0,1195.0
167000000,10200.0,21.0,1195.0
168000000,10200.0,21.0,1195.0
169000000,10200.0,21.0,1195.137769195619
170000000,10200.0,21.0,1195.8747866334518
171000000,10200.0,21.0,1196.0
172000000,10200.0,21.0,1196.0
173000000,10200.0,21.0,1196.0
174000000,10200.0,21.0,1196.0
175000000,10200.0,21.0,1196.0
176000000,10200.0,21.0,1196.0
177000000,10200.0,21.0,1196.0
178000000,10200.0,21.0,1196.0
179000000,10200.0,21.0,1196.0
180000000,10200.0,21.0,1196.0
181000000,10200.0,21.0,1196.0
182000000,10200.0,21.0,1196.0574140236417
183000000,10200.0,21.0,1196.818873223135
184000000,10200.0,21.0,1197.5611305484874
185000000,10200.0,21.0,1198.3987970649332
186000000,10200.0,21.0,1199.0
187000000,10200.0,21.0,1199.0
188000000,10200.0,21.0,1199.0
189000000,10200.0,21.0,1199.0
190000000,10200.0,21.0,1199.0
191000000,10200.0,21.0,1199.0664014864585
192000000,10200.0,21.0,1199.9156122299935
193000000,10200.0,21.0,1200.7379003185506
194000000,10200.0,21.0,1201.0
195000000,10200.0,21.0,1201.6827344110854
196000000,10200.0,21.0,1202.5448764567643
197000000,10200.0,21.0,1203.1010836175287
198000000,10200.0,21.0,1203.3575004487295
199000000,10200.0,21.0,1203.6139172799303
200000000,10211.488506830845,21.0,1203.8703341111311
201000000,10240.797118485518,21.0,1204.0
202000000,10270.105730140192,21.0,1204.3555641863668
203000000,10299.414341794865,21.0,1205.0
204000000,10328.722953449538,21.0,1205.0
205000000,10358.031565104211,21.0,1205.259138254646
206000000,10387.340176758884,21.0,1206.0
207000000,10416.648788413557,21.0,1206.2212411684154
208000000,10445.95740006823,21.0,1207.1927827329885
209000000,10475.266011722904,21.0,1207.9387997481447
210000000,10504.574623377577,21.0,1208.0
211000000,10533.88323503225,21.0,1208.0
212000000,10563.191846686923,21.0,1208.0
213000000,10592.500458341596,21.0,1208.7945816765073
214000000,10621.809069996269,21.0,1209.76217579444
215000000,10651.117681650943,21.0,1210.5941091681523
216000000,10680.426293305616,21.0,1211.4433869726772
217000000,10709.734904960289,21.0,1212.3696412367062
218000000,10739.043516614962,21.0,1213.0
219000000,10768.352128269635,21.0,1213.2431294827513
220000000,10797.660739924308,21.0,1214.1955831736404
221000000,10826.96935157898,21.0,1215.1242527455972
222000000,10856.277963233655,21.0,1216.0
223000000,10885.586574888328,21.0,1216.0
224000000,10914.895186543,21.0,1216.0
225000000,10944.203798197674,21.0,1217.0
226000000,10973.512409852347,21.0,1217.0
227000000,11002.82102150702,21.0,1217.0
228000000,11032.129633161694,21.0,1217.139837398374
229000000,11061.438244816367,21.0,1218.409655247299
230000000,11090.74685647104,21.0,1218.9525728866931
231000000,11120.055468125713,21.0,1219.7642048499465
232000000,11149.364079780386,21.0,1220.0
233000000,11178.672691435058,21.0,1220.2688709304687
234000000,11207.981303089731,21.0,1221.1585403403974
235000000,11237.289914744404,21.0,1222.0
236000000,11266.598526399079,21.0,1222.0517422970618
237000000,11295.907138053752,21.0,1222.8496434977435
238000000,11325.215749708424,21.0,1223.0482377069516
239000000,11354.524361363097,21.0,1224.0491726823943
240000000,11383.83297301777,21.0,1224.669350797549
241000000,11413.141584672443,21.0,1225.0
242000000,11442.450196327118,21.0,1225.0
243000000,11471.75880798179,21.0,1225.1558535848278
244000000,11500.0,21.0,1226.0772136597159
245000000,11500.0,21.0,1226.9985737346042
246000000,11500.0,21.0,1227.6470882545082
247000000,11500.0,21.0,1228.4359737186703
248000000,11500.0,21.0,1229.0
249000000,11500.0,21.0,1229.0
250000000,11500.0,21.0,1229.0
251000000,11500.0,21.0,1229.0
252000000,11500.0,21.0,1229.0
253000000,11500.0,21.0,1229.7529665587917
254000000,11500.0,21.0,1230.0
255000000,11500.0,21.0,1230.0
256000000,11500.0,21.0,1230.8015851678567
257000000,11500.0,21.0,1231.832825319359
258000000,11500.0,21.0,1232.6913363663143
259000000,11500.0,21.0,1233.5107199559131
260000000,11500.0,21.0,1234.309155847142
261000000,11500.0,21.0,1235.1007510256118
262000000,11500.0,21.0,1236.0
263000000,11500.0,21.0,1236.0951170792773
264000000,11500.0,21.0,1236.9502096687029
265000000,11500.0,21.0,1237.942092311386
266000000,11500.0,21.0,1238.9491585530982
267000000,11500.0,21.0,1239.863252214642
268000000,11500.0,21.0,1240.0
269000000,11500.0,21.0,1240.3501326513388
270000000,11500.0,21.0,1241.1688839561343
271000000,11500.0,21.0,1242.1003213648753
272000000,11500.0,21.0,1243.1575503223949
273000000,11500.0,21.0,1244.2177634197874
274000000,11500.0,21.0,1245.0
275000000,11500.0,21.0,1245.3244221642722
276000000,11500.0,21.0,1246.0
277000000,11500.0,21.0,1246.0
278000000,11500.0,21.0,1246.9681957479793
279000000,11500.0,21.0,1247.0
280000000,11500.0,21.0,1247.0
281000000,11500.0,21.0,1247.0
282000000,11500.0,21.0,1247.0
283000000,11500.0,21.0,1247.0
284000000,11500.0,21.0,1247.0
285000000,11500.0,21.0,1247.0
286000000,11500.0,21.0,1247.2848922077967
287000000,11500.0,21.0,1248.1641313134865
288000000,11500.0,21.0,1249.0174211993424
289000000,11500.0,21.0,1249.3747937960118
290000000,11506.899230236377,21.0,1249.732166392681
291000000,11526.357360232252,21.0,1250.222886850327
292000000,11545.815490228128,21.0,1251.089231325104
293000000,11565.273620224001,21.0,1251.7949296983281
294000000,11584.731750219877,21.0,1252.8084255821534
295000000,11604.189880215752,21.0,1253.9480033458003
296000000,11623.648010211627,21.0,1254.861442977373
297000000,11643.106140207501,21.0,1255.0
298000000,11662.564270203377,21.0,1255.1984719296972
299000000,11682.022400199252,21.0,1255.9247410850462
300000000,11701.480530195126,21.0,1256.756752193323
301000000,11720.938660191001,21.0,1257.6130190070062
302000000,11740.396790186876,21.0,1258.0
303000000,11759.85492018275,21.0,1258.0
304000000,11779.313050178625,21.0,1258.0
305000000,11798.7711801745,21.0,1258.0
306000000,11818.229310170376,21.0,1258.0511347005317
307000000,11837.68744016625,21.0,1258.9774208488486
308000000,11857.145570162125,21.0,1259.9395961261393
309000000,11876.603700158,21.0,1260.0
310000000,11896.061830153874,21.0,1260.478548300054
311000000,11915.51996014975,21.0,1261.327968042024
312000000,11934.978090145625,21.0,1262.0
313000000,11954.436220141499,21.0,1262.0
314000000,11973.894350137374,21.0,1262.0
315000000,11993.35248013325,21.0,1262.0
316000000,12012.810610129123,21.0,1262.0
317000000,12032.268740124999,21.0,1262.0
318000000,12051.726870120874,21.0,1262.0
319000000,12071.18500011675,21.0,1262.0
320000000,12090.643130112623,21.0,1262.0
321000000,12110.101260108499,21.0,1262.0
322000000,12129.559390104374,21.0,1262.0
323000000,12149.017520100248,21.0,1262.0
324000000,12168.475650096123,21.0,1262.0
325000000,12187.933780091998,21.0,1262.0
326000000,12207.391910087874,21.0,1262.0
327000000,12226.850040083747,21.0,1262.0
328000000,12246.308170079623,21.0,1262.0
329000000,12265.766300075498,21.0,1262.0
330000000,12285.224430071372,21.0,1262.0
331000000,12304.682560067247,21.0,1262.0
332000000,12324.140690063123,21.0,1262.3580543348585
333000000,12343.598820058996,21.0,1263.0
334000000,12363.056950054872,21.0,1263.0
335000000,12382.515080050747,21.0,1263.0
336000000,12401.97321004662,21.0,1263.0
337000000,12421.431340042496,21.0,1263.0
338000000,12440.889470038372,21.0,1263.0
339000000,12460.347600034247,21.0,1263.0
340000000,12479.80573003012,21.0,1263.0
341000000,12499.263860025996,21.0,1263.0
342000000,12500.0,21.0,1263.0
343000000,12500.0,21.0,1263.0
344000000,12500.0,21.0,1263.0
345000000,12500.0,21.0,1263.0
346000000,12500.0,21.0,1263.0
347000000,12500.0,21.0,1263.0
348000000,12500.0,21.0,1263.0
349000000,12500.0,21.0,1263.0
350000000,12500.0,21.0,1263.0
351000000,12500.0,21.0,1263.0
352000000,12500.0,21.0,1263.0
353000000,12500.0,21.0,1263.0
354000000,12500.0,21.0,1263.0
355000000,12500.0,21.0,1263.0
356000000,12500.0,21.0,1263.0
357000000,12500.0,21.0,1263.0
358000000,12500.0,21.0,1263.0
359000000,12500.0,21.0,1263.0
360000000,12500.0,21.0,1263.0
361000000,12500.0,21.0,1263.0
362000000,12500.0,21.0,1263.0
363000000,12500.0,21.0,1263.0
364000000,12500.0,21.0,1263.0
365000000,12500.0,21.0,1263.0
366000000,12500.0,21.0,1263.6177092086618
367000000,12500.0,21.0,1264.0
368000000,12500.0,21.0,1264.0
369000000,12500.0,21.0,1264.0
370000000,12500.0,21.0,1264.0
371000000,12500.0,21.0,1264.0
372000000,12500.0,21.0,1264.0
373000000,12500.0,21.0,1264.0
374000000,12500.0,21.0,1264.0
375000000,12500.0,21.0,1264.0
376000000,12500.0,21.0,1264.0
377000000,12500.0,21.0,1264.0
378000000,12500.0,21.0,1264.0
379000000,12500.0,21.0,1264.0
380000000,12500.0,21.0,1264.0
381000000,12500.0,21.0,1264.0
382000000,12500.0,21.0,1264.0
383000000,12500.0,21.0,1264.8586024958709
384000000,12500.0,21.0,1265.0
385000000,12500.0,21.0,1265.0
386000000,12500.0,21.0,1265.0895015016201
387000000,12500.0,21.0,1265.3364785031217
388000000,12500.0,21.0,1265.5834555046233
389000000,12500.0,21.0,1265.8304325061251
390000000,12500.0,21.0,1266.0
391000000,12500.0,21.0,1266.0
392000000,12500.0,21.0,1266.0
393000000,12500.0,21.0,1266.0
394000000,12500.0,21.0,1266.0
395000000,12500.0,21.0,1266.0
396000000,12500.0,21.0,1266.0
397000000,12500.0,21.0,1266.7054982260047
398000000,12500.0,21.0,1267.0
399000000,12500.0,21.0,1267.0
400000000,12500.0,21.0,1267.7018319622748
401000000,12500.0,21.0,1268.0
402000000,12500.0,21.0,1268.0
403000000,12500.0,21.0,1268.0
404000000,12500.0,21.0,1268.0
405000000,12500.0,21.0,1268.0
406000000,12500.0,21.0,1268.0
407000000,12500.0,21.0,1268.0
408000000,12500.0,21.0,1268.0
409000000,12500.0,21.0,1268.0
410000000,12500.0,21.0,1268.0
411000000,12500.0,21.0,1268.0
412000000,12500.0,21.0,1268.0
413000000,12500.0,21.0,1268.0
414000000,12500.0,21.0,1268.0
415000000,12500.0,21.0,1268.0
416000000,12500.0,21.0,1268.0
417000000,12500.0,21.0,1268.0
418000000,12500.0,21.0,1268.0
419000000,12500.0,21.0,1268.0
420000000,12500.0,21.0,1268.0
421000000,12500.0,21.0,1268.0
422000000,12500.0,21.0,1268.0
