frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,0.0,1.0,10.0
2000000,44.12010314107761,1.0,16.0
3000000,95.03888157921536,1.0,19.0
4000000,100.0,1.0,22.0
5000000,100.0,1.0,24.0
6000000,100.0,1.0,26.0
7000000,100.0,1.0,26.0
8000000,100.0,1.0,26.0
9000000,100.0,1.0,28.0
10000000,100.0,1.0,28.28850390087196
11000000,100.0,1.0,30.0
12000000,100.0,1.0,31.0
13000000,100.0,1.734508508652258,34.73450850865226
14000000,100.0,3.0,37.0
15000000,100.0,3.0,37.0
16000000,100.0,3.0,37.0
17000000,100.0,3.0,39.564862204724406
18000000,128.88057812895426,3.0,42.685639213219105
19000000,159.00819872981953,3.0,44.37126865671642
20000000,189.1358193306848,3.0,47.0
21000000,219.26343993155004,3.0,48.0
22000000,249.3910605324153,3.0,49.0
23000000,279.51868113328055,3.0,50.8436953597848
24000000,309.6463017341458,3.0,53.172816605940156
25000000,339.7739223350111,3.0,56.0
26000000,369.90154293587636,3.0,56.0
27000000,400.0,3.0,57.0
28000000,400.0,3.0,58.207682841068916
29000000,400.0,3.0,61.23266362714117
30000000,400.0,3.0,62.0
31000000,400.0,3.0,62.0
32000000,400.0,3.0,62.0
33000000,400.0,3.0,62.0
34000000,400.0,3.0,62.0
35000000,400.0,3.0,62.0
36000000,400.0,3.0,62.0
37000000,400.0,3.0,62.0
38000000,400.0,3.0,62.0
39000000,400.0,3.0,62.0
40000000,400.0,3.0,62.0
41000000,400.0,3.0,62.0
42000000,400.0,3.0,62.0
43000000,400.0,3.0,62.0
44000000,400.0,3.0,62.0
45000000,400.0,3.0,62.0
46000000,400.0,3.0,62.0
47000000,400.0,3.0,62.0
48000000,400.0,3.0,62.0
49000000,400.0,3.0,62.0
50000000,400.0,3.0,62.0
51000000,400.0,3.0,62.0
52000000,400.0,3.0,62.0
53000000,400.0,3.0,62.0
54000000,400.0,3.0,62.0
55000000,400.0,3.0,62.0
56000000,400.0,3.0,62.0
57000000,400.0,3.0,62.0
58000000,400.0,3.0,62.0
59000000,400.0,3.0,62.0
60000000,400.0,3.0,62.0
61000000,400.0,3.0,62.0
62000000,400.0,3.0,62.0
63000000,400.0,3.0,62.0
64000000,400.0,3.0,62.0
65000000,400.0,3.0,62.0
66000000,400.0,3.0,62.0
67000000,400.0,3.0,62.0
68000000,400.0,3.0,62.0
69000000,400.0,3.0,62.0
70000000,400.0,3.0,62.0
71000000,400.0,3.0,62.0
72000000,400.0,3.0,62.0
73000000,400.0,3.0,63.0
74000000,400.0,3.0,64.0
75000000,400.0,5.796229702676651,66.0
76000000,400.0,6.0,69.0
77000000,400.0,6.0,72.00843364809342
78000000,400.0,6.0,75.11706303598267
79000000,407.58127618807384,6.0,76.74878330486975
80000000,415.5435972110219,6.0,78.6398037735849
81000000,423.50591823396996,6.0,82.0
82000000,431.46823925691797,6.0,84.99357359272844
83000000,439.43056027986603,6.0,85.30813535808953
84000000,447.3928813028141,6.0,88.0
85000000,455.3552023257621,6.0,89.73712364566886
86000000,463.31752334871015,6.0,90.42082298117452
87000000,471.2798443716582,6.0,93.0
88000000,479.2421653946063,6.0,95.0
89000000,487.20448641755434,6.026028547439127,95.02602854743913
