reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.01,28.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.025,36.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.05,44.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.1,60.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.15,74.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.2,89.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.25,106.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.3,114.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.35,123.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.4,136.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.45,149.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.5,160.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.55,170.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.6,181.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.65,194.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.7,211.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.75,237.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.8,266.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.85,287.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.9,330.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.95,396.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.975,469.0
2026-01-24,wk inc flu hosp,0,2026-01-24,01,quantile,0.99,562.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.01,2.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.025,4.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.05,6.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.1,10.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.15,12.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.2,14.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.25,17.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.3,19.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.35,20.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.4,23.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.45,24.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.5,26.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.55,28.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.6,30.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.65,32.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.7,36.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.75,39.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.8,41.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.85,47.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.9,57.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.95,70.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.975,81.0
2026-01-24,wk inc flu hosp,0,2026-01-24,02,quantile,0.99,89.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.01,13.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.025,20.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.05,31.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.1,41.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.15,49.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.2,58.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.25,63.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.3,68.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.35,76.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.4,83.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.45,94.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.5,103.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.55,117.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.6,127.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.65,140.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.7,151.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.75,168.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.8,189.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.85,213.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.9,248.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.95,315.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.975,364.0
2026-01-24,wk inc flu hosp,0,2026-01-24,04,quantile,0.99,398.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.01,9.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.025,15.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.05,21.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.1,29.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.15,33.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.2,38.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.25,43.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.3,47.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.35,51.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.4,55.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.45,61.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.5,66.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.55,73.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.6,78.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.65,84.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.7,87.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.75,94.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.8,106.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.85,118.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.9,136.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.95,156.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.975,176.0
2026-01-24,wk inc flu hosp,0,2026-01-24,05,quantile,0.99,214.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.01,163.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.025,227.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.05,326.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.1,426.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.15,496.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.2,571.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.25,634.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.3,678.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.35,778.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.4,848.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.45,887.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.5,974.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.55,1069.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.6,1168.0
2026-01-24,wk inc flu hosp,0,2026-01-24,06,quantile,0.65,1248.0
