5000,636.8
1e+04,1475
1.5e+04,1251
2e+04,7.391
2.5e+04,398.7
3e+04,423.4
3.5e+04,27.22
4e+04,1327
4.5e+04,1179
5e+04,199.1
5.5e+04,1068
6e+04,1346
6.5e+04,1311
7e+04,1397
7.5e+04,1667
8e+04,1082
8.5e+04,1191
9e+04,1233
9.5e+04,1528
1e+05,1437
1.05e+05,979.8
1.1e+05,1444
1.15e+05,1145
1.2e+05,1303
1.25e+05,1148
1.3e+05,1058
1.35e+05,1487
1.4e+05,1437
1.45e+05,1305
1.5e+05,1697
1.55e+05,1188
1.6e+05,1061
1.65e+05,1152
1.7e+05,1243
1.75e+05,1354
1.8e+05,1228
1.85e+05,1320
1.9e+05,1432
1.95e+05,1523
2e+05,1103
2.05e+05,1239
2.1e+05,992.3
2.15e+05,68.23
2.2e+05,1257
2.25e+05,1270
2.3e+05,1235
2.35e+05,1558
2.4e+05,1346
2.45e+05,1465
2.5e+05,1443
2.55e+05,1151
2.6e+05,1478
2.65e+05,1213
2.7e+05,1214
2.75e+05,1380
2.8e+05,11.32
2.85e+05,1609
2.9e+05,1225
2.95e+05,1160
3e+05,1107
3.05e+05,780
3.1e+05,1170
3.15e+05,1351
3.2e+05,1320
3.25e+05,1677
3.3e+05,1290
3.35e+05,1135
3.4e+05,1143
3.45e+05,1195
3.5e+05,1516
3.55e+05,1008
3.6e+05,1001
3.65e+05,1595
3.7e+05,1024
3.75e+05,1216
3.8e+05,1324
3.85e+05,1401
3.9e+05,1343
3.95e+05,1413
4e+05,42.38
4.05e+05,1055
4.1e+05,1295
4.15e+05,1213
4.2e+05,1250
4.25e+05,1453
4.3e+05,1288
4.35e+05,1033
4.4e+05,1127
4.45e+05,1373
4.5e+05,1288
4.55e+05,1568
4.6e+05,1166
4.65e+05,1522
4.7e+05,1207
4.75e+05,1193
4.8e+05,1728
4.85e+05,1480
4.9e+05,1100
4.95e+05,1353
5e+05,1360
