0.45953,0.874504,-0.627348,-0.603275,-0.435617
-0.448599,-0.236189,-0.0546195,0.269154,0.446034
0.435379,0.269666,-0.0110502,-0.247905,-0.459466
-0.446123,-0.803495,0.499957,0.660287,0.448619
-1.68921,-1.63861,0.047353,-2.11442,-1.76769
-1.78161,-1.6312,-1.58398,-1.39106,-1.67754
1.76761,1.41869,1.53486,1.53801,1.68924
1.67753,1.58598,0.0316465,1.93287,1.78169
-0.435378,-0.269667,0.0110502,0.247905,0.459465
0.446123,0.803495,-0.499957,-0.660287,-0.448619
-0.45953,-0.874504,0.627348,0.603275,0.435617
0.448601,0.236188,0.0546195,-0.269155,-0.446035
-1.76761,-1.41869,-1.53486,-1.53801,-1.68924
-1.67753,-1.58598,-0.0316465,-1.93287,-1.78169
1.68921,1.63861,-0.047353,2.11442,1.76769
1.78161,1.6312,1.58398,1.39106,1.67754
0.290877,0,0,0,0
0.290896,0,0,0,0
0.225008,0.225302,0.23401,0.225166,0.225346
0.000933701,0.0129877,0.00131284,0.0195795,0.00135911
-0.000516997,0.0403501,0.00527397,-0.0397446,0.000611606
0.225246,0.224819,0.233814,0.224818,0.22511
0.00125342,-0.0104088,0.00202397,-0.015465,0.00103917
0.000712345,0.0412652,0.00609292,-0.0402899,-0.000463451
