reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.01,18.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.025,27.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.05,39.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.1,55.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.15,64.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.2,71.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.25,76.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.3,81.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.35,86.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.4,90.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.45,94.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.5,98.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.55,102.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.6,106.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.65,110.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.7,115.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.75,119.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.8,124.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.85,131.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.9,137.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.95,159.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.975,178.0
2026-09-12,wk inc covid hosp,0,2026-09-12,01,quantile,0.99,206.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.01,0.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.025,0.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.05,0.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.1,1.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.15,2.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.2,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.25,4.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.3,5.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.35,6.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.4,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.45,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.5,8.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.55,9.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.6,10.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.65,11.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.7,12.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.75,13.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.8,14.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.85,15.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.9,16.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.95,17.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.975,17.0
2026-09-12,wk inc covid hosp,0,2026-09-12,02,quantile,0.99,34.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.01,14.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.025,22.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.05,31.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.1,43.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.15,52.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.2,56.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.25,61.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.3,65.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.35,69.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.4,72.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.45,75.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.5,79.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.55,82.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.6,85.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.65,89.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.7,93.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.75,97.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.8,101.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.85,107.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.9,115.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.95,129.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.975,144.0
2026-09-12,wk inc covid hosp,0,2026-09-12,04,quantile,0.99,172.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.01,0.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.025,1.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.05,1.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.1,3.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.15,4.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.2,5.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.25,7.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.3,8.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.35,9.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.4,10.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.45,12.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.5,13.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.55,14.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.6,16.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.65,17.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.7,19.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.75,22.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.8,24.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.85,27.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.9,30.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.95,32.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.975,34.0
2026-09-12,wk inc covid hosp,0,2026-09-12,05,quantile,0.99,34.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.01,121.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.025,181.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.05,244.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.1,363.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.15,406.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.2,446.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.25,485.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.3,511.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.35,536.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.4,560.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.45,585.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.5,609.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.55,633.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.6,658.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.65,682.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.7,707.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.75,733.0
2026-09-12,wk inc covid hosp,0,2026-09-12,06,quantile,0.8,772.0
