frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,0.0,7.0,0.5415146777835679
2000000,0.0,8.0,1.0
3000000,0.0,8.0,9.457701637355973
4000000,0.0,8.0,17.45081879481965
5000000,0.0,8.0,23.0
6000000,0.0,8.0,23.0
7000000,0.0,8.0,25.0
8000000,0.0,8.0,25.0
9000000,0.0,8.0,26.0
10000000,0.0,8.0,26.0
11000000,0.0,8.0,30.0
12000000,0.0,8.0,30.0
13000000,0.0,8.0,30.0
14000000,0.0,8.0,31.0
15000000,0.0,8.0,34.0
16000000,0.0,8.0,34.0
17000000,0.0,8.0,34.0
18000000,0.0,8.0,34.0
19000000,0.0,8.0,34.0
20000000,0.0,8.0,34.0
21000000,0.0,8.0,36.0
22000000,0.0,8.0,36.0
23000000,0.0,8.0,36.0
24000000,0.0,8.0,39.0
25000000,0.0,8.0,39.0
26000000,0.0,8.0,39.0
27000000,0.0,8.0,40.0
28000000,0.0,8.0,41.0
29000000,0.0,8.0,41.0
30000000,0.0,8.0,41.0
31000000,0.0,8.0,43.0
32000000,0.0,8.0,49.0
33000000,0.0,8.0,51.0
34000000,0.0,9.0,52.288793562826385
35000000,0.0,9.0,55.0
36000000,0.0,9.0,58.0
37000000,0.0,9.0,62.057868701682864
38000000,0.0,9.0,63.0
39000000,0.0,9.0,63.0
40000000,0.0,9.0,63.0
41000000,0.0,9.0,63.0
42000000,0.0,9.0,63.0
43000000,0.0,9.0,64.0
44000000,0.0,9.0,64.0
45000000,0.0,9.0,64.0
46000000,0.0,9.0,64.0
47000000,0.0,9.0,64.0
48000000,0.0,9.0,64.0
49000000,0.0,9.0,66.0
50000000,0.0,9.0,66.0
51000000,0.0,9.0,69.98241030999651
52000000,0.0,10.0,76.46677308738323
53000000,0.0,10.0,80.0
54000000,0.0,10.0,80.0
55000000,0.0,10.0,80.0
56000000,0.0,10.0,80.0
57000000,0.0,10.0,80.0
58000000,0.0,10.0,81.0
59000000,0.0,10.0,84.08839091848135
60000000,0.0,10.0,88.0
61000000,0.0,10.0,88.0
62000000,0.0,10.0,88.0
63000000,0.0,10.0,88.0
64000000,0.0,10.0,88.0
65000000,-30.629907048701366,10.0,88.0
66000000,-63.92907543527008,10.0,88.0
67000000,-97.22824382183879,10.0,88.0
68000000,-130.5274122084075,10.0,91.12259314988141
69000000,-163.82658059497624,11.0,93.92437638143353
