frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,0.0,6.0,1.056167877941955
2000000,0.0,6.0,2.485687394521615
3000000,0.0,6.0,7.0
4000000,0.0,6.0,12.75501353950002
5000000,0.0,6.35077519379845,22.0
6000000,0.0,7.0,28.0
7000000,0.0,8.0,33.0
8000000,0.0,8.0,39.0
9000000,0.0,8.0,43.0
10000000,0.0,8.0,48.05085308056872
11000000,0.0,8.0,51.0
12000000,0.0,8.952207648254202,52.0
13000000,0.0,9.0,56.15782101167315
14000000,0.0,9.0,59.0
15000000,0.0,9.0,59.0
16000000,0.0,9.0,59.0
17000000,0.0,9.0,59.0
18000000,-3.838521629961022,9.0,59.0
19000000,-20.109235061695294,10.0,59.0
20000000,-36.379948493429566,11.0,62.38781275851843
21000000,-52.65066192516384,11.0,64.91767065151491
22000000,-68.92137535689811,11.0,69.0267907208573
23000000,-85.19208878863238,11.0,73.0499254682538
24000000,-99.06888186283282,11.0,77.42689994232195
25000000,-88.71207752523746,12.0,80.0
26000000,-78.3552731876421,12.0,81.0
27000000,-67.99846885004672,12.0,81.07608584393873
28000000,-57.641664512451364,12.0,85.0
29000000,-47.284860174856,12.0,86.0
30000000,-36.92805583726064,12.0,87.20971375305861
31000000,-26.571251499665266,12.0,88.0
32000000,-16.214447162069902,12.0,88.0
33000000,-5.857642824474539,12.0,88.0
34000000,0.0,12.0,88.0
35000000,0.0,12.0,88.0
36000000,0.0,12.0,88.0
37000000,0.0,12.0,88.0
38000000,0.0,12.0,88.0
39000000,0.0,12.0,89.69633698154355
40000000,0.0,12.0,93.0
41000000,0.0,12.0,93.0
42000000,0.0,12.0,93.0
43000000,0.0,12.0,93.0
44000000,0.0,12.0,93.0
45000000,0.0,12.0,93.0
46000000,0.0,12.0,94.0
47000000,0.0,12.0,95.72621122637199
48000000,0.0,12.0,99.07356615106575
49000000,0.0,12.0,102.38429386135809
50000000,0.0,12.0,106.83671684784473
51000000,0.0,12.0,111.31312329289207
52000000,0.0,15.5373283040353,113.5373283040353
53000000,0.0,16.812482211188765,116.54165480745918
54000000,0.0,19.0,118.60365687255526
55000000,0.0,19.0,120.15597854822872
56000000,0.0,19.0,121.73723631541465
57000000,0.0,19.0,122.77415159960852
58000000,0.0,19.0,124.24352946081542
59000000,0.0,19.0,125.79033434207169
60000000,0.0,19.0,128.0
61000000,0.0,19.0,130.71021431505588
62000000,0.0,19.0,132.53423110453596
63000000,0.0,19.0,134.0825661486204
64000000,0.0,19.0,136.0
65000000,0.0,19.0,136.0
66000000,0.0,19.0,137.10598343189872
67000000,0.0,19.0,139.0
68000000,0.0,19.0,141.36241255868126
69000000,0.0,19.0,142.0
70000000,0.0,19.0,143.14226852280288
71000000,0.0,19.0,145.2962383865851
72000000,0.0,19.0,147.0
73000000,0.0,19.0,149.8067532315268
74000000,0.0,19.0,152.16310197450406
75000000,0.0,19.0,154.0
76000000,0.0,19.0,154.0
77000000,0.0,19.0,154.0
78000000,0.0,19.0,154.89832413562073
79000000,0.0,19.0,156.2657601713062
80000000,0.0,19.0,157.0
81000000,0.0,19.0,159.0
82000000,0.0,19.0,159.79333112489618
83000000,0.0,19.0,162.07132982259887
84000000,0.0,19.0,164.0
85000000,0.0,19.0,166.36337465082306
86000000,0.0,19.0,168.41093920345156
87000000,0.0,19.0,170.46305076905284
88000000,0.0,19.0,172.35650024630328
89000000,0.0,19.0,174.3761824354994
90000000,0.0,19.0,176.06545637340542
91000000,0.0,19.0,177.0
92000000,0.0,19.0,177.99328174674585
93000000,0.0,19.0,178.0
94000000,0.0,19.0,178.0
95000000,0.0,20.0,180.55982110276298
96000000,0.0,20.0,181.76103256309156
97000000,0.0,20.0,183.49330336904006
98000000,0.0,20.0,186.2601612129198
99000000,0.0,20.0,188.01808947461956
100000000,0.0,20.0,189.90947916340033
101000000,0.0,20.0,192.2777785993503
102000000,0.0,20.0,193.47878845483635
103000000,0.0,20.0,196.18638496570898
104000000,0.0,20.0,198.0502387451873
105000000,0.0,20.0,199.08603673546676
106000000,0.0,20.0,200.03631854017186
107000000,0.0,20.0,202.0
108000000,0.0,20.0,202.8078855601445
109000000,0.0,20.0,203.56076126049612
110000000,0.0,20.0,205.47769544716093
111000000,0.0,20.0,207.0
112000000,0.0,21.0,207.0
113000000,0.0,21.0,209.02018145718665
114000000,0.0,21.0,210.21922419928825
115000000,0.0,21.0,212.0
116000000,0.0,21.0,213.12018403431028
117000000,0.0,21.0,214.32463697205864
118000000,0.0,21.0,216.46726276319583
119000000,0.0,21.0,218.0
120000000,0.0,21.0,219.8052115525713
121000000,0.0,21.0,221.61095153802478
122000000,0.0,21.0,225.0
123000000,0.0,21.0,226.21297990954034
124000000,0.0,21.0,228.0
125000000,0.0,21.0,228.7279886628201
126000000,0.0,21.0,230.63486861749777
127000000,0.0,21.0,232.0
128000000,0.0,22.0,233.93174838191126
129000000,0.0,22.0,235.9188158885542
130000000,0.0,22.0,237.68919070686803
131000000,0.0,22.0,239.2290788960858
132000000,0.0,22.0,242.0
133000000,0.0,22.0,242.18738277038503
134000000,0.0,22.0,244.0
135000000,0.0,22.0,244.0796813998338
136000000,0.0,22.0,246.0
137000000,0.0,23.0,247.11121127079966
138000000,0.0,23.0,248.9929494211496
139000000,0.0,23.0,251.5282370081365
140000000,0.0,23.0,253.30464903574835
141000000,0.0,23.0,255.67260291743543
142000000,0.0,23.0,257.0
143000000,0.0,23.0,257.5064175852622
144000000,0.0,23.0,259.30571577494317
145000000,0.0,23.071145306138607,260.0711453061386
146000000,0.0,24.0,261.72823941971785
147000000,0.0,24.0,263.4897128227274
148000000,0.0,24.0,265.1711516995338
149000000,0.0,24.0,266.5984183577403
150000000,0.0,24.0,267.0
151000000,0.0,24.0,267.0
152000000,0.0,24.0,267.6712826210672
153000000,0.0,24.0,268.8239182081219
154000000,0.0,24.0,270.0
155000000,0.0,24.0,270.0
156000000,0.0,24.0,270.0
157000000,0.0,24.0,270.0
158000000,0.0,24.0,270.0
159000000,0.0,24.0,270.0
160000000,0.0,24.0,270.0
161000000,0.0,24.0,270.0
162000000,0.0,24.0,270.0
163000000,0.0,24.0,270.0
164000000,0.0,24.0,270.0
165000000,0.0,24.0,270.0
166000000,0.0,24.0,270.0
167000000,0.0,24.0,270.0
168000000,0.0,24.0,270.0
169000000,0.0,24.0,270.0
170000000,0.0,24.0,270.0
171000000,0.0,24.0,270.0
172000000,0.0,24.0,270.0
173000000,0.0,24.0,270.0
174000000,0.0,24.0,270.0
175000000,0.0,24.0,270.0
176000000,0.0,24.0,270.0
177000000,0.0,24.0,270.0
178000000,0.0,24.0,270.0
179000000,0.0,24.0,270.0
180000000,0.0,24.0,270.0
181000000,0.0,24.0,270.0
182000000,0.0,24.0,270.0
183000000,0.0,24.0,270.0
184000000,0.0,24.0,270.0
185000000,0.0,24.0,270.0
186000000,0.0,24.0,270.6663245462403
187000000,0.0,24.0,271.0
188000000,0.0,24.0,272.0
189000000,0.0,24.0,273.8602791399472
190000000,0.0,24.0,275.92068673057645
191000000,0.0,24.0,278.9579736972384
192000000,0.0,24.0,281.16694328504786
193000000,0.0,24.0,283.23924975031383
194000000,0.0,24.0,285.2788603350114
195000000,0.0,24.0,287.0
196000000,0.0,24.0,289.25969443433974
197000000,0.0,24.0,291.0
198000000,0.0,24.0,292.46312309037245
199000000,0.0,24.0,294.5084671942361
200000000,0.0,24.0,295.0
201000000,0.0,24.0,296.9271424883841
202000000,0.0,24.0,298.41753709331203
203000000,0.0,24.0,300.84431948738546
204000000,0.0,24.0,303.05140993503284
205000000,0.0,24.0,305.2802043752536
206000000,0.0,24.0,307.53255417031266
207000000,0.0,24.0,309.6967337314546
208000000,0.0,24.0,311.0
209000000,0.0,24.0,312.0
210000000,0.0,24.0,314.2807876257658
211000000,0.0,24.0,316.2262737456623
212000000,0.0,24.0,317.0
213000000,0.0,24.0,318.509661754006
214000000,0.0,24.0,319.0
215000000,0.0,24.0,319.0
216000000,0.0,24.0,320.0
217000000,0.0,24.0,321.86982495677347
218000000,0.0,24.0,324.0
219000000,0.0,24.0,324.3634327360257
220000000,0.0,24.0,325.0
221000000,0.0,24.0,325.0
222000000,0.0,24.0,325.0
223000000,0.0,24.0,326.0
224000000,0.0,24.0,329.23546708541164
225000000,0.0,24.0,330.0
226000000,0.0,24.0,330.0
227000000,0.0,24.0,331.0
228000000,0.0,24.0,331.0
229000000,0.0,24.0,332.61455088053
230000000,0.0,24.0,334.0
231000000,0.0,24.0,334.0
232000000,0.0,24.0,336.48950096643824
233000000,0.0,24.0,339.36730550411636
234000000,0.0,24.0,341.0
235000000,0.0,24.0,342.3566292508128
236000000,0.0,24.0,345.0
237000000,0.0,24.0,345.0
238000000,0.0,24.0,345.0
239000000,0.0,24.0,345.0
240000000,0.0,24.0,345.0
241000000,0.0,24.0,345.0
242000000,0.0,24.0,345.0
243000000,0.0,24.0,345.0
244000000,0.0,24.0,345.0
245000000,0.0,24.0,345.0
246000000,0.0,24.0,345.0
247000000,0.0,24.0,345.0
248000000,0.0,24.0,345.0
249000000,0.0,24.0,345.0
250000000,0.0,24.0,345.0
251000000,0.0,24.0,345.0
252000000,0.0,24.0,345.0
253000000,0.0,24.0,345.0
254000000,0.0,24.0,345.0
255000000,0.0,24.0,347.0
256000000,0.0,24.0,347.0
257000000,0.0,24.0,347.0
258000000,0.0,24.0,347.0
259000000,0.0,24.0,347.0
260000000,0.0,24.0,347.0
261000000,-59.83907472421721,24.0,347.0
262000000,-338.29504749345074,24.0,347.0
263000000,-616.7510202626843,24.0,347.0
264000000,-895.2069930319178,24.0,347.0
265000000,-1173.6629658011514,24.0,347.0
266000000,-1452.118938570385,24.0,347.0
267000000,-1730.5749113396184,24.0,347.0
268000000,-1996.1904287576583,24.0,347.0
269000000,-1878.7270826075078,24.0,347.0
270000000,-1761.2637364573573,24.0,347.0
271000000,-1643.8003903072067,24.0,348.0777411229933
272000000,-1526.337044157056,24.0,350.257602732917
273000000,-1408.8736980069054,24.0,352.3506518357058
274000000,-1291.410351856755,24.0,354.2760025255636
275000000,-1173.9470057066042,24.0,356.247908758611
276000000,-1056.4836595564539,24.0,357.0
277000000,-939.0203134063031,24.0,357.0
278000000,-821.5569672561526,24.0,357.0
279000000,-704.093621106002,24.0,357.0
280000000,-586.6302749558515,24.0,357.0
281000000,-469.16692880570076,24.0,357.0
282000000,-351.70358265555024,24.0,357.0
283000000,-234.2402365053997,24.0,357.00631460654114
284000000,-116.77689035524918,24.0,359.2599596509565
285000000,0.0,24.0,361.1834807730496
286000000,0.0,24.0,362.8987516319735
287000000,0.0,24.0,364.9479600193886
288000000,0.0,24.0,367.0
