5000,61.32
1e+04,565.1
1.5e+04,1298
2e+04,4003
2.5e+04,2390
3e+04,1073
3.5e+04,412.2
4e+04,437.2
4.5e+04,444.2
5e+04,654.7
5.5e+04,-20.85
6e+04,232.2
6.5e+04,64.55
7e+04,745.4
7.5e+04,1600
8e+04,314.1
8.5e+04,957
9e+04,3860
9.5e+04,3146
1e+05,4283
1.05e+05,3288
1.1e+05,4403
1.15e+05,4326
1.2e+05,4377
1.25e+05,3849
1.3e+05,4431
1.35e+05,3808
1.4e+05,4198
1.45e+05,3684
1.5e+05,3334
1.55e+05,3643
1.6e+05,3415
1.65e+05,3357
1.7e+05,2957
1.75e+05,3182
1.8e+05,4232
1.85e+05,2949
1.9e+05,2674
1.95e+05,3161
2e+05,3155
2.05e+05,2961
2.1e+05,3592
2.15e+05,4410
2.2e+05,4292
2.25e+05,3413
2.3e+05,4259
2.35e+05,3660
2.4e+05,4293
2.45e+05,3853
2.5e+05,3818
2.55e+05,3218
2.6e+05,4026
2.65e+05,3821
2.7e+05,3207
2.75e+05,3189
2.8e+05,3867
2.85e+05,4054
2.9e+05,4042
2.95e+05,4074
3e+05,2242
3.05e+05,3527
3.1e+05,3841
3.15e+05,3851
3.2e+05,3840
3.25e+05,4081
3.3e+05,3801
3.35e+05,3799
3.4e+05,3386
3.45e+05,3436
3.5e+05,3335
3.55e+05,3852
3.6e+05,4323
3.65e+05,4067
3.7e+05,4050
3.75e+05,4442
3.8e+05,4031
3.85e+05,4268
3.9e+05,4220
3.95e+05,4084
4e+05,2501
4.05e+05,3418
4.1e+05,4033
4.15e+05,2964
4.2e+05,4002
4.25e+05,3390
4.3e+05,3766
4.35e+05,3899
4.4e+05,4240
4.45e+05,3841
4.5e+05,4476
4.55e+05,4162
4.6e+05,4302
4.65e+05,3843
4.7e+05,3074
4.75e+05,4205
4.8e+05,4005
4.85e+05,3761
4.9e+05,3948
4.95e+05,3411
5e+05,4091
