5000,967.6
1e+04,1286
1.5e+04,1495
2e+04,1182
2.5e+04,1641
3e+04,1215
3.5e+04,1072
4e+04,1654
4.5e+04,1082
5e+04,1299
5.5e+04,1311
6e+04,1329
6.5e+04,1758
7e+04,1061
7.5e+04,1349
8e+04,1388
8.5e+04,1267
9e+04,1358
9.5e+04,1495
1e+05,1287
1.05e+05,1267
1.1e+05,1425
1.15e+05,1262
1.2e+05,1435
1.25e+05,1167
1.3e+05,1078
1.35e+05,1183
1.4e+05,1107
1.45e+05,1118
1.5e+05,1297
1.55e+05,1128
1.6e+05,1509
1.65e+05,1170
1.7e+05,1371
1.75e+05,1136
1.8e+05,1264
1.85e+05,1817
1.9e+05,1132
1.95e+05,1484
2e+05,1104
2.05e+05,1315
2.1e+05,1296
2.15e+05,1709
2.2e+05,1316
2.25e+05,1445
2.3e+05,1287
2.35e+05,1059
2.4e+05,1434
2.45e+05,1185
2.5e+05,1469
2.55e+05,1336
2.6e+05,1299
2.65e+05,1344
2.7e+05,975.7
2.75e+05,1300
2.8e+05,1287
2.85e+05,1128
2.9e+05,1143
2.95e+05,1271
3e+05,1218
3.05e+05,1265
3.1e+05,1432
3.15e+05,1298
3.2e+05,1332
3.25e+05,1374
3.3e+05,1117
3.35e+05,1227
3.4e+05,1300
3.45e+05,1177
3.5e+05,1238
3.55e+05,1302
3.6e+05,1383
3.65e+05,1508
3.7e+05,1141
3.75e+05,1363
3.8e+05,1441
3.85e+05,1130
3.9e+05,1515
3.95e+05,1333
4e+05,1290
4.05e+05,1449
4.1e+05,1351
4.15e+05,1291
4.2e+05,1471
4.25e+05,1739
4.3e+05,1539
4.35e+05,1223
4.4e+05,1369
4.45e+05,1476
4.5e+05,1176
4.55e+05,990.9
4.6e+05,1474
4.65e+05,1512
4.7e+05,1391
4.75e+05,1455
4.8e+05,1187
4.85e+05,1326
4.9e+05,1377
4.95e+05,1259
5e+05,1307
