5000,111.8
1e+04,520.1
1.5e+04,2222
2e+04,3051
2.5e+04,4166
3e+04,4324
3.5e+04,4369
4e+04,3332
4.5e+04,2744
5e+04,957
5.5e+04,1384
6e+04,3077
6.5e+04,3280
7e+04,4463
7.5e+04,3795
8e+04,2542
8.5e+04,4253
9e+04,3805
9.5e+04,4527
1e+05,4263
1.05e+05,2521
1.1e+05,4456
1.15e+05,4530
1.2e+05,4318
1.25e+05,4050
1.3e+05,4203
1.35e+05,4480
1.4e+05,4200
1.45e+05,3998
1.5e+05,4278
1.55e+05,4301
1.6e+05,4023
1.65e+05,3562
1.7e+05,4081
1.75e+05,3981
1.8e+05,4187
1.85e+05,4454
1.9e+05,3792
1.95e+05,4478
2e+05,3927
2.05e+05,4462
2.1e+05,4280
2.15e+05,4462
2.2e+05,3626
2.25e+05,4356
2.3e+05,3825
2.35e+05,3671
2.4e+05,4452
2.45e+05,4338
2.5e+05,4440
2.55e+05,4429
2.6e+05,4439
2.65e+05,3864
2.7e+05,4324
2.75e+05,3582
2.8e+05,4062
2.85e+05,4417
2.9e+05,4465
2.95e+05,4456
3e+05,4425
3.05e+05,4522
3.1e+05,4477
3.15e+05,4437
3.2e+05,4359
3.25e+05,4371
3.3e+05,4392
3.35e+05,4482
3.4e+05,4532
3.45e+05,4174
3.5e+05,4427
3.55e+05,4442
3.6e+05,4461
3.65e+05,4145
3.7e+05,4435
3.75e+05,4430
3.8e+05,4461
3.85e+05,4282
3.9e+05,4449
3.95e+05,4529
4e+05,4495
4.05e+05,4377
4.1e+05,4473
4.15e+05,4435
4.2e+05,4385
4.25e+05,4471
4.3e+05,4479
4.35e+05,4403
4.4e+05,4450
4.45e+05,4485
4.5e+05,4503
4.55e+05,4073
4.6e+05,4452
4.65e+05,4516
4.7e+05,4439
4.75e+05,4361
4.8e+05,4432
4.85e+05,4433
4.9e+05,4253
4.95e+05,4341
5e+05,4353
