-1.69028,-0.981541,-0.648181,-1.69746,-1.67379
-1.76622,-1.02104,-0.652252,-1.77271,-1.7465
-1.8282,-1.84237,-1.83285,-1.84498,-1.85917
-2.07263,-2.07841,-2.06499,-2.07789,-2.07274
1.90143,1.91495,1.90646,1.91695,1.93828
2.03166,2.032,2.01353,2.03485,2.01849
1.69324,0.944049,0.5915,1.69458,1.67393
1.76399,1.05848,0.737861,1.76479,1.74657
-1.96717,-1.96305,-1.94388,-1.96185,-1.95493
-1.96505,-1.98279,-1.97462,-1.98786,-2.00222
-1.69173,-0.944984,-0.592223,-1.69421,-1.67422
-1.76555,-1.05754,-0.737058,-1.7652,-1.74603
1.69182,0.980698,0.648287,1.69834,1.6735
1.76456,1.0218,0.65185,1.77198,1.74692
2.00268,2.00888,1.9936,2.00699,2.0011
1.89054,1.90547,1.89888,1.9106,1.92477
0.387263,0,0,0,0
0.387263,0,0,0,0
