5000,422.8
1e+04,949
1.5e+04,1065
2e+04,998.5
2.5e+04,974.4
3e+04,920.2
3.5e+04,993.9
4e+04,1120
4.5e+04,20.27
5e+04,940
5.5e+04,1305
6e+04,1247
6.5e+04,941.1
7e+04,1141
7.5e+04,17.87
8e+04,746.4
8.5e+04,1251
9e+04,32.48
9.5e+04,1067
1e+05,1234
1.05e+05,1205
1.1e+05,1110
1.15e+05,921.9
1.2e+05,2022
1.25e+05,24.97
1.3e+05,12.59
1.35e+05,1168
1.4e+05,24.84
1.45e+05,941.5
1.5e+05,30.16
1.55e+05,18.61
1.6e+05,1006
1.65e+05,1009
1.7e+05,18.55
1.75e+05,18.93
1.8e+05,1443
1.85e+05,852.4
1.9e+05,25.13
1.95e+05,999.4
2e+05,1297
2.05e+05,583
2.1e+05,998.3
2.15e+05,102.5
2.2e+05,66
2.25e+05,22.52
2.3e+05,941
2.35e+05,1406
2.4e+05,1015
2.45e+05,1071
2.5e+05,156.4
2.55e+05,1110
2.6e+05,997.8
2.65e+05,1443
2.7e+05,993.9
2.75e+05,388.2
2.8e+05,1365
2.85e+05,27.27
2.9e+05,1537
2.95e+05,836.1
3e+05,1050
3.05e+05,1238
3.1e+05,1199
3.15e+05,1042
3.2e+05,937
3.25e+05,1197
3.3e+05,383.6
3.35e+05,1023
3.4e+05,1193
3.45e+05,348.7
3.5e+05,2081
3.55e+05,662.5
3.6e+05,1036
3.65e+05,23.93
3.7e+05,1278
3.75e+05,1389
3.8e+05,1044
3.85e+05,1215
3.9e+05,964.7
3.95e+05,19.93
4e+05,1656
4.05e+05,660.1
4.1e+05,1015
4.15e+05,1308
4.2e+05,1241
4.25e+05,1047
4.3e+05,1200
4.35e+05,1275
4.4e+05,1262
4.45e+05,477.2
4.5e+05,1446
4.55e+05,1023
4.6e+05,998.9
4.65e+05,863.3
4.7e+05,1194
4.75e+05,1368
4.8e+05,1036
4.85e+05,1242
4.9e+05,1179
4.95e+05,1339
5e+05,1337
