,seed,game,GameScoreAverage,GameScoreNormalized
0,1124,alien,1373.0,0.16597342491149902
1,1125,alien,1195.5999755859375,0.1402629017829895
2,1126,amidar,204.66000366210938,0.11604131758213043
3,1127,amidar,145.97999572753906,0.08179961144924164
4,1128,assault,2023.6300048828125,3.4665703773498535
5,1129,assault,2037.1300048828125,3.4925520420074463
6,1130,asterix,4735.5,0.5456814765930176
7,1131,asterix,3362.5,0.38012611865997314
8,1132,asteroids,1296.5,0.01237207930535078
9,1133,asteroids,1415.5999755859375,0.014924061484634876
10,1134,atlantis,43152.0,1.873025894165039
11,1135,atlantis,38447.0,1.5822006464004517
12,1136,bankheist,49.29999923706055,0.047503046691417694
13,1137,bankheist,198.60000610351562,0.2495601624250412
14,1138,battlezone,9930.0,0.21735697984695435
15,1139,battlezone,10880.0,0.24463427066802979
16,1140,beamrider,8181.27978515625,0.4719898998737335
17,1141,beamrider,9417.98046875,0.5466581583023071
18,1142,berzerk,758.4000244140625,0.253201425075531
19,1143,berzerk,673.0,0.21913272142410278
20,1144,bowling,29.959999084472656,0.04985465109348297
21,1145,bowling,30.0,0.05014535039663315
22,1146,boxing,60.90999984741211,5.067500114440918
23,1147,boxing,58.66999816894531,4.880833148956299
24,1148,breakout,389.29998779296875,13.458333015441895
25,1149,breakout,354.2699890136719,12.242013931274414
26,1150,centipede,5840.64990234375,0.3777666985988617
27,1151,centipede,4735.60009765625,0.2664389908313751
28,1152,choppercommand,3178.0,0.35990145802497864
29,1153,choppercommand,3291.0,0.37708309292793274
30,1154,crazyclimber,48806.0,1.5180506706237793
31,1155,crazyclimber,40681.0,1.1936851739883423
32,1156,demonattack,8816.7001953125,4.763648509979248
33,1157,demonattack,9124.900390625,4.933091640472412
34,1158,doubledunk,-11.220000267028809,3.3545453548431396
35,1159,doubledunk,-20.229999542236328,-0.7409090995788574
36,1160,enduro,788.52001953125,0.9163509607315063
37,1161,enduro,841.9600219726562,0.9784544110298157
38,1162,fishingderby,-51.369998931884766,0.7609434127807617
39,1163,fishingderby,-61.91999816894531,0.5618867874145508
40,1164,freeway,12.34000015258789,0.4168919026851654
41,1165,freeway,23.93000030517578,0.808445930480957
42,1166,frostbite,3515.699951171875,0.8081742525100708
43,1167,frostbite,93.19999694824219,0.006558144930750132
44,1168,gopher,1888.4000244140625,0.7567868828773499
45,1169,gopher,2374.199951171875,0.982226550579071
