,seed,game,GameScoreAverage,GameScoreNormalized
0,4204,alien,1131.0999755859375,0.13091494143009186
1,4205,alien,998.5999755859375,0.1117117628455162
2,4206,alien,1018.2999877929688,0.1145668774843216
3,4207,alien,1053.800048828125,0.11971188336610794
4,4208,alien,1046.0999755859375,0.1185959205031395
5,4209,alien,1158.699951171875,0.13491499423980713
6,4210,alien,1241.0,0.14684270322322845
7,4211,alien,1495.5,0.18372729420661926
8,4212,alien,1098.800048828125,0.12623371183872223
9,4213,alien,1126.300048828125,0.13021928071975708
10,4214,alien,1119.0999755859375,0.12917578220367432
11,4215,alien,1099.0999755859375,0.12627719342708588
12,4216,alien,1070.199951171875,0.122088722884655
13,4217,alien,1043.5,0.11821910738945007
14,4218,amidar,253.72000122070312,0.14466942846775055
15,4219,amidar,202.83999633789062,0.11497928202152252
16,4220,amidar,189.69000244140625,0.10730583220720291
17,4221,amidar,129.19000244140625,0.0720020979642868
18,4222,amidar,267.760009765625,0.15286222100257874
19,4223,amidar,341.0199890136719,0.195611834526062
20,4224,amidar,168.25,0.09479489177465439
21,4225,amidar,270.7300109863281,0.15459531545639038
22,4226,amidar,207.82000732421875,0.1178852766752243
23,4227,amidar,154.5800018310547,0.08681799471378326
24,4228,amidar,309.7799987792969,0.17738227546215057
25,4229,amidar,296.6600036621094,0.16972632706165314
26,4230,amidar,414.6000061035156,0.2385481745004654
27,4231,amidar,211.1999969482422,0.11985761672258377
28,4232,assault,1746.31005859375,2.932852268218994
29,4233,assault,1916.7900390625,3.260950803756714
30,4234,assault,2155.030029296875,3.7194573879241943
31,4235,assault,2295.0,3.988837480545044
32,4236,assault,2111.929931640625,3.6365089416503906
33,4237,assault,2050.219970703125,3.517744302749634
34,4238,assault,1880.949951171875,3.191974639892578
35,4239,assault,1808.5999755859375,3.0527329444885254
36,4240,assault,2083.949951171875,3.5826597213745117
37,4241,assault,1592.9599609375,2.637721300125122
38,4242,assault,2218.489990234375,3.8415896892547607
39,4243,assault,1619.3900146484375,2.6885874271392822
40,4244,assault,1789.72998046875,3.016416549682617
41,4245,assault,2224.090087890625,3.8523671627044678
42,4246,asterix,3351.0,0.37873947620391846
43,4247,asterix,3280.0,0.37017834186553955
44,4248,asterix,4204.5,0.4816538691520691
45,4249,asterix,8255.5,0.9701204299926758
46,4250,asterix,2977.5,0.33370310068130493
47,4251,asterix,2889.0,0.32303184270858765
48,4252,asterix,3256.5,0.3673447370529175
49,4253,asterix,4444.5,0.5105928778648376
50,4254,asterix,3103.5,0.3488960862159729
51,4255,asterix,2383.0,0.26201874017715454
52,4256,asterix,3741.0,0.42576536536216736
53,4257,asterix,3107.5,0.34937840700149536
54,4258,asterix,2691.0,0.29915714263916016
55,4259,asterix,3009.5,0.33756163716316223
56,4260,asteroids,1006.7000122070312,0.006162469740957022
57,4261,asteroids,1260.300048828125,0.011596414260566235
58,4262,asteroids,1019.2000122070312,0.006430310197174549
59,4263,asteroids,1350.699951171875,0.013533434830605984
60,4264,asteroids,1235.699951171875,0.011069304309785366
61,4265,asteroids,1265.5,0.011707835830748081
62,4266,asteroids,1415.4000244140625,0.01491977646946907
63,4267,asteroids,1300.4000244140625,0.012455645948648453
64,4268,asteroids,1351.300048828125,0.01354629173874855
65,4269,asteroids,1132.9000244140625,0.008866585791110992
66,4270,asteroids,1347.4000244140625,0.013462725095450878
67,4271,asteroids,1090.5,0.007958071306347847
68,4272,asteroids,1132.199951171875,0.00885158684104681
69,4273,asteroids,1200.0,0.010304352268576622
70,4274,atlantis,52092.0,2.4256248474121094
71,4275,atlantis,55114.0,2.6124205589294434
72,4276,atlantis,167468.0,9.55724048614502
73,4277,atlantis,88537.0,4.678361415863037
74,4278,atlantis,56189.0,2.678868293762207
75,4279,atlantis,90394.0,4.793146133422852
76,4280,atlantis,99530.0,5.357860088348389
77,4281,atlantis,89924.0,4.764094829559326
78,4282,atlantis,82147.0,4.283382892608643
79,4283,atlantis,70102.0,3.53885817527771
80,4284,atlantis,89037.0,4.709267616271973
81,4285,atlantis,74911.0,3.8361117839813232
82,4286,atlantis,41192.0,1.7518744468688965
83,4287,atlantis,45541.0,2.0206947326660156
84,4288,bankheist,745.7000122070312,0.9899851083755493
85,4289,bankheist,39.599998474121094,0.034375421702861786
86,4290,bankheist,770.0,1.0228718519210815
87,4291,bankheist,188.1999969482422,0.23548518121242523
88,4292,bankheist,31.600000381469727,0.023548517376184464
89,4293,bankheist,22.0,0.010556232184171677
90,4294,bankheist,48.900001525878906,0.046961698681116104
91,4295,bankheist,120.5999984741211,0.14399783313274384
92,4296,bankheist,48.29999923706055,0.04614968225359917
93,4297,bankheist,35.29999923706055,0.028555961325764656
94,4298,bankheist,30.600000381469727,0.022195154801011086
95,4299,bankheist,32.099998474121094,0.024225199595093727
96,4300,bankheist,30.899999618530273,0.022601163014769554
97,4301,bankheist,47.70000076293945,0.04533766582608223
98,4302,battlezone,5410.0,0.08757447451353073
99,4303,battlezone,7130.0,0.1369607299566269
100,4304,battlezone,3280.0,0.026415906846523285
101,4305,battlezone,17610.0,0.43787238001823425
102,4306,battlezone,9080.0,0.19295097887516022
103,4307,battlezone,480.0,-0.05398033186793327
104,4308,battlezone,1060.0,-0.03732682392001152
105,4309,battlezone,18400.0,0.4605555832386017
106,4310,battlezone,1360.0,-0.028712943196296692
107,4311,battlezone,7140.0,0.13724786043167114
108,4312,battlezone,3150.0,0.022683223709464073
109,4313,battlezone,12390.0,0.2879908084869385
110,4314,battlezone,3580.0,0.03502979129552841
111,4315,battlezone,14420.0,0.3462780714035034
112,4316,beamrider,5726.83984375,0.32379820942878723
113,4317,beamrider,9317.0595703125,0.5405648946762085
114,4318,beamrider,6235.89990234375,0.35453370213508606
115,4319,beamrider,8384.0400390625,0.48423194885253906
116,4320,beamrider,7536.6201171875,0.433067262172699
117,4321,beamrider,6404.72021484375,0.36472654342651367
118,4322,beamrider,7491.580078125,0.43034788966178894
119,4323,beamrider,5250.3798828125,0.29503098130226135
120,4324,beamrider,7590.740234375,0.43633487820625305
121,4325,beamrider,7711.5,0.4436259865760803
122,4326,beamrider,8636.9599609375,0.4995024800300598
123,4327,beamrider,7766.14013671875,0.44692501425743103
124,4328,beamrider,8713.33984375,0.5041140913963318
125,4329,beamrider,8787.099609375,0.5085675120353699
126,4330,berzerk,632.2000122070312,0.20285634696483612
127,4331,berzerk,741.0999755859375,0.24629992246627808
128,4332,berzerk,685.7999877929688,0.2242390364408493
129,4333,berzerk,664.7999877929688,0.2158614844083786
130,4334,berzerk,754.7000122070312,0.25172537565231323
131,4335,berzerk,813.9000244140625,0.27534207701683044
132,4336,berzerk,665.4000244140625,0.21610085666179657
133,4337,berzerk,707.7000122070312,0.23297563195228577
134,4338,berzerk,706.7999877929688,0.23261658847332
135,4339,berzerk,851.4000244140625,0.29030197858810425
136,4340,berzerk,718.2000122070312,0.23716439306735992
137,4341,berzerk,652.0,0.21075516939163208
138,4342,berzerk,695.5999755859375,0.22814856469631195
139,4343,berzerk,698.9000244140625,0.2294650375843048
140,4344,bowling,30.0,0.05014535039663315
141,4345,bowling,30.0,0.05014535039663315
142,4346,bowling,0.6899999976158142,-0.1628633737564087
143,4347,bowling,0.09000000357627869,-0.16722384095191956
144,4348,bowling,62.36000061035156,0.2853197753429413
145,4349,bowling,30.0,0.05014535039663315
146,4350,bowling,30.100000381469727,0.050872091203927994
147,4351,bowling,29.549999237060547,0.046875
148,4352,bowling,11.0600004196167,-0.08749999850988388
149,4353,bowling,0.23000000417232513,-0.16620638966560364
150,4354,bowling,49.130001068115234,0.18917150795459747
151,4355,bowling,35.970001220703125,0.09353197365999222
152,4356,bowling,37.31999969482422,0.10334302484989166
153,4357,bowling,27.0,0.028343023732304573
154,4358,boxing,60.439998626708984,5.0283331871032715
155,4359,boxing,79.62000274658203,6.62666654586792
156,4360,boxing,98.06999969482422,8.164166450500488
157,4361,boxing,84.6500015258789,7.045833110809326
158,4362,boxing,96.37000274658203,8.022500038146973
159,4363,boxing,83.33000183105469,6.93583345413208
160,4364,boxing,89.30999755859375,7.434166431427002
161,4365,boxing,73.58000183105469,6.12333345413208
162,4366,boxing,95.80999755859375,7.975833415985107
163,4367,boxing,90.08999633789062,7.499166488647461
164,4368,boxing,96.0,7.991666793823242
165,4369,boxing,98.02999877929688,8.160833358764648
166,4370,boxing,93.08999633789062,7.749166488647461
167,4371,boxing,88.29000091552734,7.3491668701171875
168,4372,breakout,390.010009765625,13.482986450195312
169,4373,breakout,342.9800109863281,11.850000381469727
170,4374,breakout,422.6000061035156,14.614583015441895
171,4375,breakout,320.6499938964844,11.074652671813965
172,4376,breakout,401.3599853515625,13.877083778381348
173,4377,breakout,264.510009765625,9.125347137451172
174,4378,breakout,399.94000244140625,13.827777862548828
175,4379,breakout,326.5400085449219,11.279166221618652
176,4380,breakout,400.0,13.82986068725586
177,4381,breakout,211.99000549316406,7.301735877990723
178,4382,breakout,115.04000091552734,3.9354166984558105
179,4383,breakout,320.67999267578125,11.07569408416748
180,4384,breakout,345.07000732421875,11.922569274902344
181,4385,breakout,364.07000732421875,12.582291603088379
182,4386,centipede,6076.41015625,0.40151822566986084
183,4387,centipede,6753.990234375,0.46978068351745605
184,4388,centipede,6906.77978515625,0.48517343401908875
185,4389,centipede,5612.58984375,0.35479089617729187
186,4390,centipede,6884.10009765625,0.4828885495662689
187,4391,centipede,5663.66015625,0.3599359393119812
188,4392,centipede,7044.72998046875,0.4990711212158203
189,4393,centipede,7712.4599609375,0.5663412809371948
190,4394,centipede,6372.75,0.43137285113334656
191,4395,centipede,5942.919921875,0.38806983828544617
192,4396,centipede,7481.7900390625,0.543102502822876
193,4397,centipede,6428.08984375,0.4369480311870575
194,4398,centipede,6104.64990234375,0.4043632447719574
195,4399,centipede,6715.580078125,0.4659110903739929
196,4400,choppercommand,850.0,0.005929935723543167
197,4401,choppercommand,732.0,-0.012011921033263206
198,4402,choppercommand,569.0,-0.03679601103067398
199,4403,choppercommand,1038.0,0.03451526537537575
200,4404,choppercommand,618.0,-0.029345577582716942
201,4405,choppercommand,668.0,-0.02174309641122818
202,4406,choppercommand,781.0,-0.0045614889822900295
203,4407,choppercommand,1989.0,0.1791144609451294
204,4408,choppercommand,970.0,0.024175891652703285
205,4409,choppercommand,698.0,-0.017181608825922012
206,4410,choppercommand,1375.0,0.08575598895549774
207,4411,choppercommand,886.0,0.011403721757233143
208,4412,choppercommand,636.0,-0.02660868503153324
209,4413,choppercommand,1504.0,0.10537039488554001
210,4414,crazyclimber,25655.0,0.5938184857368469
211,4415,crazyclimber,24953.0,0.5657933354377747
212,4416,crazyclimber,25664.0,0.594177782535553
213,4417,crazyclimber,68388.0,2.2998015880584717
214,4418,crazyclimber,59543.0,1.9466922283172607
215,4419,crazyclimber,95933.0,3.3994507789611816
216,4420,crazyclimber,90767.0,3.193214178085327
217,4421,crazyclimber,40794.0,1.198196291923523
218,4422,crazyclimber,72755.0,2.4741406440734863
219,4423,crazyclimber,51223.0,1.614542007446289
220,4424,crazyclimber,65424.0,2.1814730167388916
221,4425,crazyclimber,83782.0,2.9143595695495605
222,4426,crazyclimber,26019.0,0.6083500385284424
223,4427,crazyclimber,51165.0,1.6122264862060547
224,4428,demonattack,8735.599609375,4.719060897827148
225,4429,demonattack,6195.35009765625,3.3224751949310303
226,4430,demonattack,14326.9501953125,7.793089389801025
227,4431,demonattack,12047.650390625,6.539969444274902
228,4432,demonattack,27714.099609375,15.153114318847656
229,4433,demonattack,7983.4501953125,4.3055419921875
230,4434,demonattack,23290.94921875,12.721343040466309
231,4435,demonattack,16331.2001953125,8.894991874694824
232,4436,demonattack,20229.900390625,11.038430213928223
233,4437,demonattack,11945.5498046875,6.4838361740112305
234,4438,demonattack,32151.5,17.59272003173828
235,4439,demonattack,16944.150390625,9.23198127746582
236,4440,demonattack,8377.400390625,4.522128582000732
237,4441,demonattack,24536.05078125,13.405877113342285
238,4442,doubledunk,-18.81999969482422,-0.10000000149011612
239,4443,doubledunk,-18.459999084472656,0.06363636255264282
240,4444,doubledunk,-16.5,0.9545454382896423
241,4445,doubledunk,-19.68000030517578,-0.4909090995788574
242,4446,doubledunk,-20.799999237060547,-1.0
243,4447,doubledunk,-19.6200008392334,-0.4636363685131073
244,4448,doubledunk,-14.180000305175781,2.0090909004211426
245,4449,doubledunk,-13.0,2.545454502105713
246,4450,doubledunk,-16.65999984741211,0.8818181753158569
247,4451,doubledunk,-13.979999542236328,2.0999999046325684
248,4452,doubledunk,-18.739999771118164,-0.06363636255264282
249,4453,doubledunk,-19.3799991607666,-0.3545454442501068
250,4454,doubledunk,-17.3799991607666,0.5545454621315002
251,4455,doubledunk,-12.539999961853027,2.7545454502105713
252,4456,enduro,1130.510009765625,1.3137826919555664
253,4457,enduro,878.02001953125,1.0203602313995361
254,4458,enduro,1149.780029296875,1.3361766338348389
255,4459,enduro,899.3800048828125,1.0451830625534058
256,4460,enduro,1034.239990234375,1.2019058465957642
257,4461,enduro,770.6900024414062,0.895630419254303
258,4462,enduro,1122.5999755859375,1.3045903444290161
259,4463,enduro,987.8900146484375,1.148041844367981
260,4464,enduro,1452.469970703125,1.6879372596740723
261,4465,enduro,1204.25,1.3994770050048828
262,4466,enduro,1584.52001953125,1.8413945436477661
263,4467,enduro,1093.9599609375,1.271307349205017
264,4468,enduro,1081.2900390625,1.256583333015442
265,4469,enduro,1071.9100341796875,1.245682716369629
266,4470,fishingderby,-31.5,1.1358489990234375
267,4471,fishingderby,-24.8799991607666,1.2607547044754028
268,4472,fishingderby,-68.73999786376953,0.43320754170417786
269,4473,fishingderby,-36.619998931884766,1.0392452478408813
270,4474,fishingderby,-60.29999923706055,0.5924528241157532
271,4475,fishingderby,-51.220001220703125,0.7637735605239868
272,4476,fishingderby,-50.560001373291016,0.7762264013290405
273,4477,fishingderby,-41.099998474121094,0.9547169804573059
274,4478,fishingderby,-9.020000457763672,1.559999942779541
275,4479,fishingderby,-46.29999923706055,0.8566038012504578
276,4480,fishingderby,-30.700000762939453,1.150943398475647
277,4481,fishingderby,-5.380000114440918,1.6286792755126953
278,4482,fishingderby,-52.599998474121094,0.7377358675003052
279,4483,fishingderby,-38.31999969482422,1.0071698427200317
280,4484,freeway,23.610000610351562,0.7976351380348206
281,4485,freeway,25.65999984741211,0.8668919205665588
282,4486,freeway,7.420000076293945,0.25067567825317383
283,4487,freeway,22.469999313354492,0.7591215968132019
284,4488,freeway,22.049999237060547,0.7449324131011963
285,4489,freeway,25.75,0.8699324131011963
286,4490,freeway,25.299999237060547,0.8547297120094299
287,4491,freeway,13.960000038146973,0.47162163257598877
288,4492,freeway,17.649999618530273,0.5962837934494019
289,4493,freeway,20.139999389648438,0.6804053783416748
290,4494,freeway,29.709999084472656,1.003716230392456
291,4495,freeway,24.81999969482422,0.8385134935379028
292,4496,freeway,18.06999969482422,0.6104729771614075
293,4497,freeway,21.350000381469727,0.7212837934494019
294,4498,frostbite,142.1999969482422,0.01803489960730076
295,4499,frostbite,196.5,0.030753016471862793
296,4500,frostbite,1712.199951171875,0.3857594430446625
297,4501,frostbite,2177.39990234375,0.4947183430194855
298,4502,frostbite,3035.60009765625,0.6957255005836487
299,4503,frostbite,211.3000030517578,0.03421946242451668
300,4504,frostbite,2655.60009765625,0.6067221164703369
301,4505,frostbite,3271.300048828125,0.7509310245513916
302,4506,frostbite,3057.10009765625,0.7007611989974976
303,4507,frostbite,1654.699951171875,0.37229183316230774
304,4508,frostbite,3985.300048828125,0.9181637167930603
305,4509,frostbite,3102.199951171875,0.7113245129585266
306,4510,frostbite,2642.60009765625,0.6036772727966309
307,4511,frostbite,2047.199951171875,0.4642229676246643
308,4512,gopher,609.2000122070312,0.16316302120685577
309,4513,gopher,930.5999755859375,0.31231147050857544
310,4514,gopher,2233.800048828125,0.9170727133750916
311,4515,gopher,1886.4000244140625,0.7558587193489075
312,4516,gopher,781.0,0.24288830161094666
313,4517,gopher,1567.199951171875,0.6077312231063843
314,4518,gopher,765.5999755859375,0.23574179410934448
315,4519,gopher,1474.0,0.5644809603691101
316,4520,gopher,812.5999755859375,0.2575525641441345
317,4521,gopher,1072.4000244140625,0.3781149983406067
318,4522,gopher,756.0,0.23128683865070343
319,4523,gopher,2643.60009765625,1.1072440147399902
320,4524,gopher,912.2000122070312,0.30377280712127686
321,4525,gopher,1658.0,0.6498677730560303
322,4526,gravitar,191.0,0.0056632268242537975
323,4527,gravitar,294.5,0.03822677955031395
324,4528,gravitar,222.5,0.015573873184621334
325,4529,gravitar,180.0,0.0022023660130798817
326,4530,gravitar,179.5,0.0020450542215257883
327,4531,gravitar,179.5,0.0020450542215257883
328,4532,gravitar,70.5,-0.032248929142951965
329,4533,gravitar,231.0,0.018248174339532852
330,4534,gravitar,147.5,-0.008022904396057129
331,4535,gravitar,169.0,-0.0012584947980940342
332,4536,gravitar,274.5,0.031934306025505066
333,4537,gravitar,162.0,-0.003460860811173916
334,4538,gravitar,206.0,0.010382582433521748
335,4539,gravitar,378.0,0.06449785828590393
336,4540,hero,3791.75,0.09277871251106262
337,4541,hero,7317.5,0.21109485626220703
338,4542,hero,6632.4501953125,0.18810613453388214
339,4543,hero,3081.25,0.06893595308065414
340,4544,hero,3261.449951171875,0.07498305290937424
341,4545,hero,12939.650390625,0.3997614085674286
342,4546,hero,6871.35009765625,0.19612307846546173
343,4547,hero,2890.550048828125,0.06253649294376373
344,4548,hero,6801.64990234375,0.19378410279750824
345,4549,hero,3080.39990234375,0.06890742480754852
346,4550,hero,6638.4501953125,0.1883074790239334
347,4551,hero,5140.2998046875,0.13803298771381378
348,4552,hero,2448.75,0.04771069064736366
349,4553,hero,3858.85009765625,0.09503043442964554
350,4554,icehockey,-7.409999847412109,0.3132231533527374
351,4555,icehockey,-10.329999923706055,0.07190082967281342
352,4556,icehockey,-9.420000076293945,0.14710743725299835
353,4557,icehockey,-11.5600004196167,-0.029752066358923912
354,4558,icehockey,-10.449999809265137,0.06198346987366676
355,4559,icehockey,-10.34000015258789,0.07107438147068024
356,4560,icehockey,-19.469999313354492,-0.6834710836410522
357,4561,icehockey,-11.260000228881836,-0.00495867757126689
