,seed,game,GameScoreAverage,GameScoreNormalized
0,40402,alien,938.0,0.102929025888443
1,40403,alien,828.9000244140625,0.08711720257997513
2,40404,amidar,206.97000122070312,0.11738927662372589
3,40405,amidar,250.9199981689453,0.14303553104400635
4,40406,assault,1424.3800048828125,2.313279390335083
5,40407,assault,1176.27001953125,1.8357775211334229
6,40408,asterix,1044.5,0.10062339156866074
7,40409,asterix,969.5,0.09157995134592056
8,40410,asteroids,987.5,0.00575106730684638
9,40411,asteroids,1058.4000244140625,0.007270257454365492
10,40412,atlantis,49614.0,2.2724547386169434
11,40413,atlantis,28998.0,0.9981394410133362
12,40414,bankheist,815.0999755859375,1.0839085578918457
13,40415,bankheist,898.0,1.196102261543274
14,40416,battlezone,30910.0,0.8197544813156128
15,40417,battlezone,22400.0,0.5754073858261108
16,40418,beamrider,2334.02001953125,0.11894991993904114
17,40419,beamrider,876.8800048828125,0.0309721902012825
18,40420,berzerk,721.5999755859375,0.2385207712650299
19,40421,berzerk,676.9000244140625,0.22068855166435242
20,40422,bowling,27.989999771118164,0.03553779050707817
21,40423,bowling,29.959999084472656,0.04985465109348297
22,40424,boxing,29.770000457763672,2.4725000858306885
23,40425,boxing,40.2400016784668,3.3450000286102295
24,40426,breakout,22.510000228881836,0.722569465637207
25,40427,breakout,47.83000183105469,1.601736068725586
26,40428,centipede,4540.66015625,0.24679985642433167
27,40429,centipede,5500.56005859375,0.34350448846817017
28,40430,choppercommand,4625.0,0.579917311668396
29,40431,choppercommand,1016.0,0.031170174479484558
30,40432,crazyclimber,4842.0,-0.2370762825012207
31,40433,crazyclimber,25872.0,0.6024815440177917
32,40434,demonattack,2082.300048828125,1.0611908435821533
33,40435,demonattack,3008.449951171875,1.570372223854065
34,40436,doubledunk,-17.260000228881836,0.6090909242630005
35,40437,doubledunk,-14.0600004196167,2.063636302947998
36,40438,enduro,343.1000061035156,0.3987216651439667
37,40439,enduro,303.8699951171875,0.35313189029693604
38,40440,fishingderby,-79.81999969482422,0.22415094077587128
39,40441,fishingderby,-61.29999923706055,0.5735849142074585
40,40442,freeway,30.010000228881836,1.0138514041900635
41,40443,freeway,30.8799991607666,1.0432432889938354
42,40444,frostbite,3398.199951171875,0.7806534767150879
43,40445,frostbite,3527.0,0.8108209371566772
44,40446,gopher,177.1999969482422,-0.037310317158699036
45,40447,gopher,352.6000061035156,0.04408557340502739
46,40448,gravitar,547.0,0.11766926944255829
47,40449,gravitar,406.5,0.07346463948488235
48,40450,hero,7045.0,0.20195037126541138
49,40451,hero,7222.89990234375,0.20792029798030853
50,40452,icehockey,-7.159999847412109,0.3338842988014221
51,40453,icehockey,-5.210000038146973,0.4950413107872009
52,40454,jamesbond,374.5,1.26187002658844
53,40455,jamesbond,290.5,0.9550766944885254
54,40456,kangaroo,6260.0,2.0811264514923096
55,40457,kangaroo,5960.0,1.9805564880371094
56,40458,krull,5316.10009765625,3.4829976558685303
57,40459,krull,6841.89990234375,4.912318706512451
58,40460,kungfumaster,7669.0,0.32968083024024963
59,40461,kungfumaster,11729.0,0.5103034973144531
60,40462,montezumarevenge,0.0,0.0
61,40463,montezumarevenge,0.0,0.0
62,40464,mspacman,2268.800048828125,0.2952154576778412
63,40465,mspacman,1729.0,0.21397288143634796
64,40466,namethisgame,3887.300048828125,0.27706846594810486
65,40467,namethisgame,4004.0,0.2973404824733734
66,40468,phoenix,3990.39990234375,0.49821022152900696
67,40469,phoenix,3028.39990234375,0.3497809171676636
68,40470,pitfall,-4.150000095367432,0.03365406021475792
69,40471,pitfall,-16.459999084472656,0.031814854592084885
70,40472,pong,0.10999999940395355,0.5895184278488159
71,40473,pong,19.649999618530273,1.143059492111206
72,40474,privateeye,1708.0,0.024201108142733574
73,40475,privateeye,-45.0,-0.0010050843702629209
74,40476,qbert,4427.5,0.32078608870506287
75,40477,qbert,4022.0,0.2902769446372986
76,40478,riverraid,3740.39990234375,0.15221647918224335
77,40479,riverraid,3418.800048828125,0.13183560967445374
78,40480,roadrunner,14160.0,1.8061530590057373
79,40481,roadrunner,10892.0,1.3889704942703247
80,40482,robotank,18.510000228881836,1.6814433336257935
81,40483,robotank,14.899999618530273,1.3092783689498901
82,40484,seaquest,476.6000061035156,0.009722218848764896
83,40485,seaquest,692.5999755859375,0.014866754412651062
84,40486,skiing,-9178.6201171875,0.6205905675888062
85,40487,skiing,-20636.76953125,-0.277299165725708
86,40488,solaris,1614.199951171875,0.03407451510429382
87,40489,solaris,144.39999389648438,-0.09845452010631561
88,40490,spaceinvaders,636.0499877929688,0.32093772292137146
89,40491,spaceinvaders,352.1499938964844,0.13424739241600037
90,40492,stargunner,1993.0,0.1386396884918213
91,40493,stargunner,1967.0,0.13592739403247833
92,40494,tennis,-0.11999999731779099,1.5277419090270996
93,40495,tennis,0.0,1.5354838371276855
94,40496,timepilot,6795.0,1.9425716400146484
95,40497,timepilot,4687.0,0.6736094355583191
96,40498,tutankham,117.33999633789062,0.6782330274581909
97,40499,tutankham,99.41000366210938,0.5634443163871765
98,40500,upndown,30658.30078125,2.6994121074676514
99,40501,upndown,19616.5,1.7099858522415161
100,40502,venture,0.0,0.0
101,40503,venture,0.0,0.0
102,40504,videopinball,8728.98046875,0.4940587282180786
103,40505,videopinball,11222.4296875,0.635187566280365
104,40506,wizardofwor,2900.0,0.5572382807731628
105,40507,wizardofwor,1235.0,0.16014786064624786
106,40508,yarsrevenge,7903.9501953125,0.0934474766254425
107,40509,yarsrevenge,7821.240234375,0.091840960085392
108,40510,zaxxon,2930.0,0.3169853985309601
109,40511,zaxxon,2112.0,0.22749650478363037
110,40512,alien,992.5999755859375,0.11084218323230743
111,40513,alien,1018.7999877929688,0.11463934183120728
112,40514,amidar,194.77999877929688,0.11027601361274719
113,40515,amidar,383.82000732421875,0.22058703005313873
114,40516,assault,1082.300048828125,1.6549268960952759
115,40517,assault,921.7999877929688,1.346035361289978
116,40518,asterix,1010.5,0.0965237021446228
117,40519,asterix,800.0,0.07114176452159882
118,40520,asteroids,899.5999755859375,0.003867614082992077
119,40521,asteroids,970.5999755859375,0.005388947203755379
120,40522,atlantis,29680.0,1.0402952432632446
121,40523,atlantis,37456.0,1.5209449529647827
122,40524,bankheist,991.0999755859375,1.3221004009246826
123,40525,bankheist,200.6999969482422,0.2524022161960602
124,40526,battlezone,25160.0,0.6546550989151001
125,40527,battlezone,19890.0,0.5033378601074219
126,40528,beamrider,1106.239990234375,0.044820256531238556
127,40529,beamrider,2057.080078125,0.10222911834716797
128,40530,berzerk,761.0,0.25423863530158997
129,40531,berzerk,618.5999755859375,0.19743087887763977
130,40532,bowling,30.0,0.05014535039663315
131,40533,bowling,30.0,0.05014535039663315
132,40534,boxing,68.02999877929688,5.660833358764648
133,40535,boxing,26.200000762939453,2.174999952316284
134,40536,breakout,25.149999618530273,0.8142361044883728
135,40537,breakout,29.440000534057617,0.9631944298744202
136,40538,centipede,5255.52001953125,0.318818062543869
137,40539,centipede,4882.2900390625,0.28121718764305115
138,40540,choppercommand,6495.0,0.8642500638961792
139,40541,choppercommand,3091.0,0.3466731607913971
140,40542,crazyclimber,18203.0,0.2963204085826874
141,40543,crazyclimber,21409.0,0.4243100583553314
142,40544,demonattack,3239.5,1.6973994970321655
143,40545,demonattack,2774.800048828125,1.4419153928756714
144,40546,doubledunk,-15.300000190734863,1.5
145,40547,doubledunk,-17.639999389648438,0.4363636374473572
146,40548,enduro,383.94000244140625,0.4461824595928192
147,40549,enduro,370.8399963378906,0.43095874786376953
148,40550,fishingderby,-68.36000061035156,0.4403773546218872
149,40551,fishingderby,-46.540000915527344,0.852075457572937
150,40552,freeway,31.219999313354492,1.054729700088501
151,40553,freeway,29.59000015258789,0.9996621608734131
152,40554,frostbite,2399.89990234375,0.5468322038650513
153,40555,frostbite,2616.60009765625,0.597587525844574
154,40556,gopher,251.1999969482422,-0.0029699753504246473
155,40557,gopher,780.0,0.24242424964904785
156,40558,gravitar,451.0,0.08746539056301117
157,40559,gravitar,512.5,0.10681474953889847
158,40560,hero,6682.7001953125,0.18979240953922272
159,40561,hero,6149.75,0.17190782725811005
160,40562,icehockey,-2.440000057220459,0.7239669561386108
161,40563,icehockey,-6.699999809265137,0.3719008266925812
162,40564,jamesbond,415.5,1.4116142988204956
163,40565,jamesbond,732.5,2.5693936347961426
164,40566,kangaroo,8809.0,2.9356353282928467
