,seed,game,GameScoreAverage,GameScoreNormalized
0,9207,alien,1168.5,0.1363353133201599
1,9208,alien,1079.9000244140625,0.12349454313516617
2,9209,alien,1244.699951171875,0.14737895131111145
3,9210,alien,1195.199951171875,0.14020493626594543
4,9211,alien,1023.4000244140625,0.11530601978302002
5,9212,alien,1067.5,0.12169741839170456
6,9213,alien,982.0999755859375,0.10932042449712753
7,9214,alien,815.0,0.08510268479585648
8,9215,alien,1006.2000122070312,0.11281322687864304
9,9216,alien,1106.0999755859375,0.1272916942834854
10,9217,alien,928.7999877929688,0.1015956774353981
11,9218,alien,1718.0999755859375,0.2159886360168457
12,9219,alien,1159.0999755859375,0.1349729746580124
13,9220,alien,1149.9000244140625,0.1336396187543869
14,9221,amidar,324.1700134277344,0.18577930331230164
15,9222,amidar,286.0799865722656,0.16355255246162415
16,9223,amidar,80.48999786376953,0.043584056198596954
17,9224,amidar,139.1300048828125,0.07780241221189499
18,9225,amidar,326.6400146484375,0.18722063302993774
19,9226,amidar,131.72999572753906,0.07348427176475525
20,9227,amidar,291.19000244140625,0.1665343940258026
21,9228,amidar,231.85000610351562,0.13190756738185883
22,9229,amidar,196.57000732421875,0.11132053285837173
23,9230,amidar,210.27999877929688,0.11932076513767242
24,9231,amidar,293.69000244140625,0.1679932326078415
25,9232,amidar,122.18000030517578,0.0679115355014801
26,9233,amidar,215.36000061035156,0.12228511273860931
27,9234,amidar,222.8800048828125,0.12667328119277954
28,9235,assault,1675.3299560546875,2.7962470054626465
29,9236,assault,2405.409912109375,4.201327800750732
30,9237,assault,2317.889892578125,4.032890796661377
31,9238,assault,1840.8499755859375,3.114799737930298
32,9239,assault,2620.89990234375,4.616050720214844
33,9240,assault,2047.5999755859375,3.512701988220215
34,9241,assault,2730.02001953125,4.826058387756348
35,9242,assault,1823.3599853515625,3.081139326095581
36,9243,assault,2656.429931640625,4.684430122375488
37,9244,assault,1538.5699462890625,2.5330445766448975
38,9245,assault,2522.89990234375,4.427443981170654
39,9246,assault,1817.1600341796875,3.069207191467285
40,9247,assault,1640.3299560546875,2.7288875579833984
41,9248,assault,1406.3900146484375,2.2786567211151123
42,9249,asterix,2454.0,0.27057987451553345
43,9250,asterix,2570.5,0.28462734818458557
44,9251,asterix,2357.0,0.25888368487358093
45,9252,asterix,1912.0,0.2052258998155594
46,9253,asterix,2430.5,0.267746239900589
47,9254,asterix,3139.5,0.35323694348335266
48,9255,asterix,4061.5,0.46441102027893066
49,9256,asterix,2187.0,0.23838520050048828
50,9257,asterix,3063.5,0.34407293796539307
51,9258,asterix,2127.5,0.23121073842048645
52,9259,asterix,3571.5,0.4053272008895874
53,9260,asterix,3699.0,0.4207010567188263
54,9261,asterix,2356.0,0.2587631046772003
55,9262,asterix,2462.0,0.271544486284256
56,9263,asteroids,943.9000244140625,0.004816839937120676
57,9264,asteroids,1181.0,0.009897234849631786
58,9265,asteroids,1153.300048828125,0.009303701110184193
59,9266,asteroids,1156.4000244140625,0.009370124898850918
60,9267,asteroids,1463.9000244140625,0.01595899648964405
61,9268,asteroids,1199.5,0.010293638333678246
62,9269,asteroids,1261.0,0.011611413210630417
63,9270,asteroids,1361.4000244140625,0.013762705959379673
64,9271,asteroids,1433.699951171875,0.015311894938349724
65,9272,asteroids,1092.5,0.008000926114618778
66,9273,asteroids,1287.9000244140625,0.012187805026769638
67,9274,asteroids,1184.9000244140625,0.009980801492929459
68,9275,asteroids,1045.9000244140625,0.0070024169981479645
69,9276,asteroids,1254.800048828125,0.011478563770651817
70,9277,atlantis,36256.0,1.4467706680297852
71,9278,atlantis,18977.0,0.37872186303138733
72,9279,atlantis,25816.0,0.8014538288116455
73,9280,atlantis,40526.0,1.710707664489746
74,9281,atlantis,35004.0,1.3693820238113403
75,9282,atlantis,51203.0,2.370673894882202
76,9283,atlantis,56785.0,2.7157082557678223
77,9284,atlantis,27342.0,0.8957788348197937
78,9285,atlantis,51420.0,2.384087085723877
79,9286,atlantis,46534.0,2.082073926925659
80,9287,atlantis,59258.0,2.8685691356658936
81,9288,atlantis,44721.0,1.9700088500976562
82,9289,atlantis,34569.0,1.3424938917160034
83,9290,atlantis,48483.0,2.202545404434204
84,9291,bankheist,188.3000030517578,0.23562051355838776
85,9292,bankheist,1097.9000244140625,1.4666396379470825
86,9293,bankheist,203.3000030517578,0.25592097640037537
87,9294,bankheist,1113.300048828125,1.4874813556671143
88,9295,bankheist,654.7000122070312,0.8668290972709656
89,9296,bankheist,230.8000030517578,0.29313844442367554
90,9297,bankheist,1124.0,1.501962423324585
91,9298,bankheist,1136.0999755859375,1.5183380842208862
92,9299,bankheist,1039.0,1.386926531791687
93,9300,bankheist,1042.5,1.3916633129119873
94,9301,bankheist,247.60000610351562,0.31587496399879456
95,9302,bankheist,1060.5999755859375,1.4161591529846191
96,9303,bankheist,355.1000061035156,0.46136149764060974
97,9304,bankheist,1168.4000244140625,1.5620516538619995
98,9305,battlezone,16850.0,0.416050523519516
99,9306,battlezone,24010.0,0.6216351985931396
100,9307,battlezone,26190.0,0.6842294335365295
101,9308,battlezone,25480.0,0.6638432145118713
102,9309,battlezone,17890.0,0.4459120035171509
103,9310,battlezone,19240.0,0.48467445373535156
104,9311,battlezone,22910.0,0.5900509357452393
105,9312,battlezone,32590.0,0.8679922223091125
106,9313,battlezone,29240.0,0.7718039155006409
107,9314,battlezone,19500.0,0.4921398460865021
108,9315,battlezone,26380.0,0.6896848678588867
109,9316,battlezone,21670.0,0.5544469356536865
110,9317,battlezone,20710.0,0.5268824696540833
111,9318,battlezone,23530.0,0.6078529953956604
112,9319,beamrider,3481.06005859375,0.18820475041866302
113,9320,beamrider,6520.64013671875,0.3717254400253296
114,9321,beamrider,5597.66015625,0.31599870324134827
115,9322,beamrider,7174.580078125,0.4112083911895752
116,9323,beamrider,7112.31982421875,0.40744930505752563
117,9324,beamrider,5025.27978515625,0.2814401090145111
118,9325,beamrider,5147.1201171875,0.28879645466804504
119,9326,beamrider,4851.919921875,0.2709731459617615
120,9327,beamrider,6444.740234375,0.36714282631874084
121,9328,beamrider,5501.89990234375,0.3102169930934906
122,9329,beamrider,4106.77978515625,0.22598384320735931
123,9330,beamrider,7002.93994140625,0.4008452892303467
124,9331,beamrider,6002.259765625,0.3404272198677063
125,9332,beamrider,7345.18017578125,0.42150869965553284
126,9333,berzerk,391.6000061035156,0.10687357932329178
127,9334,berzerk,694.7999877929688,0.22782941162586212
128,9335,berzerk,636.7999877929688,0.20469142496585846
129,9336,berzerk,650.9000244140625,0.21031634509563446
130,9337,berzerk,701.7000122070312,0.23058204352855682
131,9338,berzerk,504.1000061035156,0.15175330638885498
132,9339,berzerk,660.5999755859375,0.21418598294258118
133,9340,berzerk,708.4000244140625,0.23325487971305847
134,9341,berzerk,762.9000244140625,0.2549965977668762
135,9342,berzerk,688.5999755859375,0.22535604238510132
136,9343,berzerk,730.9000244140625,0.24223081767559052
137,9344,berzerk,733.5999755859375,0.2433079332113266
138,9345,berzerk,809.5,0.27358677983283997
139,9346,berzerk,408.0,0.11341604590415955
140,9347,bowling,10.5,-0.09156976640224457
141,9348,bowling,27.979999542236328,0.035465117543935776
142,9349,bowling,22.059999465942383,-0.007558139506727457
143,9350,bowling,29.979999542236328,0.05000000074505806
144,9351,bowling,25.979999542236328,0.020930232480168343
145,9352,bowling,30.059999465942383,0.050581395626068115
146,9353,bowling,30.0,0.05014535039663315
147,9354,bowling,30.010000228881836,0.05021802335977554
148,9355,bowling,30.0,0.05014535039663315
149,9356,bowling,43.18000030517578,0.1459302306175232
