,GameScoreAverage,GameScoreNormalized,game,seed
0,97.4000015258789,0.11259981244802475,bankheist,0
1,1883.0,-1.014327049255371,timepilot,1
2,1161.5,0.13532079756259918,alien,2
3,1026.77001953125,1.1932249069213867,enduro,3
4,8207.5,6.191568851470947,krull,4
5,1540.0,0.11084417998790741,choppercommand,5
6,4561.0,0.3308303952217102,qbert,6
7,25010.91015625,1.415613055229187,videopinball,7
8,0.0,0.03427410498261452,pitfall,8
9,0.0,0.0,venture,9
10,5218.14990234375,0.14064544439315796,hero,10
11,34867.0,1.5396747589111328,kungfumaster,11
12,0.0,1.5354838371276855,tennis,12
13,1818.800048828125,0.724488377571106,gopher,13
14,7352.60009765625,0.8790279030799866,namethisgame,14
15,557.0,-0.0015502027235925198,wizardofwor,15
16,3753.0,0.40702125430107117,zaxxon,16
17,1203.800048828125,0.010385775938630104,asteroids,17
18,6443.7001953125,0.8767358064651489,phoenix,18
19,104.23999786376953,0.594366192817688,tutankham,19
20,781.5999755859375,0.1677948236465454,frostbite,20
21,759.0999755859375,0.016450604423880577,seaquest,21
22,31004.0,3.9564051628112793,roadrunner,22
23,7628.27978515625,0.43860143423080444,beamrider,23
24,5129.5,0.2402484267950058,riverraid,24
25,-15.34000015258789,1.4818181991577148,doubledunk,25
26,1047.199951171875,-0.017050782218575478,solaris,26
27,24650.0,0.6400114893913269,battlezone,27
28,10186.650390625,5.5168232917785645,demonattack,28
29,45468.0,2.0161824226379395,atlantis,29
30,-29903.369140625,-1.0034534931182861,skiing,30
31,2605.5,0.2888476252555847,asterix,31
32,1842.219970703125,3.117436408996582,assault,32
33,732.0,0.24266964197158813,berzerk,33
34,1422.0,0.4592691957950592,kangaroo,34
35,26.899999618530273,0.9087837934494019,freeway,35
36,16112.900390625,0.2528941035270691,yarsrevenge,36
37,8124.0,0.6801734566688538,upndown,37
38,684.0,0.352469265460968,spaceinvaders,38
39,30.0,0.05014535039663315,bowling,39
40,1103.5,3.9243974685668945,jamesbond,40
41,-52.400001525878906,0.7415094375610352,fishingderby,41
42,7716.759765625,0.5667744874954224,centipede,42
43,-2.319999933242798,0.7338842749595642,icehockey,43
44,19.75,1.8092783689498901,robotank,44
45,257.2900085449219,8.874652862548828,breakout,45
46,15.130000114440918,1.0150141716003418,pong,46
47,1912.9000244140625,0.2416507452726364,mspacman,47
48,100.0,0.001079854555428028,privateeye,48
49,37907.0,1.0829417705535889,crazyclimber,49
50,302.75,0.1732800304889679,amidar,50
51,81.51000213623047,6.7841668128967285,boxing,51
52,0.0,0.0,montezumarevenge,52
53,174.0,0.00031462369952350855,gravitar,53
