,GameScoreAverage,GameScoreNormalized,game,seed
0,29.600000381469727,0.020841792225837708,bankheist,0
1,2913.0,-0.39429327845573425,timepilot,1
2,835.2000122070312,0.08803026378154755,alien,2
3,318.1300048828125,0.36970365047454834,enduro,3
4,5460.10009765625,3.617892265319824,krull,4
5,1335.0,0.07967400550842285,choppercommand,5
6,1002.5,0.0630948543548584,qbert,6
7,10031.5400390625,0.5677833557128906,videopinball,7
8,-49.060001373291016,0.02694416604936123,pitfall,8
9,0.0,0.0,venture,9
10,2552.75,0.05120069533586502,hero,10
11,8442.0,0.364070326089859,kungfumaster,11
12,-21.950000762939453,0.11935483664274216,tennis,12
13,375.20001220703125,0.05457329750061035,gopher,13
14,3443.699951171875,0.20001041889190674,namethisgame,14
15,456.0,-0.025637967512011528,wizardofwor,15
16,457.0,0.046440135687589645,zaxxon,16
17,731.0999755859375,0.00025712669594213367,asteroids,17
18,4011.199951171875,0.5014194846153259,phoenix,18
19,0.03999999910593033,-0.072727270424366,tutankham,19
20,344.5,0.06541749835014343,frostbite,20
21,618.7999877929688,0.013109037652611732,seaquest,21
22,11258.0,1.4356929063796997,roadrunner,22
23,1709.6199951171875,0.08125052601099014,beamrider,23
24,2582.300048828125,0.07882378995418549,riverraid,24
25,-21.940000534057617,-1.5181818008422852,doubledunk,25
26,454.3999938964844,-0.07050241529941559,solaris,26
27,12460.0,0.29000070691108704,battlezone,27
28,5600.89990234375,2.995656728744507,demonattack,28
29,28385.0,0.9602487087249756,atlantis,29
30,-29909.740234375,-1.0039526224136353,skiing,30
31,848.0,0.07692956924438477,asterix,31
32,650.72998046875,0.8243456482887268,assault,32
33,472.79998779296875,0.1392667591571808,berzerk,33
34,146.0,0.03151189908385277,kangaroo,34
35,19.459999084472656,0.6574324369430542,freeway,35
36,5962.509765625,0.055737897753715515,yarsrevenge,36
37,4257.0,0.33366188406944275,upndown,37
38,450.3999938964844,0.19885578751564026,spaceinvaders,38
39,30.0,0.05014535039663315,bowling,39
40,359.0,1.2052593231201172,jamesbond,40
41,-81.69999694824219,0.18867924809455872,fishingderby,41
42,4741.2001953125,0.2670031487941742,centipede,42
43,-8.680000305175781,0.20826447010040283,icehockey,43
44,7.340000152587891,0.5298969149589539,robotank,44
45,34.08000183105469,1.1243056058883667,breakout,45
46,-8.369999885559082,0.34929177165031433,pong,46
47,1266.5,0.1443643420934677,mspacman,47
48,100.0,0.001079854555428028,privateeye,48
49,17925.0,0.2852221131324768,crazyclimber,49
50,85.55999755859375,0.04654256999492645,amidar,50
51,56.369998931884766,4.68916654586792,boxing,51
52,0.0,0.0,montezumarevenge,52
53,153.5,-0.006135162431746721,gravitar,53
