,GameScoreAverage,GameScoreNormalized,game,seed
0,107.0999984741211,0.12572742998600006,bankheist,0
1,2863.0,-0.4243920147418976,timepilot,1
2,1432.0999755859375,0.1745387613773346,alien,2
3,1187.6199951171875,1.3801510334014893,enduro,3
4,8298.7998046875,6.277095794677734,krull,4
5,2028.0,0.18504439294338226,choppercommand,5
6,1963.5,0.13539887964725494,qbert,6
7,26202.029296875,1.4830302000045776,videopinball,7
8,0.0,0.03427410498261452,pitfall,8
9,0.0,0.0,venture,9
10,6121.89990234375,0.17097324132919312,hero,10
11,28637.0,1.2625123262405396,kungfumaster,11
12,-17.239999771118164,0.4232258200645447,tennis,12
13,2538.39990234375,1.058424949645996,gopher,13
14,8871.2998046875,1.1428422927856445,namethisgame,14
15,1044.0,0.11459575593471527,wizardofwor,15
16,4666.0,0.5069031119346619,zaxxon,16
17,1083.0999755859375,0.007799509912729263,asteroids,17
18,6679.2998046875,0.9130870699882507,phoenix,18
19,97.30999755859375,0.550000011920929,tutankham,19
20,248.3000030517578,0.04288558289408684,frostbite,20
21,794.4000244140625,0.01729135401546955,seaquest,21
22,33963.0,4.334141731262207,roadrunner,22
23,8349.01953125,0.48211753368377686,beamrider,23
24,5695.7001953125,0.27613040804862976,riverraid,24
25,-18.290000915527344,0.1409090906381607,doubledunk,25
26,336.6000061035156,-0.0811242163181305,solaris,26
27,19630.0,0.49587252736091614,battlezone,27
28,20018.80078125,10.922370910644531,demonattack,28
29,56638.0,2.7066218852996826,atlantis,29
30,-9273.599609375,0.6131476759910583,skiing,30
31,2640.5,0.29306790232658386,asterix,31
32,2040.9300537109375,3.4998652935028076,assault,32
33,1143.199951171875,0.40671002864837646,berzerk,33
34,1284.0,0.41300705075263977,kangaroo,34
35,26.309999465942383,0.8888513445854187,freeway,35
36,9340.2802734375,0.12134604901075363,yarsrevenge,36
37,13355.2998046875,1.14893639087677,upndown,37
38,698.3499755859375,0.36190569400787354,spaceinvaders,38
39,30.0,0.05014535039663315,bowling,39
40,1227.5,4.377282619476318,jamesbond,40
41,-52.5,0.7396226525306702,fishingderby,41
42,7246.919921875,0.5194406509399414,centipede,42
43,-1.2300000190734863,0.823966920375824,icehockey,43
44,24.959999084472656,2.3463916778564453,robotank,44
45,319.80999755859375,11.045486450195312,breakout,45
46,15.5600004196167,1.0271954536437988,pong,46
47,2236.800048828125,0.2903992831707001,mspacman,47
48,0.0,-0.00035803436185233295,privateeye,48
49,41648.0,1.2322896718978882,crazyclimber,49
50,203.05999755859375,0.11510766297578812,amidar,50
51,86.56999969482422,7.205833435058594,boxing,51
52,0.0,0.0,montezumarevenge,52
53,154.5,-0.0058205388486385345,gravitar,53
54,4878.0,0.4395994246006012,stargunner,54
55,913.5999755859375,1.217214822769165,bankheist,55
56,4361.0,0.47736576199531555,timepilot,56
57,1506.199951171875,0.1852780431509018,alien,57
58,713.5599975585938,0.8292388319969177,enduro,58
59,7621.0,5.642154693603516,krull,59
60,2653.0,0.28007543087005615,choppercommand,60
61,3486.0,0.24994921684265137,qbert,61
62,23450.330078125,1.3272844552993774,videopinball,62
63,-0.4000000059604645,0.03421434015035629,pitfall,63
64,0.0,0.0,venture,64
65,3209.5,0.07323972880840302,hero,65
66,22013.0,0.9678215980529785,kungfumaster,66
67,-1.0099999904632568,1.470322608947754,tennis,67
68,2315.60009765625,0.9550327062606812,gopher,68
69,9430.7998046875,1.2400333881378174,namethisgame,69
70,1539.0,0.23264965415000916,wizardofwor,70
71,3637.0,0.3943309187889099,zaxxon,71
72,1025.4000244140625,0.006563158705830574,asteroids,72
73,5107.89990234375,0.670632004737854,phoenix,73
74,101.0,0.573623538017273,tutankham,74
75,227.6999969482422,0.038060661405324936,frostbite,75
76,817.5999755859375,0.01784391514956951,seaquest,76
77,17686.0,2.2562711238861084,roadrunner,77
78,4164.419921875,0.22946397960186005,beamrider,78
79,3574.699951171875,0.14171551167964935,riverraid,79
80,-17.420000076293945,0.5363636612892151,doubledunk,80
81,755.4000244140625,-0.04336182773113251,solaris,81
82,15610.0,0.38044649362564087,battlezone,82
83,12588.0498046875,6.837071895599365,demonattack,83
84,37681.0,1.5348526239395142,atlantis,84
85,-29914.26953125,-1.0043076276779175,skiing,85
86,4181.0,0.478820264339447,asterix,86
87,1112.97998046875,1.7139723300933838,assault,87
88,804.7000122070312,0.27167192101478577,berzerk,88
89,6622.0,2.2024807929992676,kangaroo,89
90,25.579999923706055,0.8641892075538635,freeway,90
91,6692.43994140625,0.06991570442914963,yarsrevenge,91
92,18436.80078125,1.6042760610580444,upndown,92
93,739.5,0.3889656066894531,spaceinvaders,93
94,30.0,0.05014535039663315,bowling,94
95,432.0,1.4718773365020752,jamesbond,95
96,-31.0,1.1452829837799072,fishingderby,96
97,6809.5498046875,0.47537803649902344,centipede,97
98,-2.190000057220459,0.7446280717849731,icehockey,98
99,17.270000457763672,1.5536082983016968,robotank,99
100,303.80999755859375,10.489930152893066,breakout,100
101,10.529999732971191,0.8847025632858276,pong,101
102,1674.4000244140625,0.2057553082704544,mspacman,102
103,100.0,0.001079854555428028,privateeye,103
104,28724.0,0.7163388133049011,crazyclimber,104
105,235.5500030517578,0.134066641330719,amidar,105
106,67.11000061035156,5.584166526794434,boxing,106
107,0.0,0.0,montezumarevenge,107
108,289.0,0.036496348679065704,gravitar,108
109,12577.0,1.242749810218811,stargunner,109
110,202.89999389648438,0.2553796172142029,bankheist,110
111,3577.0,0.005417770240455866,timepilot,111
112,1056.4000244140625,0.12008869647979736,alien,112
113,1144.3399658203125,1.3298547267913818,enduro,113
114,7229.89990234375,5.275784492492676,krull,114
115,3447.0,0.4008028209209442,choppercommand,115
116,2651.75,0.18718165159225464,qbert,116
117,21236.849609375,1.202001929283142,videopinball,117
118,-14.0,0.032182395458221436,pitfall,118
119,0.0,0.0,venture,119
120,9819.650390625,0.295061320066452,hero,120
121,14719.0,0.6433236598968506,kungfumaster,121
122,-17.950000762939453,0.3774193525314331,tennis,122
123,1821.4000244140625,0.7256949543952942,gopher,123
124,9361.0,1.2279083728790283,namethisgame,124
125,1385.0,0.19592177867889404,wizardofwor,125
126,2220.0,0.23931165039539337,zaxxon,126
127,883.4000244140625,0.0035204929299652576,asteroids,127
128,8042.89990234375,1.123480200767517,phoenix,128
129,117.56999969482422,0.6797055006027222,tutankham,129
130,1514.699951171875,0.33950111269950867,frostbite,130
131,825.0,0.018020164221525192,seaquest,131
132,32733.0,4.1771240234375,roadrunner,132
133,6816.27978515625,0.3895753026008606,beamrider,133
134,7024.2998046875,0.3603282868862152,riverraid,134
135,-11.399999618530273,3.2727272510528564,doubledunk,135
136,247.1999969482422,-0.08918523788452148,solaris,136
137,17860.0,0.44505059719085693,battlezone,137
138,9074.7998046875,4.905547142028809,demonattack,138
139,31314.0,1.1412959098815918,atlantis,139
140,-29907.580078125,-1.0037833452224731,skiing,140
141,2582.0,0.28601402044296265,asterix,141
142,2132.239990234375,3.6755967140197754,assault,142
143,675.2999877929688,0.22005026042461395,berzerk,143
144,2645.0,0.8692591190338135,kangaroo,144
145,26.350000381469727,0.8902027010917664,freeway,145
146,8094.5498046875,0.09714960306882858,yarsrevenge,146
147,21459.099609375,1.875096321105957,upndown,147
148,744.7000122070312,0.3923850953578949,spaceinvaders,148
149,30.0,0.05014535039663315,bowling,149
150,911.5,3.2231554985046387,jamesbond,150
151,-54.7400016784668,0.6973584890365601,fishingderby,151
152,6374.4501953125,0.43154412508010864,centipede,152
153,-3.1600000858306885,0.6644628047943115,icehockey,153
154,17.049999237060547,1.5309277772903442,robotank,154
155,242.86000061035156,8.373611450195312,breakout,155
156,11.789999961853027,0.920396625995636,pong,156
157,1970.800048828125,0.2503649890422821,mspacman,157
158,100.0,0.001079854555428028,privateeye,158
159,42142.0,1.2520110607147217,crazyclimber,159
160,192.57000732421875,0.10898640006780624,amidar,160
161,66.12000274658203,5.50166654586792,boxing,161
162,0.0,0.0,montezumarevenge,162
163,321.5,0.046721622347831726,gravitar,163
164,15447.0,1.542144775390625,stargunner,164
165,766.5,1.0181350708007812,bankheist,165
166,2509.0,-0.63749098777771,timepilot,166
167,1012.2000122070312,0.1136828064918518,alien,167
168,389.79998779296875,0.45299243927001953,enduro,168
169,8173.7001953125,6.159906387329102,krull,169
170,1984.0,0.17835421860218048,choppercommand,170
171,3560.0,0.2555168569087982,qbert,171
172,33701.19921875,1.9074819087982178,videopinball,172
173,0.0,0.03427410498261452,pitfall,173
174,0.0,0.0,venture,174
175,7850.39990234375,0.228977769613266,hero,175
