,seed,game,GameScoreAverage,GameScoreNormalized
0,9978,alien,1274.300048828125,0.15166886150836945
1,9979,alien,1141.0999755859375,0.13236424326896667
2,9980,amidar,368.5199890136719,0.21165898442268372
3,9981,amidar,203.67999267578125,0.11546945571899414
4,9982,assault,2074.6298828125,3.564722776412964
5,9983,assault,2163.360107421875,3.7354888916015625
6,9984,asterix,2626.5,0.29137977957725525
7,9985,asterix,3120.0,0.35088565945625305
8,9986,asteroids,1707.699951171875,0.02118295431137085
9,9987,asteroids,1870.4000244140625,0.024669162929058075
10,9988,atlantis,76993.0,3.964804172515869
11,9989,atlantis,63880.0,3.154264211654663
12,9990,bankheist,687.0999755859375,0.9106780290603638
13,9991,bankheist,611.2000122070312,0.8079577684402466
14,9992,battlezone,21420.0,0.5472686886787415
15,9993,battlezone,27530.0,0.7227047681808472
16,9994,beamrider,7257.22021484375,0.41619792580604553
17,9995,beamrider,7950.06005859375,0.45802953839302063
18,9996,berzerk,487.29998779296875,0.1450512558221817
19,9997,berzerk,732.0999755859375,0.24270953238010406
20,9998,bowling,52.099998474121094,0.21075581014156342
21,9999,bowling,32.9900016784668,0.07187499850988388
22,10000,boxing,91.45999908447266,7.613333225250244
23,10001,boxing,87.13999938964844,7.253333568572998
24,10002,breakout,276.3399963378906,9.536110877990723
25,10003,breakout,343.4599914550781,11.866666793823242
26,10004,centipede,6668.490234375,0.46116703748703003
27,10005,centipede,6270.0,0.42102134227752686
28,10006,choppercommand,2642.0,0.2784028649330139
29,10007,choppercommand,8173.0,1.1193894147872925
30,10008,crazyclimber,61331.0,2.0180726051330566
31,10009,crazyclimber,57861.0,1.879543662071228
32,10010,demonattack,24217.0,13.23046875
33,10011,demonattack,12781.900390625,6.943647384643555
34,10012,doubledunk,-13.359999656677246,2.3818182945251465
35,10013,doubledunk,-17.84000015258789,0.34545454382896423
36,10014,enduro,959.760009765625,1.1153515577316284
37,10015,enduro,310.25,0.36054620146751404
38,10016,fishingderby,-52.06999969482422,0.747735857963562
39,10017,fishingderby,-65.37000274658203,0.4967924654483795
40,10018,freeway,28.299999237060547,0.9560810923576355
41,10019,freeway,24.829999923706055,0.8388513326644897
42,10020,frostbite,2652.699951171875,0.6060428619384766
43,10021,frostbite,3240.300048828125,0.7436702251434326
44,10022,gopher,897.0,0.29671910405158997
45,10023,gopher,648.0,0.18116849660873413
46,10024,gravitar,463.5,0.09139818698167801
47,10025,gravitar,554.0,0.11987163126468658
48,10026,hero,6774.25,0.19286462664604187
49,10027,hero,7591.0498046875,0.22027456760406494
50,10028,icehockey,-4.53000020980835,0.5512396693229675
51,10029,icehockey,-4.190000057220459,0.5793388485908508
52,10030,jamesbond,576.5,1.9996347427368164
53,10031,jamesbond,1045.0,3.710737705230713
54,10032,kangaroo,3657.0,1.208514928817749
55,10033,kangaroo,2175.0,0.7116996049880981
56,10034,krull,7142.2998046875,5.193723678588867
57,10035,krull,7704.7001953125,5.720561981201172
58,10036,kungfumaster,24390.0,1.0735703706741333
59,10037,kungfumaster,9855.0,0.42693236470222473
60,10038,montezumarevenge,0.0,0.0
61,10039,montezumarevenge,0.0,0.0
62,10040,mspacman,1846.5,0.2316572070121765
63,10041,mspacman,2492.699951171875,0.32891350984573364
64,10042,namethisgame,8838.400390625,1.137127161026001
65,10043,namethisgame,8560.0,1.088766098022461
66,10044,phoenix,5045.89990234375,0.6610658764839172
67,10045,phoenix,7046.0,0.9696661233901978
68,10046,pitfall,0.0,0.03427410498261452
69,10047,pitfall,-0.8999999761581421,0.034139636904001236
70,10048,pong,14.420000076293945,0.9949008226394653
71,10049,pong,17.149999618530273,1.0722379684448242
72,10050,privateeye,0.0,-0.00035803436185233295
73,10051,privateeye,100.0,0.001079854555428028
74,10052,qbert,4527.0,0.3282723128795624
75,10053,qbert,3978.5,0.2870040833950043
76,10054,riverraid,4091.199951171875,0.17444786429405212
77,10055,riverraid,5568.10009765625,0.26804399490356445
78,10056,roadrunner,29680.0,3.7873876094818115
79,10057,roadrunner,35751.0,4.562392234802246
80,10058,robotank,22.969999313354492,2.1412370204925537
81,10059,robotank,20.920000076293945,1.9298969507217407
82,10060,seaquest,1102.4000244140625,0.0246270801872015
83,10061,seaquest,1495.5,0.03398965671658516
84,10062,skiing,-29905.80078125,-1.0036438703536987
85,10063,skiing,-29909.80078125,-1.0039572715759277
86,10064,solaris,261.0,-0.08794092386960983
87,10065,solaris,799.0,-0.03943049907684326
88,10066,spaceinvaders,594.8499755859375,0.29384493827819824
89,10067,spaceinvaders,688.9000244140625,0.35569146275520325
90,10068,stargunner,18965.0,1.9091383218765259
91,10069,stargunner,32717.0,3.3437304496765137
92,10070,tennis,9.649999618530273,2.158064603805542
93,10071,tennis,17.43000030517578,2.6600000858306885
94,10072,timepilot,4762.0,0.7187575101852417
95,10073,timepilot,5498.0,1.1618107557296753
96,10074,tutankham,86.11000061035156,0.47829705476760864
97,10075,tutankham,123.70999908447266,0.7190141081809998
98,10076,upndown,10472.099609375,0.8905804753303528
99,10077,upndown,13427.7998046875,1.155432939529419
100,10078,venture,0.0,0.0
101,10079,venture,0.0,0.0
102,10080,videopinball,30509.580078125,1.7268368005752563
103,10081,videopinball,27581.30078125,1.5610966682434082
104,10082,wizardofwor,1874.0,0.31254470348358154
105,10083,wizardofwor,495.0,-0.016336752101778984
106,10084,yarsrevenge,6755.830078125,0.07114695757627487
107,10085,yarsrevenge,8867.669921875,0.11216630041599274
108,10086,zaxxon,2255.0,0.24314063787460327
109,10087,zaxxon,5174.0,0.5624781250953674
110,10088,alien,1182.9000244140625,0.13842229545116425
111,10089,alien,1234.4000244140625,0.14588616788387299
112,10090,amidar,170.6300048828125,0.09618369489908218
113,10091,amidar,347.29998779296875,0.1992764174938202
114,10092,assault,2626.530029296875,4.626885890960693
115,10093,assault,2534.139892578125,4.449076175689697
116,10094,asterix,3006.0,0.3371396064758301
117,10095,asterix,2852.5,0.3186306953430176
118,10096,asteroids,1457.0999755859375,0.01581329107284546
119,10097,asteroids,1321.5,0.012907760217785835
120,10098,atlantis,98361.0,5.28560209274292
121,10099,atlantis,61062.0,2.9800779819488525
122,10100,bankheist,917.4000244140625,1.2223575115203857
123,10101,bankheist,706.5999755859375,0.9370686411857605
124,10102,battlezone,20320.0,0.5156844258308411
125,10103,battlezone,25640.0,0.6684373021125793
126,10104,beamrider,8520.0400390625,0.4924432039260864
127,10105,beamrider,8059.240234375,0.46462148427963257
128,10106,berzerk,769.5,0.25762954354286194
129,10107,bowling,30.510000228881836,0.05385174602270126
130,10108,bowling,30.0,0.05014535039663315
131,10109,boxing,89.61000061035156,7.459166526794434
132,10110,boxing,85.33999633789062,7.103333473205566
133,10111,breakout,313.79998779296875,10.83680534362793
134,10112,breakout,311.7300109863281,10.764930725097656
135,10113,centipede,6142.8798828125,0.4082147181034088
136,10114,centipede,7226.93994140625,0.5174278020858765
137,10115,choppercommand,5240.0,0.6734278202056885
138,10116,choppercommand,5138.0,0.6579187512397766
139,10117,crazyclimber,48309.0,1.4982094764709473
140,10118,crazyclimber,48452.0,1.5039182901382446
141,10119,demonattack,8053.5,4.344054222106934
142,10120,demonattack,36680.3515625,20.082605361938477
143,10121,doubledunk,-13.880000114440918,2.1454546451568604
144,10122,doubledunk,-17.760000228881836,0.38181817531585693
145,10123,enduro,981.1900024414062,1.1402556896209717
146,10124,enduro,1176.8699951171875,1.3676583766937256
147,10125,fishingderby,-52.22999954223633,0.744717001914978
148,10126,fishingderby,-51.849998474121094,0.751886785030365
149,10127,freeway,25.920000076293945,0.8756756782531738
150,10128,freeway,26.989999771118164,0.9118243455886841
151,10129,frostbite,2398.699951171875,0.5465511083602905
152,10130,frostbite,3205.10009765625,0.7354257106781006
153,10131,gopher,1705.199951171875,0.6717712879180908
154,10132,gopher,1210.800048828125,0.4423407018184662
155,10133,gravitar,259.0,0.02705763839185238
156,10134,gravitar,371.0,0.062295492738485336
157,10135,hero,9022.900390625,0.26832419633865356
158,10136,hero,6282.4501953125,0.17636093497276306
159,10137,icehockey,-5.989999771118164,0.4305785000324249
160,10138,icehockey,-2.25,0.7396694421768188
161,10139,jamesbond,778.0,2.7355735301971436
162,10140,jamesbond,1235.0,4.404675006866455
163,10141,kangaroo,3341.0,1.102581262588501
164,10142,kangaroo,2885.0,0.9497150778770447
165,10143,krull,7546.10009765625,5.571990489959717
166,10144,krull,7790.7001953125,5.801124095916748
167,10145,kungfumaster,10928.0,0.47466835379600525
168,10146,kungfumaster,13093.0,0.5709856152534485
169,10147,montezumarevenge,0.0,0.0
170,10148,montezumarevenge,0.0,0.0
171,10149,mspacman,1988.0,0.2529536485671997
172,10150,mspacman,2262.0,0.29419201612472534
173,10151,namethisgame,8506.5,1.0794726610183716
174,10152,namethisgame,7237.10009765625,0.8589643239974976
175,10153,phoenix,11703.7001953125,1.6883138418197632
176,10154,phoenix,9098.599609375,1.2863667011260986
177,10155,pitfall,-15.0,0.03203298896551132
178,10156,pitfall,0.0,0.03427410498261452
179,10157,pong,19.639999389648438,1.1427762508392334
180,10158,pong,16.889999389648438,1.0648725032806396
181,10159,privateeye,62.0,0.0005334567977115512
182,10160,privateeye,100.0,0.001079854555428028
183,10161,qbert,4218.25,0.30504247546195984
184,10162,qbert,6129.0,0.4488040804862976
185,10163,riverraid,6470.7001953125,0.3252447843551636
186,10164,riverraid,7693.5,0.40273773670196533
187,10165,roadrunner,28558.0,3.6441564559936523
188,10166,roadrunner,24611.0,3.1402947902679443
189,10167,robotank,29.219999313354492,2.785567045211792
190,10168,robotank,24.670000076293945,2.316494941711426
191,10169,seaquest,974.7999877929688,0.021587993949651718
192,10170,seaquest,1026.0,0.022807439789175987
193,10171,skiing,-29895.669921875,-1.00285005569458
194,10172,skiing,-29907.119140625,-1.0037473440170288
195,10173,solaris,315.79998779296875,-0.08299971371889114
196,10174,solaris,1021.0,-0.019413186237215996
197,10175,spaceinvaders,805.4500122070312,0.4323337972164154
198,10176,spaceinvaders,771.2999877929688,0.4098770320415497
199,10177,stargunner,38959.0,3.9948883056640625
200,10178,stargunner,29345.0,2.9919674396514893
201,10179,tennis,-0.009999999776482582,1.5348386764526367
202,10180,tennis,7.980000019073486,2.0503225326538086
203,10181,timepilot,3540.0,-0.016855284571647644
204,10182,timepilot,7022.0,2.0792198181152344
205,10183,tutankham,128.2899932861328,0.7483354806900024
206,10184,tutankham,43.08000183105469,0.202816903591156
207,10185,upndown,15174.400390625,1.3119410276412964
208,10186,upndown,9644.400390625,0.8164125084877014
209,10187,venture,0.0,0.0
210,10188,venture,0.0,0.0
211,10189,videopinball,33671.12109375,1.9057793617248535
212,10190,videopinball,18858.169921875,1.0673691034317017
213,10191,wizardofwor,1185.0,0.14822323620319366
214,10192,wizardofwor,1736.0,0.27963271737098694
215,10193,yarsrevenge,12187.7099609375,0.17665313184261322
216,10194,yarsrevenge,16236.66015625,0.2552979588508606
217,10195,zaxxon,5068.0,0.5508817434310913
218,10196,zaxxon,3302.0,0.3576820492744446
219,10197,alien,1407.0999755859375,0.17091551423072815
220,10198,alien,1230.699951171875,0.14534993469715118
221,10199,amidar,190.47000122070312,0.10776098817586899
222,10200,amidar,314.739990234375,0.18027658760547638
