5000,81.18
1e+04,132.5
1.5e+04,733.7
2e+04,2057
2.5e+04,515.4
3e+04,765.9
3.5e+04,4314
4e+04,241.5
4.5e+04,3131
5e+04,3522
5.5e+04,3973
6e+04,2789
6.5e+04,4430
7e+04,4385
7.5e+04,3784
8e+04,3838
8.5e+04,4270
9e+04,4024
9.5e+04,4283
1e+05,3951
1.05e+05,4361
1.1e+05,4100
1.15e+05,3804
1.2e+05,3614
1.25e+05,3106
1.3e+05,3982
1.35e+05,4272
1.4e+05,3789
1.45e+05,4447
1.5e+05,4036
1.55e+05,4151
1.6e+05,3575
1.65e+05,3631
1.7e+05,3807
1.75e+05,3453
1.8e+05,2200
1.85e+05,3424
1.9e+05,4528
1.95e+05,2479
2e+05,4451
2.05e+05,4548
2.1e+05,3781
2.15e+05,3472
2.2e+05,4004
2.25e+05,2258
2.3e+05,3982
2.35e+05,3569
2.4e+05,3347
2.45e+05,4486
2.5e+05,3573
2.55e+05,4057
2.6e+05,3823
2.65e+05,3799
2.7e+05,4000
2.75e+05,4482
2.8e+05,3833
2.85e+05,3989
2.9e+05,4207
2.95e+05,3169
3e+05,4459
3.05e+05,3823
3.1e+05,4010
3.15e+05,3361
3.2e+05,4017
3.25e+05,4239
3.3e+05,3771
3.35e+05,3558
3.4e+05,4235
3.45e+05,4049
3.5e+05,3599
3.55e+05,4021
3.6e+05,4045
3.65e+05,3454
3.7e+05,4481
3.75e+05,4070
3.8e+05,4301
3.85e+05,3585
3.9e+05,4179
3.95e+05,3743
4e+05,4259
4.05e+05,3798
4.1e+05,4191
4.15e+05,4174
4.2e+05,4436
4.25e+05,4263
4.3e+05,4222
4.35e+05,3821
4.4e+05,4456
4.45e+05,3844
4.5e+05,4014
4.55e+05,3830
4.6e+05,4236
4.65e+05,3781
4.7e+05,4475
4.75e+05,3650
4.8e+05,4205
4.85e+05,3778
4.9e+05,3772
4.95e+05,4461
5e+05,4334
