i/P131	i/Q6651776	i/Q1612
i/P856^i/is	i/Q6651776	c/http://www.littlerockzoo.com
i/P625^i//w/lat	i/Q6651776	c/34.7463989258
i/P373	i/Q6651776	c/Little Rock Zoo
i/P856^i/P407	i/Q6651776	i/Q1860
i/P646	i/Q6651776	c//m/05yzj_
i/isa	i/Q6651776	i//w/item
i/id	i/Q6651776	c/Q6651776
i/P127	i/Q6651776	i/Q33405
i/P5818	i/Q6651776	c/4562
i//w/item/category	i/Q6651776	i/Q8188848
i//w/item/category	i/Q6651776	i/Q8322279
i/lang	i/Q6651776	i//lang/en
i/name	i/Q6651776	c/Little Rock Zoo
i//w/item/category	i/Q6651776	i/Q27646349
i/P31	i/Q6651776	i/Q43501
i/P625^i//w/lng	i/Q6651776	c/-92.3320922852
i/P1566	i/Q6651776	c/7534686
i/P3134	i/Q6651776	c/g60766-d271374
i/P625^i/isa	i/Q6651776	i//w/geo
i//w/item/popularity	i/Q6651776	c/16
i//w/item/category	i/Q6651776	i/Q8959504
i/P17	i/Q6651776	i/Q30
i//w/item/category	i/Q6651776	i/Q24915816
i/P571	i/Q6651776	c/1926
i//w/item/category	i/Q1054648	i/Q13308315
i/P625^i//w/lng	i/Q1054648	c/135.507995605
i/P18	i/Q1054648	c/Tennoji-Zoo1.jpg
i/P131	i/Q1054648	i/Q122723
i/P856	i/Q1054648	c/http://www.jazga.or.jp/tennoji/
i//w/item/popularity	i/Q1054648	c/24
i/isa	i/Q1054648	i//w/item
i//w/item/category	i/Q1054648	i/Q9009003
i//w/item/category	i/Q1054648	i/Q8323502
i//w/item/category	i/Q1054648	i/Q8187703
i/lang	i/Q1054648	i//lang/en
i/P31	i/Q1054648	i/Q43501
i/P17	i/Q1054648	i/Q17
i/P571	i/Q1054648	c/19150101
i/P244	i/Q1054648	c/n86089775
i/P625^i/isa	i/Q1054648	i//w/geo
i/P1612	i/Q1054648	c/Tennoji Zoo
i/id	i/Q1054648	c/Q1054648
i/P625^i//w/precision	i/Q1054648	c/0.00999999791384
i/description	i/Q1054648	c/zoo
i//w/item/category	i/Q1054648	i/Q8128448
i/P646	i/Q1054648	c//m/03c787_
i/name	i/Q1054648	c/Tennōji Zoo
i/P625^i//w/lat	i/Q1054648	c/34.6525878906
i/P373	i/Q1054648	c/Tennoji Zoo
i/isa	i/Q5087827	i//w/item
i//w/item/popularity	i/Q5087827	c/11
i/lang	i/Q5087827	i//lang/en
i//w/item/category	i/Q5087827	i/Q8161365
i/P625^i//w/lat	i/Q5087827	c/30.6035995483
i/description	i/Q5087827	c/Zoo in India
i/P373	i/Q5087827	c/Chhatbir Zoo
i//w/item/category	i/Q5087827	i/Q7795922
i/P571	i/Q5087827	c/1977
i/P646	i/Q5087827	c//m/0414r29
i/P31	i/Q5087827	i/Q43501
i/id	i/Q5087827	c/Q5087827
i/P18	i/Q5087827	c/Chattbir Zoo Chandigarh Entance.JPG
i/P625^i//w/lng	i/Q5087827	c/76.7927856445
i/P856	i/Q5087827	c/http://chhatbirzoo.gov.in/
i/name	i/Q5087827	c/Chhatbir Zoo
i//w/item/category	i/Q5087827	i/Q8801753
i/P17	i/Q5087827	i/Q668
i/P625^i/isa	i/Q5087827	i//w/geo
i//w/item/category	i/Q5087827	i/Q24918065
i//w/item/category	i/Q220004	i/Q8319297
i/P227	i/Q220004	c/2098903-9
i/P214	i/Q220004	c/137886371
i//w/item/category	i/Q220004	i/Q6986105
i/P373	i/Q220004	c/Zoo Augsburg
i//w/item/popularity	i/Q220004	c/8
i/id	i/Q220004	c/Q220004
i/isa	i/Q220004	i//w/item
i/P131	i/Q220004	i/Q2749
i/P625^i//w/lng	i/Q220004	c/10.9143981934
i/P17	i/Q220004	i/Q183
i/P3134	i/Q220004	c/g187314-d2178604
i/lang	i/Q220004	i//lang/en
i/P31	i/Q220004	i/Q43501
i/P625^i//w/lat	i/Q220004	c/48.3477935791
i/P463	i/Q220004	i/Q60427
i/P856	i/Q220004	c/http://www.zoo-augsburg.de
i/P625^i/isa	i/Q220004	i//w/geo
i/P463	i/Q220004	i/Q60290
i/description	i/Q220004	c/zoo
i/name	i/Q220004	c/Augsburg Zoo
i/P463	i/Q220004	i/Q2513648
i/P1990	i/Q5472274	i/Q140
i/P625^i//w/lng	i/Q5472274	c/-85.154510498
i/P856^i/P407	i/Q5472274	i/Q1860
i/P1990	i/Q5472274	i/Q726384
i//w/item/category	i/Q5472274	i/Q15115682
i/P1766	i/Q5472274	c/Fort Wayne Children's Zoo Entrance Plaza.JPG
i/P131	i/Q5472274	i/Q1415
i/isa	i/Q5472274	i//w/item
i//w/item/category	i/Q5472274	i/Q8902588
i/P1990	i/Q5472274	i/Q379732
i/P1990	i/Q5472274	i/Q19939
i/P3134	i/Q5472274	c/g37114-d567810
i/P571	i/Q5472274	c/19650703
i/P625^i//w/lat	i/Q5472274	c/41.1063842773
i/P31	i/Q5472274	i/Q163740
i//w/item/popularity	i/Q5472274	c/19
i/P1990	i/Q5472274	i/Q26864
i/P5818	i/Q5472274	c/4644
i/P3417	i/Q5472274	c/Fort-Wayne-Childrens-Zoo
i/lang	i/Q5472274	i//lang/en
i/description	i/Q5472274	c/non-profit organisation in the USA
i/P31	i/Q5472274	i/Q43501
i//w/item/category	i/Q5472274	i/Q8434835
i/P1990	i/Q5472274	i/Q543424
i/P244	i/Q5472274	c/n99020594
i/P2139^i/P585	i/Q5472274	c/2016
i/P625^i/isa	i/Q5472274	i//w/geo
i/id	i/Q5472274	c/Q5472274
i/P1297	i/Q5472274	c/35-6068234
i/P18	i/Q5472274	c/Fort Wayne Children's Zoo Entrance Plaza.JPG
i/P4861	i/Q5472274	c/5242
i/P646	i/Q5472274	c//m/02d4gs
i//w/item/category	i/Q5472274	i/Q8959522
i/P856^i/is	i/Q5472274	c/http://www.kidszoo.org
i/P17	i/Q5472274	i/Q30
i/name	i/Q5472274	c/Fort Wayne Children's Zoo
i/isa	i/Q5304222	i//w/item
i/lang	i/Q5304222	i//lang/en
i//w/item/category	i/Q5304222	i/Q16804321
i/id	i/Q5304222	c/Q5304222
i/P31	i/Q5304222	i/Q43501
i//w/item/category	i/Q5304222	i/Q8322646
i/P625^i//w/lng	i/Q5304222	c/-67.1330871582
i/P373	i/Q5304222	c/Dr. Juan A. Rivero Zoo
i/P856^i/P407	i/Q5304222	i/Q1860
i/P646	i/Q5304222	c//m/02rx1yh
i/P18	i/Q5304222	c/Caiman zoo 332-favorite.jpg
i//w/item/category	i/Q5304222	i/Q15111933
i//w/item/category	i/Q5304222	i/Q7795456
i/name	i/Q5304222	c/Dr. Juan A. Rivero Zoo
i/P17	i/Q5304222	i/Q30
i/P856^i/is	i/Q5304222	c/http://www2.pr.gov/agencias/cdpn/zoologico/Pages/default.aspx
i//w/item/popularity	i/Q5304222	c/20
i//w/item/category	i/Q5304222	i/Q8959487
i/P625^i/isa	i/Q5304222	i//w/geo
i/P625^i//w/lat	i/Q5304222	c/18.2162017822
i/P571	i/Q5304222	c/1954
i/P18	i/Q3182046	c/Shanghai Zoo ticket office.JPG
i/P17	i/Q3182046	i/Q148
i//w/item/category	i/Q3182046	i/Q7932414
i/P2046^i//w/amount	i/Q3182046	c/74
i/isa	i/Q3182046	i//w/item
i/P1612	i/Q3182046	c/Shanghai Zoo
i/id	i/Q3182046	c/Q3182046
i//w/item/category	i/Q3182046	i/Q8185545
i/P373	i/Q3182046	c/Shanghai Zoo
i/P2046^i//w/unit	i/Q3182046	i/Q35852
i/lang	i/Q3182046	i//lang/en
i/P31	i/Q3182046	i/Q43501
i/P3134	i/Q3182046	c/g308272-d459923
i//w/item/category	i/Q3182046	i/Q8324612
i/P646	i/Q3182046	c//m/02pxhjx
i/P625^i//w/lng	i/Q3182046	c/121.358734131
i//w/item/popularity	i/Q3182046	c/32
i/P625^i/isa	i/Q3182046	i//w/geo
i/P856	i/Q3182046	c/http://www.shanghaizoo.cn
i/name	i/Q3182046	c/Shanghai Zoo
i/P625^i//w/lat	i/Q3182046	c/31.1954727173
i//w/item/category	i/Q3182046	i/Q15958996
i/description	i/Q3182046	c/zoo in Shanghai, China
i//w/item/category	i/Q7981545	i/Q7960928
i/name	i/Q7981545	c/Wellington Zoo
i//w/item/category	i/Q7981545	i/Q8959468
i/P910	i/Q7981545	i/Q55325179
i/P17	i/Q7981545	i/Q664
i/isa	i/Q7981545	i//w/item
i/P3544	i/Q7981545	c/8669
i//w/item/category	i/Q7981545	i/Q8905921
i/P935	i/Q7981545	c/Wellington Zoo
i/lang	i/Q7981545	i//lang/en
i/P244	i/Q7981545	c/no2009090612
i/P31	i/Q7981545	i/Q43501
i/P625^i//w/lng	i/Q7981545	c/174.783996582
i/P131	i/Q7981545	i/Q856010
i/P373	i/Q7981545	c/Wellington Zoo
i/P571	i/Q7981545	c/1906
i/id	i/Q7981545	c/Q7981545
i/P625^i//w/lat	i/Q7981545	c/-41.3195953369
i/P18	i/Q7981545	c/Giraffes, Pengo.jpg
i/P213	i/Q7981545	c/0000 0000 9501 4114
i/P625^i/isa	i/Q7981545	i//w/geo
i//w/item/category	i/Q7981545	i/Q8325792
i/P646	i/Q7981545	c//m/0czy23
i//w/item/category	i/Q7981545	i/Q8125228
i/P856	i/Q7981545	c/http://www.wellingtonzoo.com
i/P3134	i/Q7981545	c/g255115-d257138
i/P3500	i/Q7981545	c/418449
i//w/item/popularity	i/Q7981545	c/31
i/P281	i/Q220003	c/2018
i/P214	i/Q220003	c/150905693
i//w/item/category	i/Q220003	i/Q6420781
i/P571	i/Q220003	c/18430721
i/P646	i/Q220003	c//m/05q9lk
i/P4986	i/Q220003	c/10443
i//w/item/category	i/Q220003	i/Q13279014
i/P17	i/Q220003	i/Q31
i//w/item/popularity	i/Q220003	c/74
i/P625^i//w/lat	i/Q220003	c/51.2163848877
i/isa	i/Q220003	i//w/item
i//w/item/category	i/Q220003	i/Q8699899
i/P969	i/Q220003	c/Koningin Astridplein 26
i/name	i/Q220003	c/Antwerp Zoo
i/P3820	i/Q220003	c/135793
i//w/item/category	i/Q220003	i/Q8112111
i//w/item/category	i/Q220003	i/Q8901141
i/P3417	i/Q220003	c/Antwerp-Zoo
i/id	i/Q220003	c/Q220003
i/P244	i/Q220003	c/n50051105
i/P669	i/Q220003	i/Q584539
i/description	i/Q220003	c/zoo in Antwerp, Belgium
i/lang	i/Q220003	i//lang/en
i/P625^i//w/lng	i/Q220003	c/4.42333221436
i/P1417	i/Q220003	c/place/Antwerp-Zoo
i/P31	i/Q220003	i/Q43501
i//w/item/category	i/Q220003	i/Q8319205
i/P3134	i/Q220003	c/g188636-d241225
i//w/item/category	i/Q220003	i/Q8129797
i/P131	i/Q220003	i/Q12892
i/P625^i/isa	i/Q220003	i//w/geo
