name	i/Q16739336	bien recensé dans l'inventaire général du patrimoine culturel
name	c/Q7487448	Q7487448
name	c/-3.9969997406	-3.9969997406
name	i/Q8253648	Category:Animal welfare
name	c/850000	850000
name	c//m/08qg6p	/m/08qg6p
name	c/-117.348999023	-117.348999023
name	c/http://www.mnhn.fr/fr/visitez/lieux/menagerie-zoo-jardin-plantes	http://www.mnhn.fr/fr/visitez/lieux/menagerie-zoo-jardin-plantes
name	i/Q8186133	Category:Tourist attractions in San Diego County, California
name	c/Q1898465	Q1898465
name	i/Q8183327	Category:Tourist attractions in Veneto
name	c/Karachi Zoo.JPG	Karachi Zoo.JPG
name	i/Q55290520	Category:Auckland Zoo
name	c/Hungary budapest zoo entry.jpg	Hungary budapest zoo entry.jpg
name	i/P4854	Uppslagsverket Finland ID
name	c/-74.6929931641	-74.6929931641
name	c/Q5002935	Q5002935
name	i/Q8320188	Category:Buildings and structures in Clearwater, Florida
name	i/Q47012723	Great Woburn Railway
name	c/Entrance Safaripark Beekse Bergen Netherlands.JPG	Entrance Safaripark Beekse Bergen Netherlands.JPG
name	i/Q7292115	Category:Tourist attractions in Glasgow
name	c/19870927	19870927
name	i/Q2352335	Phacellophora camtschatica
name	c/Pueblo City Park Zoo.JPG	Pueblo City Park Zoo.JPG
name	i/Q1770388	Crested agouti
name	c/Q7304877	Q7304877
name	c/1.5	1.5
name	c/-72.7888793945	-72.7888793945
name	c/Q2709506	Q2709506
name	c/Pyrénées Animal Park	Pyrénées Animal Park
name	c/http://thedeyoungfamilyzoo.com	http://thedeyoungfamilyzoo.com
name	c/85.0993041992	85.0993041992
name	i/Q1154555	Nada-ku
name	i/Q8801229	Category:Protected areas of Montgomery County, Alabama
name	i/Q892386	Cryptomys amatus
name	c/Longfellow Zoological Gardens	Longfellow Zoological Gardens
name	c/-95.9286804199	-95.9286804199
name	c/Q7487446	Q7487446
name	c/450	450
name	c/Ohrada Zoo	Ohrada Zoo
name	c/Paradise Park	Paradise Park
name	i/Q8154017	Category:1966 establishments in England
name	i/Q4126704	Pan troglodytes
name	c/200306	200306
name	i/Q8186390	Category:Tourist attractions in Rochester, New York
name	c/matsuevogelpark	matsuevogelpark
name	i/Q8465514	Category:Fordham, Bronx
name	c/Q478839	Q478839
name	i/Q8420016	Category:Environmental organizations based in Florida
name	c/139736965	139736965
name	c/Hankensbüttel Otter Centre	Hankensbüttel Otter Centre
name	c/Zoopark Vyškov	Zoopark Vyškov
name	c/Milwaukee County Zoo	Milwaukee County Zoo
name	c/1086178343	1086178343
name	i/Q183330	fossa
name	i/Q5507754	Fukuyama City Zoo
name	c/Q4930247	Q4930247
name	i/Q183339	Antilope cervicapra
name	i/Q11949571	Vyškov
name	i/Q2589156	Aquatopia
name	c/50.6277923584	50.6277923584
name	c/g8379723-d1783077	g8379723-d1783077
name	c/-71.4162902832	-71.4162902832
name	c/32.9395751953	32.9395751953
name	c/224805	224805
name	i/Q15735658	Bang Yi Khan
name	c/g274711-d7187465	g274711-d7187465
name	c/Popcorn Park Zoo	Popcorn Park Zoo
name	c/Q1054648	Q1054648
name	c/Q16902425	Q16902425
name	c/Great Cats World Park	Great Cats World Park
name	i/Q30816786	Category:Buildings and structures in Eskilstuna
name	c/Q6473423	Q6473423
name	c//m/08vhn5	/m/08vhn5
name	c/kn20030213005	kn20030213005
name	c//m/0271jdq	/m/0271jdq
name	c/Houston Zoo	Houston Zoo
name	c/Q2904080	Q2904080
name	c//m/0285_gh	/m/0285_gh
name	i/Q169449	Heliconius charithonia
name	c/zoo in Finland	zoo in Finland
name	i/Q18099	bison
name	i/Q16749609	Category:Zoos in Tamil Nadu
name	i/Q373187	Whipsnade Zoo
name	c/Rare Species Conservation Centre	Rare Species Conservation Centre
name	c/http://www.chiangmaizoo.com/	http://www.chiangmaizoo.com/
name	i/Q8324408	Category:Buildings and structures in Santa Ana, California
name	i/Q8582421	Category:Landmarks in Philadelphia
name	i/Q14331144	Category:Visitor attractions in Warwickshire
name	i/Q14331142	Category:Visitor attractions in Fargo, North Dakota
name	c/1906	1906
name	c/1907	1907
name	c/1904	1904
name	c/http://www.tierpark-sassnitz.de/	http://www.tierpark-sassnitz.de/
name	i/Q8155765	Category:1969 establishments in Australia
name	i/Q8650642	Category:Museums in Newport News, Virginia
name	c/1900	1900
name	c/g186219-d216495	g186219-d216495
name	c/43.7680511475	43.7680511475
name	c/Q328819	Q328819
name	c/80.3883361816	80.3883361816
name	c/1908	1908
name	c/1909	1909
name	c/Liminka	Liminka
name	i/Q9899	Amsterdam
name	i/Q645218	Yomiuri Shimbun
name	c/44.5173950195	44.5173950195
name	i/Q9679	Isle of Wight
name	i/Q610540	Chrysaora melanaster
name	i/Q13238686	Category:1959 establishments in Illinois
name	c/Polar Park	Polar Park
name	c/Sydney taronga zoo.jpg	Sydney taronga zoo.jpg
name	i/Q249024	Macropus rufogriseus
name	c/VPW Parkanlage.jpg	VPW Parkanlage.jpg
name	c/55.7384796143	55.7384796143
name	i/Q4911530	Billabong Koala and Wildlife Park
name	i/Q8132655	Category:Westminster, Colorado
name	i/Q27631847	Category:1878 establishments in Florida
name	c/mzk2006323150	mzk2006323150
name	c/30.5621948242	30.5621948242
name	c/Q7600493	Q7600493
name	c/Q4823341	Q4823341
name	c/46.8851928711	46.8851928711
name	c/g35719-d131606	g35719-d131606
name	i/Q34713	Salzburg
name	c/WILDLIFESydney	WILDLIFESydney
name	i/Q5289620	Dolphin Encounters
name	c/6018904-6	6018904-6
name	c/Paradise Park, Cornwall	Paradise Park, Cornwall
name	c//m/027k1nk	/m/027k1nk
name	c/5368447	5368447
name	c/20.7283782959	20.7283782959
name	i/Q179049	nature reserve
name	c/Singapore Zoo	Singapore Zoo
name	c/Marine mammal park in Belgium	Marine mammal park in Belgium
name	i/Q42795501	Category:Tourist attractions in Nairobi
name	i/Q15112289	Category:1955 establishments in Malaya
name	i/Q16963	Jiangsu
name	c/50.3653869629	50.3653869629
name	i/Q55325551	Category:San Diego Zoo
name	c/http://www.colombozoo.gov.lk	http://www.colombozoo.gov.lk
name	c/Logo Tiergarten Walding.jpg	Logo Tiergarten Walding.jpg
name	i/Q8896732	Category:Buildings and structures in Pretoria
name	c//m/0g5ryvt	/m/0g5ryvt
name	c/Taiping Zoo	Taiping Zoo
name	i/Q1127326	Smithsonian Conservation Biology Institute
name	c/Amazon World Zoo	Amazon World Zoo
name	c/Parc Phœnix	Parc Phœnix
name	i/Q2256	Birmingham
name	i/Q24916710	Category:Zoos established in 1899
name	c/Q597498	Q597498
name	c/Nehru Zoological Park	Nehru Zoological Park
name	c/http://www.nashvillezoo.org	http://www.nashvillezoo.org
name	i/Q6970399	National Aquarium
name	i/Q169943	San Mateo
name	c/Entrance Boudewjinpark.JPG	Entrance Boudewjinpark.JPG
name	c/Gay's Lion Farm	Gay's Lion Farm
name	c/Netzgiraffen - Reticulated giraffe - Giraffa camelopardalis reticulata.jpg	Netzgiraffen - Reticulated giraffe - Giraffa camelopardalis reticulata.jpg
name	c/55.6727752686	55.6727752686
name	c/g34467-d207626	g34467-d207626
name	c/http://cincinnatizoo.org	http://cincinnatizoo.org
name	c/5340390	5340390
name	c/7.57876396179	7.57876396179
name	c/128755	128755
name	i/P4228	Encyclopedia of Australian Science ID
name	i/Q7279665	Racine Zoo
name	c/Cairns Tropical Zoo	Cairns Tropical Zoo
name	c/zoo in Karlsruhe, Germany	zoo in Karlsruhe, Germany
name	c/Q10541464	Q10541464
name	i/Q8274529	class A Swiss cultural property of national significance
name	c/95556	95556
name	c/5151	5151
name	c/ঢাকা_চিড়িয়াখানা	ঢাকা_চিড়িয়াখানা
name	c/europe/france/pays-de-la-loire/loire-atlantique/port-saint-pere/planete-sauvage	europe/france/pays-de-la-loire/loire-atlantique/port-saint-pere/planete-sauvage
name	i/Q30692268	Category:Tourist attractions in Magdeburg
name	c/0.38575053215	0.38575053215
name	i/Q30692260	Category:Tourist attractions in Kaiserslautern
name	i/Q6917159	Mote Marine Laboratory
name	c/54.4133911133	54.4133911133
name	c/g294265-d315466	g294265-d315466
name	c/4347817	4347817
name	c/n2014018336	n2014018336
name	i/Q8187748	Category:Tourist attractions in Orange County, California
name	c/Bear Helsinki Zoo.JPG	Bear Helsinki Zoo.JPG
name	i/Q8136973	Category:1936 establishments in the Soviet Union
name	c/g1871956-d2234697	g1871956-d2234697
name	c/Chiang Mai Zoo	Chiang Mai Zoo
name	i/Q5019173	Caldwell Zoo
name	c/-98.3356933594	-98.3356933594
name	c/kolmårdens-djurpark	kolmårdens-djurpark
name	i/Q6291634	Category:Parks in Cambodia
name	i/Q7197060	Category:Tourist attractions in Dubai
name	i/Q194420	16th arrondissement of Paris
name	c/Q3576051	Q3576051
name	i/Q194422	Chinese alligator
name	c/g47369-d136079	g47369-d136079
name	i/Q9943700	Category:Museums established in 1952
name	i/Q591207	Lesser spot-nosed monkey
name	i/Q8322932	Category:Buildings and structures in Montgomery County, Pennsylvania
name	c/5374	5374
name	c/100007868	100007868
name	c/g5556194-d2249295	g5556194-d2249295
name	c/1.41297197342	1.41297197342
name	c/Tiergarten Schönbrunn	Tiergarten Schönbrunn
name	i/Q30785852	Category:Tourist attractions in Far North Queensland
name	c/Q6673803	Q6673803
name	i/Q30816784	Category:Buildings and structures in Ystad
name	c/Escurial Zoo and Flower Park	Escurial Zoo and Flower Park
name	c/g33691-d218277	g33691-d218277
name	c/0.00901548191905	0.00901548191905
name	c/Zoológico Miguél Álvarez del Toro	Zoológico Miguél Álvarez del Toro
name	c/IA01000412	IA01000412
name	c/Chattbir Zoo Chandigarh Entance.JPG	Chattbir Zoo Chandigarh Entance.JPG
name	c/UCR0Y7aSZyj1QScYCMMHVgAA	UCR0Y7aSZyj1QScYCMMHVgAA
name	c/http://www.cmzoo.org	http://www.cmzoo.org
name	c/place/Lincoln-Park-Zoo	place/Lincoln-Park-Zoo
name	c/Toronto Zoo Splash Island Polar Bear.jpg	Toronto Zoo Splash Island Polar Bear.jpg
name	c/Cleres Zoological Park	Cleres Zoological Park
name	i/Q2213001	Lindal in Furness
name	i/Q649684	Pteropus vampyrus
name	i/Q1300287	Montserrat Oriole
name	c/http://www.planckendael.be	http://www.planckendael.be
name	c/Zoo Pilsen	Zoo Pilsen
name	c/39.478012085	39.478012085
name	c/olak2005225668	olak2005225668
name	c/Entry to the Australian Reptile Park (78874325).jpg	Entry to the Australian Reptile Park (78874325).jpg
name	c/52.6527709961	52.6527709961
name	c/Wildlands	Wildlands
name	c/4686	4686
name	c/4687	4687
name	i/Q25079241	Category:1752 establishments in Austria
name	i/Q2314523	Striped burrfish
name	i/Q173	Alabama
name	c/g53449-d272389	g53449-d272389
name	c/Pyongyang Zoo	Pyongyang Zoo
name	i/P5052^i/is	supervisory board member^is
name	i/Q630954	Radiated tortoise
name	i/Q8405313	Category:Education in Palm Beach County, Florida
name	i/Q37985	Carinthia
name	i/Q516665	Blue-crowned Hanging Parrot
name	i/Q8172925	Category:1991 establishments in Australia
name	i/Q8275585	Category:Audubon movement
name	c/4423	4423
name	i/Q739	Colombia
name	i/Q25330779	Category:Animal welfare organisations in Sri Lanka
name	i/Q25691	crocodile farm
name	i/Q734	Guyana
name	c/2044243-9	2044243-9
name	c/g504339-d522396	g504339-d522396
name	i/P1435^i/P580	heritage designation^start time
name	c/St. Augustine Alligator Farm Zoological Park	St. Augustine Alligator Farm Zoological Park
name	i/Q8903002	Category:Visitor attractions in Hart County, Kentucky
name	c/Zoo am Meer	Zoo am Meer
name	c/Konya Tropical Butterfly Garden	Konya Tropical Butterfly Garden
name	c/LogoZooBucharest.jpg	LogoZooBucharest.jpg
name	i/Q24967460	Category:1959 establishments in Alberta
name	i/P281	postal code
name	c/g2416521-d2622319	g2416521-d2622319
name	i/Q8321314	Category:Buildings and structures in Hangzhou
name	i/Q23154	Bristol
name	c/-108.62298584	-108.62298584
name	c/4.64916610718	4.64916610718
name	c/11.9429969788	11.9429969788
name	i/Q2859206	Aquatopia
name	c/Chongqing Zoo	Chongqing Zoo
name	i/Q7101428	Oregon Zoo
name	c//m/06w76sw	/m/06w76sw
name	c/51.2610931396	51.2610931396
name	i/Q18104	Villars-les-Dombes
name	c//m/0bm9prv	/m/0bm9prv
