5000,272.5
1e+04,19.82
1.5e+04,937.5
2e+04,561.6
2.5e+04,681.5
3e+04,27.42
3.5e+04,1142
4e+04,872.5
4.5e+04,209.4
5e+04,920.1
5.5e+04,22.76
6e+04,967.4
6.5e+04,25.97
7e+04,26.77
7.5e+04,22.62
8e+04,17.03
8.5e+04,42.18
9e+04,29.7
9.5e+04,59.3
1e+05,242.2
1.05e+05,26.17
1.1e+05,31.46
1.15e+05,90.02
1.2e+05,977.7
1.25e+05,11.4
1.3e+05,20.75
1.35e+05,355.1
1.4e+05,20.38
1.45e+05,29.2
1.5e+05,1146
1.55e+05,23.82
1.6e+05,24.95
1.65e+05,1475
1.7e+05,28.06
1.75e+05,38.28
1.8e+05,15.42
1.85e+05,633.6
1.9e+05,1100
1.95e+05,22.99
2e+05,485
2.05e+05,93.2
2.1e+05,1257
2.15e+05,32.12
2.2e+05,21.25
2.25e+05,24.15
2.3e+05,26.83
2.35e+05,21.2
2.4e+05,20.35
2.45e+05,117.7
2.5e+05,992.4
2.55e+05,487.2
2.6e+05,19.84
2.65e+05,944.5
2.7e+05,20.23
2.75e+05,27.21
2.8e+05,34.24
2.85e+05,21.08
2.9e+05,589.1
2.95e+05,42.33
3e+05,1443
3.05e+05,71.06
3.1e+05,18.62
3.15e+05,1289
3.2e+05,250.9
3.25e+05,74.11
3.3e+05,18.09
3.35e+05,1076
3.4e+05,126.1
3.45e+05,363.9
3.5e+05,57.21
3.55e+05,47.72
3.6e+05,111.8
3.65e+05,30.07
3.7e+05,19.55
3.75e+05,20.34
3.8e+05,189.1
3.85e+05,22.12
3.9e+05,21.31
3.95e+05,25.8
4e+05,24.46
4.05e+05,130.1
4.1e+05,36.31
4.15e+05,25.97
4.2e+05,30.66
4.25e+05,35.36
4.3e+05,27.87
4.35e+05,25.59
4.4e+05,107.1
4.45e+05,255.6
4.5e+05,32.76
4.55e+05,29.5
4.6e+05,21.17
4.65e+05,28.81
4.7e+05,38.71
4.75e+05,102.3
4.8e+05,20.81
4.85e+05,649.4
4.9e+05,22.16
4.95e+05,29.33
5e+05,19.24
