-1.39224,-1.08473,-1.01295,-1.77927,-1.56523
-1.84866,-0.266352,-1.38807,-1.3442,-1.40682
-1.80891,-1.56577,-1.88386,-1.51704,-1.71335
-1.64622,-1.89216,-1.4347,-1.82197,-1.72517
1.6872,1.64574,1.79378,1.67752,1.79694
1.822,1.69245,1.60093,1.80089,1.64143
1.81417,0.442053,1.27692,1.32119,1.40259
1.45816,0.832226,1.17751,1.68699,1.57593
-1.80747,-1.70747,-1.61493,-1.83132,-1.6506
-1.69712,-1.63327,-1.77987,-1.64725,-1.7862
-1.4573,-0.831948,-1.17711,-1.6869,-1.57568
-1.8144,-0.442202,-1.27665,-1.32097,-1.40254
1.84803,0.266169,1.38837,1.34441,1.40663
1.39341,1.08484,1.01354,1.77928,1.56568
1.63983,1.9039,1.44803,1.84806,1.73634
1.81922,1.55117,1.86946,1.49077,1.70356
0.133294,0,0,0,0
0.133294,0,0,0,0
0.224399,0.223972,0.228628,0.226737,0.22447
0.000395242,0.00316175,0.00675537,0.00417003,0.000636279
1.61745e-05,0.00912114,0.00050876,-0.00793472,5.22373e-06
0.224398,0.223962,0.228622,0.226725,0.22447
0.000544632,-0.00241277,-0.00545896,-0.00277781,0.000486845
6.87364e-05,0.00900375,0.000919559,-0.00774947,6.58299e-05
