0.170458,-0.587939,0.507547,-0.321826,-0.237739
-0.239206,-0.147157,-0.0228661,0.0844117,0.16896
0.237724,0.156225,0.015517,-0.0776922,-0.170444
-0.168977,0.386486,-0.348713,0.333982,0.23922
-1.81354,-1.47723,-0.976691,-1.9748,-1.88497
-1.88582,-1.89035,-1.85012,-1.72795,-1.81314
1.88496,1.79995,1.8336,1.79932,1.81354
1.81313,1.47186,0.992006,1.88492,1.88582
-0.237724,-0.156226,-0.015517,0.0776922,0.170444
0.168977,-0.386486,0.348713,-0.333982,-0.23922
-0.170458,0.587939,-0.507547,0.321826,0.237739
0.239207,0.147157,0.0228661,-0.0844117,-0.168961
-1.88496,-1.79995,-1.8336,-1.79932,-1.81354
-1.81313,-1.47186,-0.992006,-1.88492,-1.88582
1.81354,1.47723,0.976691,1.9748,1.88497
1.88582,1.89035,1.85012,1.72795,1.81314
0.242739,0,0,0,0
0.242748,0,0,0,0
0.255241,0.258318,0.260802,0.252854,0.255351
0.000447008,0.00465947,0.0112569,0.00517114,0.000642862
-9.13979e-05,0.0191176,-0.00370288,-0.0191213,0.000122731
0.255268,0.258353,0.260825,0.252838,0.255323
0.00054667,-0.00358961,-0.00939563,-0.00341748,0.000543232
0.000159894,0.0193791,-0.00343915,-0.0192649,-9.40247e-05
