-1.23731,-0.763048,-0.604023,-2.70526,-2.14572
-2.05536,-2.55459,0.673648,-1.55758,-1.27683
-2.27618,-2.18429,-1.50548,-1.45768,-1.5904
-1.7186,-1.58386,-2.01348,-1.53427,-2.30496
1.74813,1.55291,1.54478,2.06399,2.3509
2.45357,1.54791,1.88798,1.42409,1.62161
2.04433,2.42449,-0.466076,1.31037,1.28358
1.24204,0.786149,0.547422,2.58837,2.17216
-2.47718,-1.58191,-1.88773,-1.47618,-1.60685
-1.73302,-1.52378,-1.55082,-1.99671,-2.36663
-1.24188,-0.786159,-0.548663,-2.58831,-2.1717
-2.0441,-2.42465,0.465792,-1.31055,-1.28347
2.05568,2.55361,-0.673708,1.55526,1.27679
1.23738,0.763452,0.603277,2.70434,2.14617
1.73277,1.61145,2.00731,1.59403,2.29492
2.25339,2.1495,1.5085,1.41045,1.59965
0.290877,0,0,0,0
0.290896,0,0,0,0
0.225008,0.225302,0.23401,0.225166,0.225346
0.000933701,0.0129877,0.00131284,0.0195795,0.00135911
-0.000516997,0.0403501,0.00527397,-0.0397446,0.000611606
0.225246,0.224819,0.233814,0.224818,0.22511
0.00125342,-0.0104088,0.00202397,-0.015465,0.00103917
0.000712345,0.0412652,0.00609292,-0.0402899,-0.000463451
