-1.57381,-0.838146,-1.00646,-1.45514,-1.36504
-1.5932,-0.820837,-1.02114,-1.45368,-1.36382
-1.59788,-1.59711,-1.59155,-1.58681,-1.62965
-1.62261,-1.66968,-1.5825,-1.6573,-1.69254
1.67954,1.66865,1.61973,1.62911,1.72356
1.64769,1.61157,1.57453,1.61962,1.62879
1.58736,0.830923,0.998453,1.45178,1.36409
1.5689,0.848004,0.985096,1.45325,1.36479
-1.65346,-1.61934,-1.58557,-1.62666,-1.63346
-1.67279,-1.66108,-1.60851,-1.62238,-1.71839
-1.56846,-0.847764,-0.984969,-1.45264,-1.3647
-1.58727,-0.831168,-0.998514,-1.45189,-1.36395
1.59338,0.820745,1.02107,1.45402,1.36408
1.57417,0.837799,1.00724,1.45479,1.36502
1.6299,1.67843,1.59198,1.66462,1.69792
1.59132,1.58858,1.58263,1.5804,1.6249
0.100014,0,0,0,0
0.100014,0,0,0,0
0.219542,0.219108,0.222597,0.221504,0.219473
0.000498416,0.00227151,0.00123772,0.0010396,-0.00026391
-4.01029e-05,0.000781286,-0.00170656,0.000197414,-5.87235e-05
0.219539,0.219103,0.222598,0.221502,0.219473
-0.000166124,-0.00218774,-0.00104694,-0.000956404,0.000411894
-0.000156861,0.000557009,-0.00144488,0.000213226,5.71599e-05
