0.33898,-0.288192,0.346722,-0.437484,-0.293905
-0.30674,-0.147635,0.0146125,0.183538,0.325989
0.293828,0.152916,-0.039345,-0.183948,-0.338944
-0.326028,0.167254,-0.200278,0.469063,0.306865
-1.80013,-1.37148,-0.821061,-2.01825,-1.83504
-1.84476,-1.7783,-1.74515,-1.65588,-1.79197
1.83506,1.66129,1.70209,1.71637,1.80018
1.79197,1.44951,0.773235,1.91138,1.84473
-0.293828,-0.152916,0.039345,0.183948,0.338944
0.326028,-0.167254,0.200278,-0.469063,-0.306865
-0.33898,0.288192,-0.346722,0.437484,0.293905
0.30674,0.147635,-0.0146125,-0.183538,-0.325989
-1.83506,-1.66129,-1.70209,-1.71637,-1.80018
-1.79197,-1.44951,-0.773235,-1.91138,-1.84473
1.80013,1.37148,0.821061,2.01825,1.83504
1.84476,1.7783,1.74515,1.65588,1.79197
0.250326,0,0,0,0
0.250326,0,0,0,0
0.245519,0.246728,0.249493,0.245298,0.245752
0.000986029,0.0126488,0.0176654,0.0132249,0.000956789
-0.000264968,0.0192446,-0.00213136,-0.0196075,0.000250415
0.245666,0.246763,0.24933,0.245198,0.245613
0.000856851,-0.0101967,-0.0142854,-0.0106903,0.00108597
0.000155096,0.0195548,-0.00163996,-0.0207259,-0.000291988
