reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.01,41.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.025,42.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.05,43.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.1,45.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.15,46.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.2,48.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.25,49.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.3,51.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.35,53.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.4,55.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.45,57.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.5,59.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.55,60.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.6,63.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.65,65.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.7,67.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.75,68.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.8,70.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.85,72.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.9,75.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.95,85.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.975,90.0
2025-12-20,wk inc covid hosp,0,2025-12-20,01,quantile,0.99,94.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.01,3.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.025,3.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.05,4.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.1,5.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.15,6.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.2,6.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.25,7.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.3,8.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.35,8.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.4,9.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.45,10.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.5,11.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.55,12.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.6,13.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.65,14.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.7,15.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.75,17.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.8,18.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.85,20.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.9,24.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.95,30.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.975,35.0
2025-12-20,wk inc covid hosp,0,2025-12-20,02,quantile,0.99,43.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.01,53.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.025,55.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.05,56.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.1,58.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.15,60.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.2,62.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.25,72.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.3,76.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.35,77.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.4,79.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.45,81.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.5,83.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.55,85.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.6,86.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.65,87.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.7,88.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.75,90.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.8,91.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.85,95.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.9,102.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.95,110.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.975,115.0
2025-12-20,wk inc covid hosp,0,2025-12-20,04,quantile,0.99,119.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.01,21.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.025,21.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.05,22.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.1,23.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.15,24.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.2,24.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.25,26.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.3,27.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.35,27.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.4,28.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.45,29.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.5,30.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.55,31.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.6,33.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.65,34.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.7,35.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.75,36.0
2025-12-20,wk inc covid hosp,0,2025-12-20,05,quantile,0.8,37.0
