frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,-91.42676588055495,25.018532246108226,0.0
2000000,-182.8535317611099,30.412898443291326,0.8532246108228317
3000000,-274.28029764166484,31.0,1.8072003498891251
4000000,-365.7070635222198,31.874958386627654,2.874958386627652
5000000,-457.1338294027748,32.0,4.9431145326576
6000000,-548.5605952833297,32.0,10.106285304063627
7000000,-639.9873611638847,32.0,12.724513866751673
8000000,-731.4141270444396,32.0,18.334430073368125
9000000,-822.8408929249946,32.0,22.0
10000000,-914.2676588055496,32.0,24.440134068547952
11000000,-1000.0,32.0,28.0
12000000,-1000.0,32.0,31.03522582697201
13000000,-1000.0,32.0,39.13324353448276
14000000,-1000.0,32.0,45.8844104385845
15000000,-1000.0,32.0,52.57171059467323
16000000,-1000.0,32.0,59.0
17000000,-1000.0,32.0,59.0
18000000,-1000.0,32.0,65.26211926211926
19000000,-1000.0,32.0,66.77605410878776
20000000,-1000.0,32.0,69.96429787234042
21000000,-1000.0,32.0,74.08715331086874
22000000,-1000.0,32.0,79.02941950192914
23000000,-1000.0,32.0,85.57911392405063
24000000,-1000.0,32.0,90.0
25000000,140.50140256727764,32.0,92.0
26000000,1419.1018861672178,32.0,95.31228206750028
27000000,2697.7023697671575,32.0,99.0
28000000,3976.3028533670977,32.0,101.28257549562011
29000000,5254.903336967038,32.0,104.0
30000000,6533.503820566978,32.0,105.87590685404089
31000000,7812.104304166918,32.0,110.0
32000000,9090.704787766857,32.0,113.09558807634942
33000000,10369.305271366798,32.0,117.19421041637655
34000000,11647.905754966738,32.0,120.70895638722675
35000000,11858.188320831994,32.0,123.0
36000000,11878.434169770715,32.0,126.0
37000000,11898.680018709434,32.0,126.32205134295272
38000000,11918.925867648155,32.0,129.0
39000000,11939.171716586876,32.0,130.10599713935432
40000000,11959.417565525595,32.0,132.4761909257406
41000000,11979.663414464316,32.0,135.07158573402242
42000000,11999.909263403037,32.0,138.8839724088075
43000000,12020.155112341756,32.0,141.0
44000000,12040.400961280477,32.0,143.33744144726217
45000000,12095.765507577064,32.0,146.21348614072494
46000000,12241.924538300247,32.0,148.0
47000000,12388.083569023429,32.0,149.0
48000000,12534.24259974661,32.0,149.0
49000000,12680.401630469794,32.0,149.0
50000000,12826.560661192976,32.0,149.0
51000000,12972.719691916158,32.0,149.0
52000000,13118.878722639342,32.0,150.19154201267105
53000000,13265.037753362523,32.0,152.48442876389683
54000000,13411.196784085707,32.0,154.19753486055777
55000000,13557.355814808889,32.0,157.1875913170528
56000000,13703.51484553207,32.0,159.32485731056963
57000000,13767.534480755276,32.0,162.06220192283428
58000000,13801.150357972554,32.0,165.1119387268757
59000000,13834.76623518983,32.0,168.0
60000000,13868.38211240711,32.0,170.05837050950927
61000000,13901.997989624386,32.0,172.43021439934614
62000000,13935.613866841664,32.0,173.0
63000000,13969.229744058941,32.0,173.0
64000000,14002.84562127622,32.0,173.0
65000000,14036.461498493498,32.0,173.0
66000000,14070.077375710775,32.0,173.0
67000000,14103.693252928053,32.0,173.0
68000000,14044.126886560736,32.0,175.0
69000000,13958.681326099651,32.0,177.0
70000000,13873.235765638565,32.0,179.39354412533152
71000000,13787.79020517748,32.0,180.97130982705457
72000000,13702.344644716393,32.0,183.0
73000000,13616.899084255308,32.0,185.0
74000000,13531.453523794224,32.0,187.377781048397
75000000,13446.007963333137,32.0,189.05508397289296
76000000,13360.562402872052,32.0,191.0
77000000,13275.116842410967,32.0,193.8433704431347
78000000,13209.12912828789,32.0,195.93674253143064
79000000,13169.44864501514,32.0,198.0
80000000,13129.768161742388,32.0,200.36989293133755
81000000,13090.087678469636,32.0,203.0796631964193
82000000,13050.407195196885,32.0,206.1931826861177
83000000,13010.726711924133,32.0,209.12823519379185
84000000,12971.046228651381,32.0,211.9181129030425
85000000,12931.36574537863,32.0,213.780161545842
86000000,12891.685262105879,32.0,216.0
87000000,12852.004778833127,32.0,218.43609866604638
88000000,12812.324295560376,32.0,220.0
89000000,12772.643812287624,32.0,223.0
90000000,12732.963329014872,32.0,223.14469892310026
91000000,12693.282845742122,32.0,225.0
92000000,12768.814671665185,32.0,226.89887371514433
93000000,12854.737947812599,32.0,228.05587118799522
94000000,12940.66122396001,32.0,230.0
95000000,13026.584500107423,32.0,231.418153416098
96000000,13112.507776254837,32.0,233.0
97000000,13198.43105240225,32.0,234.29929500372202
98000000,13284.354328549663,32.0,236.0
99000000,13370.277604697076,32.0,237.71489654119264
100000000,13456.200880844488,32.0,239.0
101000000,13542.124156991902,32.0,241.5513338000268
102000000,13628.047433139314,32.0,243.0
103000000,13713.970709286727,32.0,244.05479791104622
104000000,13808.183851807176,32.0,246.09916345770813
105000000,13920.592324034575,32.0,247.47017753840015
106000000,14033.000796261973,32.0,249.0
107000000,14145.409268489373,32.0,250.75798432855984
108000000,14257.817740716771,32.0,252.0
109000000,14370.22621294417,32.0,253.1274758624394
110000000,14482.63468517157,32.0,255.0
111000000,14595.043157398968,32.0,256.0
112000000,14707.451629626366,32.0,256.0
113000000,14819.860101853767,32.0,256.0
114000000,14932.268574081165,32.0,256.7393579283434
115000000,15044.677046308563,32.0,257.0
116000000,14975.06936769963,32.0,257.0
117000000,14729.065444612892,32.0,257.0
118000000,14483.061521526155,32.0,257.0
119000000,14237.057598439416,32.0,257.0
120000000,13991.053675352678,32.0,258.0
121000000,13745.049752265939,32.0,258.0
122000000,13499.045829179202,32.0,258.0
123000000,13253.041906092463,32.0,258.0
124000000,13007.037983005725,32.0,258.0
125000000,12761.034059918986,32.0,258.0
126000000,12515.030136832247,32.0,258.0
127000000,12471.919343143636,32.0,258.0
128000000,12720.226940410179,32.0,258.0
129000000,12968.534537676722,32.0,258.0
130000000,13216.842134943265,32.0,258.0
131000000,13465.149732209808,32.0,258.0
132000000,13713.457329476349,32.0,258.0
133000000,13961.764926742891,32.0,258.0
134000000,14210.072524009434,32.0,258.0
135000000,14458.380121275977,32.0,258.0
136000000,14706.68771854252,32.0,258.0
137000000,14954.995315809063,32.0,258.0
138000000,15042.728599508708,32.0,258.0
139000000,14905.066229448777,32.0,258.0
140000000,14767.403859388849,32.0,258.0
141000000,14629.741489328919,32.0,258.0
142000000,14492.07911926899,32.0,258.0
143000000,14354.41674920906,32.0,258.0
144000000,14216.754379149132,32.0,258.0
145000000,14079.092009089201,32.0,258.0
146000000,13941.429639029273,32.0,258.0
147000000,13803.767268969343,32.0,258.0
148000000,13666.104898909412,32.0,258.0
149000000,13573.887684676536,32.0,258.0
150000000,13524.891869084651,32.0,258.0
151000000,13475.896053492768,32.0,258.0
152000000,13426.900237900883,32.0,258.0
153000000,13377.904422308999,32.0,258.0
154000000,13328.908606717116,32.0,258.0
155000000,13279.91279112523,32.0,258.0
156000000,13230.916975533346,32.0,258.0
157000000,13181.921159941463,32.0,258.0
158000000,13132.925344349578,32.0,258.0
159000000,13083.929528757693,32.0,258.0
160000000,12975.632365172898,32.0,258.0
161000000,12833.110151459525,32.0,258.0
