reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.01,2.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.025,3.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.05,4.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.1,5.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.15,6.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.2,6.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.25,7.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.3,8.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.35,9.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.4,10.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.45,11.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.5,12.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.55,13.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.6,15.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.65,16.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.7,18.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.75,20.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.8,22.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.85,26.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.9,30.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.95,40.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.975,49.0
2026-05-30,wk inc flu hosp,0,2026-05-30,01,quantile,0.99,64.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.01,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.025,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.05,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.1,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.15,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.2,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.25,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.3,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.35,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.4,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.45,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.5,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.55,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.6,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.65,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.7,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.75,1.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.8,1.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.85,2.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.9,3.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.95,6.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.975,11.0
2026-05-30,wk inc flu hosp,0,2026-05-30,02,quantile,0.99,20.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.01,10.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.025,12.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.05,14.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.1,17.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.15,20.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.2,22.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.25,24.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.3,26.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.35,28.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.4,30.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.45,32.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.5,35.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.55,37.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.6,40.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.65,44.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.7,47.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.75,50.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.8,54.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.85,60.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.9,70.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.95,85.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.975,99.0
2026-05-30,wk inc flu hosp,0,2026-05-30,04,quantile,0.99,123.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.01,0.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.025,1.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.05,1.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.1,1.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.15,2.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.2,2.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.25,3.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.3,4.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.35,4.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.4,5.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.45,6.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.5,6.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.55,7.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.6,8.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.65,9.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.7,11.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.75,13.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.8,15.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.85,18.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.9,23.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.95,32.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.975,42.0
2026-05-30,wk inc flu hosp,0,2026-05-30,05,quantile,0.99,74.0
2026-05-30,wk inc flu hosp,0,2026-05-30,06,quantile,0.01,34.0
2026-05-30,wk inc flu hosp,0,2026-05-30,06,quantile,0.025,40.0
