reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.01,36.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.025,70.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.05,80.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.1,88.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.15,101.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.2,101.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.25,106.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.3,106.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.35,110.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.4,110.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.45,110.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.5,111.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.55,124.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.6,131.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.65,146.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.7,150.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.75,150.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.8,150.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.85,154.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.9,154.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.95,180.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.975,195.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,01,quantile,0.99,215.0
2026-01-17,wk inc rsv hosp,0,2026-01-17,02,quantile,0.01,1.0
