frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,16.359522092553014,27.79836916234248,0.0
2000000,32.71904418510603,30.85322461082283,0.0
3000000,49.07856627765904,31.978855055944543,0.9788550559445439
4000000,65.43808837021206,32.0,5.864080337738253
5000000,81.79761046276508,32.0,16.297267983219072
6000000,98.15713255531809,32.0,24.0
7000000,-49.74006465247456,32.0,29.739310144468213
8000000,-218.48940499596233,32.0,36.245789090543965
9000000,-387.2387453394501,32.0,39.0
10000000,-555.9880856829378,32.0,41.49904517076754
11000000,-724.7374260264256,32.0,47.0
12000000,-893.4867663699133,32.0,48.50499486509196
13000000,-1000.0,32.0,52.41066058783587
14000000,-1000.0,32.0,55.0
15000000,-1000.0,32.0,55.0
16000000,-1000.0,32.0,55.0
17000000,-1000.0,32.0,55.0
18000000,823.9064618739674,32.0,57.16136809922696
19000000,2945.754311384856,32.0,61.0
20000000,5067.602160895744,32.0,61.0
21000000,7189.450010406633,32.0,67.35533621221468
22000000,9311.29785991752,32.0,71.25079849012776
23000000,11433.145709428409,32.0,75.69818613611855
24000000,12786.091285192273,32.0,78.0
25000000,12676.054029721492,32.0,78.0
26000000,12566.016774250711,32.0,78.0
27000000,12455.97951877993,32.0,78.0
28000000,12345.942263309149,32.0,78.0
29000000,12235.905007838368,32.0,78.0
30000000,12355.482060531851,32.0,80.94184363746508
31000000,12553.072186699248,32.0,85.55255108767304
32000000,12750.662312866647,32.0,88.77505992466614
33000000,12948.252439034044,32.0,92.16757110555754
34000000,13145.842565201443,32.0,95.56335254423817
35000000,13343.432691368842,32.0,98.1338761963569
36000000,13541.022817536239,32.0,101.7763124921689
37000000,13738.612943703638,32.0,104.0
38000000,13936.203069871035,32.0,106.8805476197211
39000000,13862.775970814942,32.0,109.90323822725348
40000000,13644.580718774412,32.0,112.50822937567246
41000000,13426.385466733882,32.0,116.18304754606125
42000000,13208.190214693353,32.0,118.84213665019594
43000000,12989.994962652823,32.0,122.53401795268101
44000000,12771.799710612293,32.0,126.36694236576079
45000000,12553.604458571765,32.0,128.9995394888326
46000000,12335.409206531234,32.0,131.0329439339261
47000000,12117.213954490704,32.0,133.10187631782637
48000000,11899.018702450176,32.0,136.45578169067764
49000000,12079.733169559393,32.0,140.0
50000000,13410.942559598205,32.0,142.85998121618582
51000000,14742.151949637017,32.0,145.0
52000000,16073.36133967583,32.0,148.0
53000000,17404.57072971464,32.0,150.67337959045523
54000000,18735.780119753454,32.0,153.56708213044757
55000000,20066.989509792264,32.0,155.6563797595717
56000000,21398.198899831077,32.0,157.38664295635337
57000000,22729.40828986989,32.0,159.03010238239088
58000000,24060.6176799087,32.0,161.69745490141239
59000000,25391.827069947514,32.0,162.82923941096098
60000000,26723.036459986324,32.0,165.0
61000000,28054.245850025138,32.0,166.66245527937514
62000000,28792.335116610127,32.0,167.0
63000000,28774.90668819426,32.0,167.0
64000000,28757.478259778392,32.0,168.0
65000000,28740.049831362525,32.0,169.0
66000000,28722.62140294666,32.0,172.0
67000000,28705.192974530793,32.0,174.86627386068548
68000000,28687.764546114926,32.0,177.32510802985553
69000000,28670.33611769906,32.0,180.0
70000000,28652.90768928319,32.0,181.86848453559864
71000000,28635.479260867323,32.0,184.0
72000000,28618.050832451456,32.0,185.2671346043427
73000000,28600.62240403559,32.0,187.04408972918523
74000000,28555.85896036131,32.0,188.35253652712768
75000000,28510.083175908232,32.0,189.0
76000000,28464.307391455153,32.0,190.56872584935013
77000000,28418.531607002074,32.0,193.07218042576162
78000000,28372.755822548996,32.0,194.59030194054597
79000000,28326.980038095917,32.0,196.1763863808606
80000000,28281.204253642838,32.0,197.3922658254744
81000000,28235.42846918976,32.0,198.0
82000000,28189.65268473668,32.0,198.0
83000000,28143.8769002836,32.0,198.0
84000000,28098.101115830523,32.0,198.0
85000000,28052.325331377444,32.0,198.0
86000000,28006.549546924365,32.0,198.0
87000000,27960.773762471286,32.0,198.0
88000000,27914.997978018208,32.0,198.0
89000000,27880.164082288044,32.0,198.0
90000000,27850.662152203036,32.0,198.0
91000000,27821.160222118026,32.0,198.0
92000000,27791.65829203302,32.0,198.0
93000000,27762.15636194801,32.0,198.0
94000000,27732.654431863,32.0,198.0
95000000,27703.152501777993,32.0,198.0
96000000,27673.650571692982,32.0,198.0
97000000,27644.148641607975,32.0,198.0
98000000,27614.646711522968,32.0,198.0
99000000,27585.144781437957,32.0,198.68543064419353
100000000,27555.64285135295,32.0,200.16604846554287
101000000,27526.140921267943,32.0,201.0
102000000,27496.638991182932,32.0,201.0
103000000,27677.015757323894,32.0,201.0
104000000,27944.29975234051,32.0,201.0
105000000,28211.58374735713,32.0,201.0
106000000,28478.86774237375,32.0,201.0
107000000,28746.151737390366,32.0,201.0
108000000,29013.435732406986,32.0,201.0
109000000,29280.719727423606,32.0,201.0
110000000,29548.003722440222,32.0,201.0
111000000,29815.287717456842,32.0,201.0
112000000,30082.571712473462,32.0,201.0
113000000,30349.85570749008,32.0,201.0
114000000,30617.139702506698,32.0,201.0
115000000,30884.423697523318,32.0,201.0
116000000,31095.26130024948,32.0,201.0
117000000,31070.76632593738,32.0,201.0
118000000,31046.27135162528,32.0,201.0
119000000,31021.776377313185,32.0,201.0
120000000,30997.281403001085,32.0,201.0
121000000,30972.78642868899,32.0,201.0
122000000,30948.29145437689,32.0,201.0
123000000,30923.79648006479,32.0,201.0
124000000,30899.301505752694,32.0,201.0
125000000,30874.806531440594,32.0,201.0
126000000,30850.311557128498,32.0,201.0
127000000,30825.8165828164,32.0,201.0
128000000,30801.3216085043,32.0,201.0
129000000,30776.826634192203,32.0,201.0
130000000,30617.384723633055,32.0,201.0
131000000,30394.578356999285,32.0,201.0
132000000,30171.77199036552,32.0,201.0
133000000,29948.965623731754,32.0,201.0
134000000,29726.159257097985,32.0,201.0
135000000,29503.35289046422,32.0,201.0
136000000,29280.54652383045,32.0,201.0
137000000,29057.740157196684,32.0,201.0
138000000,28834.933790562915,32.0,201.0
139000000,28612.12742392915,32.0,201.0
140000000,28389.321057295383,32.0,201.0
141000000,28166.514690661614,32.0,201.0
142000000,27943.708324027848,32.0,201.0
143000000,27843.949620014577,32.0,201.0
144000000,27967.74857669887,32.0,201.0
145000000,28091.547533383164,32.0,201.0
146000000,28215.346490067455,32.0,201.0
147000000,28339.145446751747,32.0,201.0
148000000,28462.94440343604,32.0,201.0
149000000,28586.743360120334,32.0,201.0
150000000,28710.542316804625,32.0,201.0
151000000,28834.341273488917,32.0,201.0
152000000,28958.14023017321,32.0,201.0
153000000,29081.939186857504,32.0,201.0
154000000,29205.738143541796,32.0,201.0
155000000,29329.537100226087,32.0,201.0
