frames,reward,visited_rooms,learned_transitions
0,0.0,0.0,0.0
1000000,-152.11367015130915,27.79836916234248,0.0
2000000,-304.2273403026183,30.0,0.0
3000000,-456.3410104539274,31.0,2.0
4000000,-608.4546806052366,32.0,6.894713695135896
5000000,-760.5683507565458,32.0,16.471908808771065
6000000,-634.1068938260578,32.0,23.0
7000000,2555.1305740761413,32.0,23.0
8000000,5744.36804197834,32.0,24.0
9000000,8933.605509880541,32.0,24.988723232515074
10000000,12122.842977782739,32.0,26.913406656833196
11000000,11364.055534308629,32.0,32.0
12000000,8026.251063790287,32.0,34.81403172732184
13000000,4688.446593271945,32.0,39.0
14000000,1350.642122753603,32.0,42.0
15000000,-994.0467688314072,32.0,42.0
16000000,-973.917636421169,32.0,42.0
17000000,-953.788504010931,32.0,46.0
18000000,-933.6593716006928,32.0,48.0
19000000,-913.5302391904546,32.0,49.0
20000000,-900.0,32.0,49.0
21000000,-900.0,32.0,49.0
22000000,-900.0,32.0,55.18594474905103
23000000,-900.0,32.0,62.66529182879378
24000000,-918.7247636338383,32.0,66.0
25000000,-946.2829030405446,32.0,66.0
26000000,-973.841042447251,32.0,66.0
27000000,-792.7084735319748,32.0,66.0
28000000,3290.083743989988,32.0,66.0
29000000,7372.875961511951,32.0,66.0
30000000,11455.668179033915,32.0,66.0
31000000,9981.648015197654,32.0,66.0
32000000,6280.045436465241,32.0,66.0
33000000,2578.442857732827,32.0,66.0
34000000,-1000.0,32.0,66.0
35000000,-1000.0,32.0,66.0
36000000,-1000.0,32.0,66.0
37000000,-1000.0,32.0,66.0
38000000,-1000.0,32.0,66.0
39000000,-1000.0,32.0,66.0
40000000,-1000.0,32.0,66.0
41000000,-1000.0,32.0,66.0
42000000,-1000.0,32.0,66.0
43000000,-1000.0,32.0,66.0
44000000,-1000.0,32.0,66.0
45000000,-1000.0,32.0,66.0
46000000,-1000.0,32.0,66.0
47000000,-1000.0,32.0,66.0
48000000,-1000.0,32.0,66.0
49000000,-1000.0,32.0,66.0
50000000,-1000.0,32.0,66.0
51000000,-1000.0,32.0,66.0
52000000,-1000.0,32.0,66.0
53000000,-1000.0,32.0,66.0
54000000,-1000.0,32.0,66.0
55000000,404.95733930521374,32.0,66.0
56000000,4742.744905702282,32.0,66.0
57000000,9080.53247209935,32.0,66.0
58000000,13418.320038496418,32.0,66.0
59000000,10336.635897389613,32.0,66.0
60000000,6105.954317664393,32.0,66.0
61000000,1875.2727379391727,32.0,66.0
62000000,-1000.0,32.0,66.0
63000000,-1000.0,32.0,67.0
64000000,-1000.0,32.0,67.0
65000000,-1000.0,32.0,67.0
66000000,-996.6897925217264,32.0,67.0
67000000,-768.0843036906742,32.0,67.0
68000000,-539.4788148596222,32.0,67.0
69000000,-310.87332602857,32.0,67.0
70000000,-82.26783719751779,32.0,67.0
71000000,-109.17959451889271,32.0,67.0
72000000,-400.5479889945029,32.0,67.0
73000000,-691.916383470113,32.0,67.0
74000000,-983.2847779457231,32.0,67.0
75000000,-1000.0,32.0,67.0
76000000,-1000.0,32.0,67.0
77000000,-1000.0,32.0,67.0
78000000,-1000.0,32.0,67.0
79000000,-1000.0,32.0,67.0
80000000,-1000.0,32.0,67.0
81000000,-1000.0,32.0,67.0
82000000,-1000.0,32.0,67.0
83000000,-1000.0,32.0,67.0
84000000,-1000.0,32.0,67.0
85000000,-1000.0,32.0,67.0
86000000,-1000.0,32.0,67.0
87000000,-1000.0,32.0,67.0
88000000,-1000.0,32.0,67.0
89000000,-1000.0,32.0,67.0
90000000,-1000.0,32.0,67.0
91000000,-1000.0,32.0,67.0
92000000,-1000.0,32.0,67.0
93000000,-1000.0,32.0,67.0
94000000,-1000.0,32.0,67.0
95000000,-1000.0,32.0,69.0
96000000,-1000.0,32.0,72.93408796731048
97000000,-1000.0,32.0,76.0
98000000,-1000.0,32.0,78.11709420835282
99000000,-1000.0,32.0,81.0
100000000,-1000.0,32.0,83.61184246763978
101000000,-783.3753797366223,32.0,86.66400358220211
102000000,-380.54469023547756,32.0,89.09425152510559
103000000,22.285999265667215,32.0,90.60136516846009
104000000,425.1166887668119,32.0,92.0
105000000,827.9473782679568,32.0,93.0
106000000,1230.7780677691017,32.0,93.91022581938267
107000000,1633.6087572702463,32.0,94.0
108000000,1466.4462940627493,32.0,94.0
109000000,1050.523639981214,32.0,94.0
110000000,634.6009858996788,32.0,94.0
111000000,218.6783318181433,32.0,94.0
112000000,-197.24432226339195,32.0,94.0
113000000,-613.1669763449272,32.0,94.0
114000000,-1000.0,32.0,94.0
115000000,-1000.0,32.0,94.0
116000000,-1000.0,32.0,94.0
117000000,-1000.0,32.0,94.0
118000000,-1000.0,32.0,94.0
119000000,-1000.0,32.0,94.0
120000000,-1000.0,32.0,94.0
121000000,-1000.0,32.0,94.0
122000000,-1000.0,32.0,94.0
123000000,-1000.0,32.0,94.0
124000000,-1000.0,32.0,94.0
125000000,-1000.0,32.0,94.0
126000000,-1000.0,32.0,94.0
127000000,-1000.0,32.0,94.0
128000000,-1000.0,32.0,94.0
129000000,-1000.0,32.0,94.0
130000000,-1000.0,32.0,94.0
131000000,-1000.0,32.0,94.0
132000000,-1000.0,32.0,94.0
133000000,-541.5139771610953,32.0,94.0
134000000,246.1598366345338,32.0,94.0
135000000,1033.833650430163,32.0,94.0
136000000,1821.5074642257923,32.0,94.0
137000000,2609.1812780214213,32.0,94.0
138000000,3396.8550918170504,32.0,94.0
139000000,3198.1820260957224,32.0,94.0
140000000,2129.54532490502,32.0,94.0
141000000,1060.9086237143179,32.0,94.66965434428339
142000000,-7.728077476384897,32.0,98.0
143000000,-878.8350419479682,32.0,101.0
144000000,816.7283228999447,32.0,105.52144292672958
145000000,2512.291687747858,32.0,108.7199950494539
146000000,4207.855052595771,32.0,111.16013483987764
147000000,5903.418417443683,32.0,114.44428712593837
148000000,7598.981782291596,32.0,117.0
149000000,9294.54514713951,32.0,117.0
150000000,10990.108511987422,32.0,117.0
151000000,12315.364877799044,32.0,117.0
152000000,12204.975494820636,32.0,117.0
153000000,12094.586111842227,32.0,119.81818788289841
154000000,11984.196728863819,32.0,122.17140213902245
155000000,11873.807345885409,32.0,124.39035896613477
156000000,11763.417962907,32.0,127.76205911862314
157000000,11653.028579928592,32.0,129.9398791784132
158000000,11542.639196950184,32.0,132.0
