url,label
https://image.shutterstock.com/image-photo/human-hand-crossing-two-finger-260nw-1232783191.jpg,negative
https://thumb1.shutterstock.com/image-photo/stock-photo-handshake-in-office-450w-311561513.jpg,negative
https://is1-ssl.mzstatic.com/image/thumb/Purple7/v4/ef/65/27/ef652744-ef45-1158-c9d9-5219c2638042/source/256x256bb.jpg,negative
https://media.istockphoto.com/photos/pinky-picture-id184846320?k=6&amp;m=184846320&amp;s=612x612&amp;w=0&amp;h=JW6Mf6ApKPB9N0LOy3oKoaDos_4j7kKBpVQb1fPPgnA=,negative
https://images.pond5.com/businessman-rubbing-his-wrists-pain-footage-032880718_iconm.jpeg,negative
https://ak.picdn.net/shutterstock/videos/5304794/thumb/8.jpg,positive
https://us.123rf.com/450wm/goinyk/goinyk1401/goinyk140100720/25004575-female-woman-hand-isolated-on-the-white.jpg,negative
https://t3.ftcdn.net/jpg/00/84/70/54/240_F_84705418_nMHUdY8BKQe09cX8d3tOGiknf5q24LHh.jpg,negative
https://thumbs.dreamstime.com/t/hand-holding-touch-screen-21588916.jpg,negative
https://t3.ftcdn.net/jpg/02/11/65/06/240_F_211650653_7jVx4MJTnl9u1SLGEoFFh6PHvN1pbETY.jpg,negative
https://t4.ftcdn.net/jpg/02/02/03/75/240_F_202037508_RsK1YlYXT0qE8ykZyfh57gOpfEZmBxmS.jpg,negative
https://img.freepik.com/free-photo/two-fingers-walking-white-background_34543-368.jpg?size=626&ext=jpg,negative
https://vidcdn.123rf.com/450nwm/fevziie/fevziie1807/fevziie180700040.jpg,negative
https://dm0qx8t0i9gc9.cloudfront.net/thumbnails/video/GTYSdDW/holding-hands-green-screen-v2_nyk4rvzw_thumbnail-180_01.jpg,negative
https://image.shutterstock.com/image-photo/two-hands-holding-big-screen-260nw-348428051.jpg,negative
https://image.shutterstock.com/image-vector/continuous-one-line-drawing-hands-260nw-1260502546.jpg,negative
https://media.gettyimages.com/videos/closeup-of-the-businesswoman-and-businessman-shaking-hands-with-on-video-id924766568?b=1&k=6&m=924766568&s=256x256,negative
https://thumbs.dreamstime.com/t/thumbs-up-2093949.jpg,negative
https://st.depositphotos.com/2019955/1987/i/950/depositphotos_19874565-stock-photo-female-hand-on-the-isolated.jpg,positive
http://thumbs.dreamstime.com/t/two-businessmen-shaking-hands-office-businesss-concept-42861223.jpg,negative
https://vidcdn.123rf.com/450nwm/mrsveronik/mrsveronik1604/mrsveronik160400188.jpg,positive
https://t2.ftcdn.net/jpg/00/51/31/35/400_F_51313510_xJnKdWy2mnz3oYvnerGR5R29rfIJkgsY.jpg,negative
http://t1.thpservices.com/fotos/thum4/007/705/sir-ih023002.jpg,negative
http://thumbs.dreamstime.com/t/young-business-man-giving-hand-handshake-29389879.jpg,negative
https://us.123rf.com/450wm/sudowoodo/sudowoodo1604/sudowoodo160400026/56736266-cartoon-h%C3%A4nde-geste-gesetzt-traditionelle-cartoon-wei%C3%9Fen-handschuh-vector-clip-art-illustration-.jpg?ver=6,positive
http://media.istockphoto.com/videos/hand-lotion-video-id472628347?s=640x640,negative
https://ak4.picdn.net/shutterstock/videos/5304794/thumb/8.jpg,positive
https://image.shutterstock.com/image-photo/stock-photo-job-applicant-having-interview-in-office-450w-583289710.jpg,negative
https://media.gettyimages.com/vectors/pointing-finger-hand-sign-for-web-poster-info-graphic-vector-id663641568?b=1&k=6&m=663641568&s=170x170&h=GTYioR_pgjbKKf8SzQD2AlMvGLOFq0ZwxkUNla3DD9M=,positive
https://thumbs.dreamstime.com/t/hand-two-fingers-up-showing-white-background-isolation-77636016.jpg,negative
https://us.123rf.com/450wm/dumrongsak/dumrongsak1804/dumrongsak180400016/99050069-reaching-hand-isolated-on-white-background-with-clipping-path.jpg?ver=6,negative
https://thumbs.dreamstime.com/t/finger-pointing-pushing-13246045.jpg,positive
https://d1o2pwfline4gu.cloudfront.net/m/t/1466/9456601/a-0346.jpg,positive
https://d1hw6n3yxknhky.cloudfront.net/019782755_prevstill.jpeg,positive
https://i0.wp.com/www.janethull.com/wp-content/uploads/2019/04/thumbs_up.jpg?resize=450%2C290,negative
https://us.123rf.com/450wm/sudowoodo/sudowoodo1604/sudowoodo160400026/56736266-cartoon-hands-gesture-set-traditional-cartoon-white-glove-vector-clip-art-illustration-.jpg?ver=6,positive
https://t2.ftcdn.net/jpg/00/29/28/97/240_F_29289753_irCQ0hO3KPu0x9y3kX1LlGZe23XbifrH.jpg,negative
https://us.123rf.com/450wm/cteconsulting/cteconsulting1008/cteconsulting100800106/7579635-an-image-of-a-finger-pointing.jpg?ver=6,positive
https://t3.ftcdn.net/jpg/03/44/60/48/360_F_344604832_AWV8brn9HmG770nT4O6C0ae6WjgbbL2c.jpg,negative
https://i2.wp.com/mishapsandmindfulness.com/wp-content/uploads/2018/07/pexels-photo.jpg?resize=685%2C685&ssl=1,negative
https://i1.wp.com/jenniferthebeholder.com/wp-content/uploads/2018/09/pexels-photo.jpg?resize=1086%2C1086&ssl=1,negative
https://thumbs.dreamstime.com/t/young-business-man-giving-hand-handshake-29389879.jpg,negative
https://us.123rf.com/450wm/valenty/valenty1803/valenty180300092/97987347-stock-vector-continuous-line-drawing-hands-palms-together-praying-vector-illustration.jpg?ver=6,negative
https://us.123rf.com/450wm/viktor92/viktor921911/viktor92191100017/133034270-two-hand-with-middle-finger-up-icon-isolated-flat-design.jpg?ver=6,negative
https://thumbs.dreamstime.com/t/fingers-pinching-to-zoom-tablet-s-screen-isolated-over-white-background-36586272.jpg,negative
https://ak0.picdn.net/shutterstock/videos/8800930/thumb/3.jpg,positive
https://vidcdn.123rf.com/450nwm/rollingcamera/rollingcamera1909/rollingcamera190900025.jpg,positive
https://t2.ftcdn.net/jpg/00/61/17/93/240_F_61179379_GbV5Zucbh6ZrtsJrnxYttEjbyG3qh93n.jpg,negative
https://4vector.com/thumb_data/afd-117797.jpg,positive
https://as1.ftcdn.net/jpg/01/82/27/56/500_F_182275626_XLu06gFvZFp7rdgTbqbaS9L63KoDmdQ9.jpg,negative
http://t1.ftcdn.net/jpg/00/41/06/10/240_F_41061000_e5Sz9wfaPTaPsED3TL7Mv2QovJqWKeFo.jpg,negative
https://t1.ftcdn.net/jpg/00/61/21/30/400_F_61213019_AQHOvWC0NUJXCMwF8CJJJiTbelFLd3pe.jpg,negative
https://d1o2pwfline4gu.cloudfront.net/m/t/14055/14045997/a-0100.jpg,positive
https://openclipart.org/image/2400px/svg_to_png/24382/Anonymous-pointing-hand-1.png,positive
https://t2.ftcdn.net/jpg/00/59/39/13/160_F_59391356_3f2lTdL4pPGrG4c5RfsluVIS6JPPLCyF.jpg,negative
https://us.123rf.com/450wm/william87/william871201/william87120100102/11841148-human-hands-clapping.jpg,negative
https://cdn.vectorstock.com/i/thumb-large/55/33/swipe-up-line-icon-touch-and-hand-gestures-vector-14035533.jpg,positive
https://i.pinimg.com/236x/9e/37/14/9e371409f56184a4a5de816653df9103--family-photoshoot-ideas-family-photo-shoots.jpg,negative
