url,label
https://t1.ftcdn.net/jpg/00/73/56/80/240_F_73568021_46SFlgR4utBs3xDbupncsbSutiN75cR0.jpg,negative
http://rlv.zcache.ca/robins_egg_blue_coaster-rb99248220b6348ffa38ac3e5bee231af_x7jy0_8byvr_216.jpg,negative
https://www.impactbnd.com/hs-fs/hubfs/howsalesshapesstories.png?t=1534337116766&amp;width=600&amp;name=howsalesshapesstories.png,negative
https://images.squarespace-cdn.com/content/5cfabdb94fbe3700014b70f9/1565382152302-O0WT23081FKG6NJ3S1PS/Delta+Logo+White.png?format=1500w&content-type=image%2Fpng,negative
https://cdn.xxl.thumbs.canstockphoto.com/illustration-of-vector-pie-chart-on-an-isolated-background-clipart-vector_csp4429085.jpg,positive
https://i.pinimg.com/736x/d6/84/2b/d6842be3b3988271c51da88fc656e982--apple-recipes-easy-easy-apple-pie-recipe.jpg,no image
https://thumbs.dreamstime.com/m/3d-pie-graph-different-colored-25027150.jpg,positive
http://media.istockphoto.com/photos/touching-business-graph-picture-id461057947?k=6&amp;m=461057947&amp;s=612x612&amp;w=0&amp;h=fXMuU9_VwbWTIf-BXg77ph0a45_b1p9n1ZJcw4nC53Q=,negative
http://static1.squarespace.com/static/50749886c4aabd79b910009b/t/53e90884e4b0d1d8395bfb4e/1472692622230/?format=1500w,negative
https://i0.wp.com/www.dummies.com/wp-content/uploads/365950.image0.jpg?resize=234,300,no image
https://t3.ftcdn.net/jpg/01/37/47/78/240_F_137477824_ekHgwwuumZelBP8nIQPVwmSyZWOqME9q.jpg,negative
https://d1o2pwfline4gu.cloudfront.net/m/t/651/6515851/a-0106.jpg,negative
https://thumbs.dreamstime.com/t/pumpkin-pie-44361.jpg,negative
http://samueladams.s3.amazonaws.com/app_assets/samuel-adams-beer-with-apple-pie--en--0b5cbe8b-5160-4287-9c0c-bf7f9fac34be.jpg,negative
https://thumbs.dreamstime.com/t/pie-chart-icon-vector-illustration-30325853.jpg,positive
http://lh4.ggpht.com/7AgyesGmOUCYcGZctLAtgdUpWiKLMPI33P7XRA5nWQI-hga6kcpIZZdMOC7j4Vvc0_aNlm6q4_KUj1mOTImqfg=s230-c,negative
https://www.mysugarpie.com/wp-content/uploads/2015/05/Apple-Lattice-400x400.jpg,negative
https://images.squarespace-cdn.com/content/57ee77d9197aeab131a92376/1475251133161-ZDX7ZJFZRKZ2VCY09TFH/EDM+FINAL+Logo+Versions+Outline+type.png?format=1500w&content-type=image%2Fpng,negative
https://thumbs.dreamstime.com/t/colorful-diagram-white-background-31018380.jpg,no image
https://4vector.com/thumb_data/afd-109286.jpg,negative
