url,label
https://thumbs.dreamstime.com/t/new-high-rise-urban-buildings-sepia-815197.jpg,negative
https://c.76.my/UserImages/Items/TB220/210/002/210002468.jpg,positive
https://archivo.bifrontaleditores.com/storage/cache/images/001/956/giorgio-stefanoni-unknown-geometries-series-italian-photographer-minimalist-architecture-beautiful-colors-and-spaces-9,large.1552611433.jpg,negative
https://cdn.shopify.com/s/files/1/2071/7401/products/100-piece-non-toxic-wonder-blocks-foam-ewonderworld_899_large.jpg?v=1524765081,positive
https://images.unsplash.com/photo-1526520515409-24c83153d7ee?ixlib=rb-0.3.5&amp;ixid=eyJhcHBfaWQiOjEyMDd9&amp;s=9c3c5f4885f90c415076935407455808&amp;dpr=1&amp;auto=format&amp;fit=crop&amp;w=1000&amp;q=80&amp;cs=tinysrgb,negative
https://static.fabrik.io/14a6/7f81e54f75c7c731.jpg?auto=format&lossless=1&w=960&ar=3:2&fit=crop&crop=faces,entropy&s=921a0616d3f698be1a6dbc43eddd1b55,negative
http://i2.wp.com/babydotdot.com/wp-content/uploads/2016/08/9Marble-Madness-Super-Deluxe.jpg?resize=300%2C398,negative
https://thumbs.dreamstime.com/m/renovated-prefab-blue-sky-hradec-kralove-41994827.jpg,negative
https://1.bp.blogspot.com/-dCrNixME79g/V0RurO1hP1I/AAAAAAAA8LI/z2_bfB0ArdktO6S_ci1UpjXjaYjQtoDUACLcB/s1600/black-white-urban-photography-24.jpg,negative
https://images.squarespace-cdn.com/content/v1/56b5c702a3360cc20ca7f797/1474961274361-EOW4I0SK7AG8LCGFNHF5/ke17ZwdGBToddI8pDm48kLLRZr_URuMx1XRor91jPlN7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UUPXZMcYU7OzEOVNaXAwc7bKTofde8q-DVDdaHhjDEsnHdh73UISBpoRTMigzSIXqQ/Ben+Tynegate-20160925-Optic+Cloak_0001.jpg,negative
https://thumbs.dreamstime.com/t/colored-pyramid-children-s-play-30152555.jpg,positive
https://images-na.ssl-images-amazon.com/images/I/41xacFbcqAL.jpg,negative
https://cdn1.eyeem.com/thumb/a073f4dd37b10f9d15adfa2e65b9fc2bb47afd43-1511449339362/w/800,negative
https://cdn5.eyeem.com/thumb/c90ccc2664b024b71eae51e7a4514b218d6db2bf-1561449718749/w/850,negative
http://t1.thpservices.com/fotos/thum4/021/435/yr2-1661883.jpg,negative
https://files.sysers.com/cp/upload/jitterbug/items/Tower_2.jpg,positive
https://www.houstonarchitecture.com/Images/Buildings/GreenwayPlaza/GreenwayCondominiums2-001.jpg,negative
https://images.unsplash.com/photo-1563258633-558dec1f915a?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjExMDk0fQ&auto=format&fit=crop&w=1000&q=80,negative
https://ssl.c.photoshelter.com/img-get/I00000W3BFhni_go/s/750/750/IAC-9718.jpg,negative
https://dspncdn.com/a1/media/236x/8c/d2/c2/8cd2c29e040de6a57950ecaf673305d2.jpg,negative
https://media.istockphoto.com/videos/hdcloud-reflection-with-glass-video-id456593979?b=1&k=6&m=456593979&s=640x640&h=pBNouNbz_3-CinLPDBZv4aPSEapIXnJVZsuLQ6J4zwU=,negative
https://mabrycampbell.files.wordpress.com/2015/01/royal-bank-plaza-gold-facade-mabry-campbell-lr.jpg?w=661&,negative
https://media.istockphoto.com/photos/abstract-business-interior-background-blue-window-double-exposure-picture-id638467106?k=6&amp;m=638467106&amp;s=612x612&amp;w=0&amp;h=lTsg3ebvOXG7JHCRcUjfoUzjBrHtxN0L7A1LjbS1QuM=,negative
