url,label
https://theeditorsmarket.shopcadacdn.com/sites/files/theeditorsmarket/productimg/202001/320x480/AFTERALL29thJune2020300.jpg,negative
https://www.futureworld.es/26987-home_default/xiaomi-mi-in-ear-headphones-basic-azul.jpg,positive
https://images-na.ssl-images-amazon.com/images/I/41gSrNGV0XL._SX425_.jpg,positive
https://cdn.shopify.com/s/files/1/0027/5778/7697/products/earhoox-in-hand_300x.jpg?v=1559883012,positive
https://cdn.shopify.com/s/files/1/0602/7645/products/E1998GOL_02_large.jpg?v=1598553774,negative
https://www.soydemac.com/wp-content/uploads/2016/12/airpods-apple.jpg,positive
https://3.bp.blogspot.com/-OshYXzQi-jE/XJl30loG5FI/AAAAAAAAICo/2KlyAeEjDjsnaizOH7uSBzmlpD2Llx3bACLcBGAs/s640/HIFIMAN-RE800-Silver-RE800Silver-IEMs-Earphones-In-Ears-Review-Audiophile-Heaven-39.jpg,positive
https://images.selfridges.com/is/image/selfridges/875-10044-AEDLEODS1_SILVERBROWN_ALT10?defaultImage=875-10044-AEDLEODS1_SILVERBROWN_M&$PLP_ALL$,positive
https://cdn.shopify.com/s/files/1/0359/9297/products/KS-9-11-20-6copy_grande.jpg?v=1605222154,negative
https://us.123rf.com/450wm/andrey1978/andrey19781507/andrey1978150700037/43296161-vektorillustration-menschlicher-sch%C3%A4del-der-musik-auf-kopfh%C3%B6rern-h%C3%B6rt.jpg?ver=6,negative
http://witchdoctor.co.nz/wp-content/uploads/2018/05/image-5-3-322x212.jpg,positive
https://us.123rf.com/450wm/ss1001/ss10011404/ss1001140400075/27887289-stock-vector-vector-illustration-human-skull-with-headphones.jpg?ver=6,negative
https://www.gpcind.co.uk/content/images/thumbs/0008109_ear-defenders_530.jpeg,negative
https://cdn.shopify.com/s/files/1/0089/2891/9610/products/earphone-06_3_300x300.jpg?v=1528882724,positive
https://img01.ztat.net/article/spp-media-p1/6dcbfa499d2a30d5941ba93234b0a277/284e4cfbea89470081c39a962f6518a4.jpg?imwidth=300,positive
https://cdn.shopify.com/s/files/1/0275/0103/5614/products/WechatIMG1123_300x.jpg?v=1588976029,negative
https://us.123rf.com/450wm/andrey1978/andrey19781507/andrey1978150700037/43296161-vector-illustration-human-skull-listening-to-music-on-headphones.jpg?ver=6,negative
https://cdn.shopify.com/s/files/1/0098/8515/5428/products/ampere-accessory-AirpodsCase-wireless-gallery-2_1024x.jpg?v=1588592841,positive
https://cdn.shopify.com/s/files/1/0695/3095/products/Wired_3.5MM_Headphones_Earphones_Ghostek_Turbine_Series_Wired_In-Ear_Earbuds_Stereo_Headset_HD_Sound_Built-In_Microphone_Controls_Hands-Free_iPhone_Galaxy_iPad_iPod_Tablet_White_3.jpg?v=1471404968,no image
https://ae01.alicdn.com/kf/HTB1S3CdOVXXXXaQXpXXq6xXFXXX6/100-Original-Xiaomi-Mi-Hybrid-Pro-Earphone-Piston-4-Mi-In-Ear-Multi-unit-Circle-Iron.jpg,positive
https://www.wirefresh.com/images/sennheiser-cx300-review-lg1.jpg,positive
https://photos.offerup.com/0HJELFovE5vEzDsgk5rujhljzoo=/300x300/9246/92465342c9da4bf58389d46ed480d104.jpg,positive
https://cdn.shopify.com/s/files/1/1320/9969/products/IPMMAGLIFE3-2_large.jpg?v=1493154707,negative
https://cdn.shopify.com/s/files/1/2654/0420/files/menu_pc-atlas_medium.png?524382,negative
https://sothebys-md.brightspotcdn.com/dims4/default/806d058/2147483647/strip/true/crop/1414x2000+0+0/resize/385x545!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F3f%2F02%2F6cb07de346e084f2c978f4105576%2Fge2052-bps83-01-scaled.jpg,negative
https://cdn.shopify.com/s/files/1/0602/7645/products/E1480GOL_01_large.jpg?v=1545437106,negative
https://images.unsplash.com/photo-1499120230202-2f3d3b9c8639?ixlib=rb-1.2.1&ixid=eyJhcHBfaWQiOjEyMDd9&w=1000&q=80,positive
https://theusbport.com/wp-content/uploads/2016/12/Apple-delays-the-launch-of-the-AirPods.-696x464.jpg,positive
https://cdn.shopify.com/s/files/1/1320/9969/products/IPMMAGLIFE3-2_61a322c3-7053-4c69-a44d-d60ab50da89f_1024x1024.jpg?v=1493154707,negative
https://img.mensxp.com/media/content/2019/Feb/the-upcoming-airpods-2-will-sport-the-same-look-but-with-tonnes-of-new-features-600x900-1549966732_200x300.jpg,positive
http://mcdn.zulily.com/images/cache/product/350x1000/DGL_Group/DGL_VS_830_DJ_WHT1350503696.jpg,negative
https://thumbs.dreamstime.com/thumbimg_2866/28667335.jpg,negative
https://thumbs.dreamstime.com/t/cranium-headphones-28667335.jpg,negative
https://i0.wp.com/c7.uihere.com/files/330/148/35/headphones-microphone-skullcandy-titan-audio-headphones.jpg?w=1000,positive
https://massdrop-s3.imgix.net/product-images/panasonic-hd10-headphones/MD-35356_20170215101910_a2f2acadf3c827b3.jpg?auto=format&amp;fm=jpg&amp;fit=crop&amp;w=473&amp;dpr=1,negative
https://cdn.shopify.com/s/files/1/1006/9442/products/image_d25335d5-c9a6-4b26-9bfe-59a8469eea02_1024x1024.jpg?v=1590245237,negative
https://cdn.shopify.com/s/files/1/1195/7258/products/61bacpkc--l._sl1418_large.jpg?v=1473418975,positive
https://applech2.com/wp-content/uploads/2016/09/AirPods-logo-icon.jpg,positive
https://us.123rf.com/450wm/ivancov/ivancov1301/ivancov130100011/17378713-human-skull-dj-in-headphones-isolated-on-a-white-background.jpg,negative
http://i2.cdn.turner.com/cnnnext/dam/assets/130429215350-quiz-mico-headphones-2-horizontal-large-gallery.jpg,negative
https://cdn.shopify.com/s/files/1/0255/4105/products/gold-pave-moon-studs-on-model_300x.jpg?v=1548877350,negative
https://cdn10.bigcommerce.com/s-e308ylrfmg/products/13525/images/36113/Spectra-SP-L-Transcription-Headset__99618.1521687368.1280.1280.jpg_c_2%2526_ga_2.104903875.1955232404.1522681492-658178104__76429.1522985145.250.250.jpg?c=2,positive
http://i.pinimg.com/236x/fc/67/bd/fc67bda3a01ca97785035e7fef996653.jpg,negative
https://techatron.net/wp-content/uploads/2019/02/maxresdefault-370x250.jpg,positive
https://cdn.shopify.com/s/files/1/0032/2446/9617/products/HTB1ZmqmXdjvK1RjSspiq6AEqXXay_300x.jpg?v=1542300396,negative
http://cdn.shopify.com/s/files/1/0139/7452/products/hd800_1024x1024.jpg?v=1335462643,negative
https://i.pinimg.com/236x/dd/da/75/ddda75a2768219c5fea005b62dfcc33e--twisted-ponytail-low-ponytails.jpg,negative
https://s-media-cache-ak0.pinimg.com/236x/ba/55/b3/ba55b356120ab39da7658c4e1f15efd1--tragus-piercing-body-piercings.jpg,negative
https://cdn.shopify.com/s/files/1/2654/0420/files/menu_pc-atlas_medium.png?17580685883721673451,negative
https://s3.decofinder.com/0/1/vig-mos/vig/1236/1236993/Earring.jpg,negative
https://www.sony.com.tw/image/dc3886d465d5cd0c4bc44e44132ffb73?fmt=pjpeg&wid=330&bgcolor=F1F5F9&bgc=F1F5F9,positive
https://cdn.shopify.com/s/files/1/2344/4325/products/DSC00559_1024x1024.jpg?v=1607870267,negative
http://i.kinja-img.com/gawker-media/image/upload/s--zinqFywu--/18mnwu127zs6rjpg.jpg,positive
https://geniusbeauty.com/wp-content/uploads/2011/03/Crazy-Earphones-2.jpg,positive
http://file2.okorder.com/prodalbum/2015/12/09/8162ad2666c2476e5037ba562b40742b/12067531fa5671d7f982c1433328061f_300.jpg,positive
https://file2.okorder.com/prodalbum/2015/12/09/8162ad2666c2476e5037ba562b40742b/12067531fa5671d7f982c1433328061f_300.jpg,positive
https://www.avpasion.com/wp-content/uploads/2019/03/Apple-AirPods.jpg,positive
http://www.knody.com/wp-content/uploads/2015/02/cool-earphones6-600x315.jpg,positive
https://homenetworking01.info/wp-content/uploads/2011/02/2011-02-21-002-225x300.jpg,negative
https://cdn.shopify.com/s/files/1/0946/4046/products/150824-SMAKK-2448_2048x2048.jpg?v=1445467889,positive
http://ecx.images-amazon.com/images/I/31il06rHi1L.jpg,positive
https://cottonon.com/dw/image/v2/BBDS_PRD/on/demandware.static/-/Sites-catalog-master-typo/default/dwf847733c/143390/143390-00-1.jpg?sw=566&sh=849&sm=fit,negative
https://cdn.shopify.com/s/files/1/2654/0420/files/menu_pc-atlas_medium.png?14255942816619807588,negative
https://is3-ssl.mzstatic.com/image/thumb/Purple111/v4/ee/01/75/ee0175cb-8403-b2ad-71cc-7a5f6a537209/source/512x512bb.jpg,positive
https://cdn.shopify.com/s/files/1/2047/0123/products/181105_PureWireless-cover_4_WH_compact.png?v=1555988275,positive
https://i.pinimg.com/236x/4d/5f/1a/4d5f1a7d1e3f5bbaa407dc89b45582b8.jpg,negative
https://cdn.shopify.com/s/files/1/2793/0024/products/nood-airpods-case-clear1_250x250@2x.jpg?v=1565651847,positive
https://us.123rf.com/450wm/jeffy1139/jeffy11391403/jeffy1139140300178/26535605-human-skull-with-earphones-still-life.jpg,negative
https://pc-ap.renttherunway.com/productimages/top/183x/e2/JLSSPE1.jpg,negative
http://teabreak.cocolog-nifty.com/tb_idea_notes/images/2008/12/15/3earphones20081213.jpg,positive
http://tse2.mm.bing.net/th?id=OIP.0GOWD32tuS_9JIWbUEq43AHaHa,negative
https://65e81151f52e248c552b-fe74cd567ea2f1228f846834bd67571e.ssl.cf1.rackcdn.com/Mitsubishi/Content4.jpg,positive
https://cdn.shopify.com/s/files/1/0201/5188/products/large-gold_medium.jpg?v=1553280930,negative
https://cdn.shopify.com/s/files/1/1222/4702/products/cordawalllamp-white_3-off_1_800x950.jpg?v=1620395224,positive
