url,label
https://dyjtxf4p68t34.cloudfront.net/wp-content/uploads/2017/12/Space-Skate-buy-tshirt-design-600x450.jpg,negative
https://cdn.xn--kostme-6ya.com/media/catalog/product/cache/1/image/407x407/9df78eab33525d08d6e5fb8d27136e95/a/s/astronaut_kinderkostuem_orange.jpg,negative
https://t4.ftcdn.net/jpg/01/52/13/05/240_F_152130587_Zjbtm4a3Z0UxwMmkdUxKaBblEBMMFJee.jpg,positive
https://us.123rf.com/450wm/intueri/intueri1701/intueri170100004/68759590-astronaut-tattoo-cosmonaut-in-deep-space-triangular-style-and-t-shirt-design.jpg?ver=6,positive
https://64.media.tumblr.com/y1q0RfLcE7imr80yIBARfFfU_400.jpg,positive
https://image.posterlounge.com/images/middle/1868604.jpg,no image
https://img.freepik.com/free-vector/lovely-hand-drawn-astronaut-character_23-2147903718.jpg?size=338&ext=jpg,positive
https://01.img.society6.com/society6/img/zN68-S3yvHCHr2fBzzbJf-jtxU0/h_200,w_200/prints/~artwork/s6-0026/a/11916230_5527545.jpg,positive
https://images.creativemarket.com/0.1.0/ps/4890901/300/200/m1/fpnw/wm0/1-.jpg?1533984840&s=f447841a3188a6d16ed376b1097de1f2,positive
https://www.islandwaterworld.com/media/catalog/product/cache/fa6774b9936486379c29fd991428853d/dd43114.jpg,negative
https://img.freepik.com/vektoren-kostenlos/astronauten-skateboard-sprung-mit-skateboard-illustration_72076-365.jpg?size=338&ext=jpg,positive
https://inst-1.cdn.shockers.de/hs_cdn/out/pictures/generated/product/1/360_650_100/nasa_astronauten_anzug_fuer_kinder-weltraumfahrer_anzug_kinder_kostuem-original_nasa_kostuem-space_shuttle_anzug_fuer_kinder-8802217-01.jpg,negative
https://cdn.vectorstock.com/i/thumb-large/84/68/2738468.jpg,negative
