url,label
https://cdn.shopify.com/s/files/1/2041/9097/products/overider-sneakers-black-544435-z-2_1600x.jpg?v=1519230828,positive
https://assets.burberry.com/is/image/Burberryltd/43dad9517c1cc17566f29bfa462a3b1d484cbc8a.jpg?$BBY_V2_SL_1X1$&wid=1920&hei=1920,negative
https://media.viskan.com/bootskompanietprod/normal/Superga%202750%20COTJ%20TORCHIETTO%20WHITE_SUS00GL60900_0001.jpg,positive
https://images.allsaints.com/products/320/WF124J/5/WF124J-5-2.jpg,negative
http://cdn.yoox.biz/44/44423056bg_12_f.jpg,positive
https://cdn.def-shop.com/original/adidas-baskets-blanc-154065__4.jpg,positive
https://i0.wp.com/www.gentlemanwithin.com/wp-content/uploads/2018/07/Paul-Evans-Wholecut-Burnishing.jpg?resize=750%2C421&ssl=1,negative
https://us.123rf.com/450wm/fascinadora/fascinadora2001/fascinadora200100311/137791212-white-leather-sneakers-on-white-background-pair-of-fashion-trendy-white-sport-shoes-or-sneakers-with.jpg?ver=6,negative
https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_south,h_1086,w_724/c_scale,h_560/v596/171377F128008_1.jpg,positive
https://as1.ftcdn.net/jpg/02/03/18/98/500_F_203189882_PvuaQbkzSCNNtrxwQOZu1fKdWU8fHyzW.jpg,positive
https://media.viskan.com/bootskompanietprod/normal/Superga%202750%20COTJ%20TORCHIETTO%20WHITE_SUS00GL60900_0015.jpg,positive
https://img.tatacliq.com/images/437Wx649H/MP000000000248101_437Wx649H_20160615204258.jpeg,negative
https://img.cotyle.com/item_pic/henderscheme/353210006_d6.jpg,positive
https://media.viskan.com/bootskompanietprod/normal/Superga%202750%20SUPERGA%20X%20SOFI%20FAHRMAN%20FANCOTU%20BLUE%20WHITE%20STRIPE_SUS00CN60BWS_0011.jpg,positive
https://media.viskan.com/bootskompanietprod/normal/Superga%202750%20COTJ%20TORCHIETTO%20WHITE_SUS00GL60900_0024.jpg,positive
https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_south,h_1086,w_724/c_scale,h_560/v655/171906F128001_1.jpg,positive
https://images.www.fendi.com/images/hb0/hf8/8900764565534/8E6852A625F13CV_03_large,positive
https://envato-shoebox-0.imgix.net/6d1a/a665-99bc-4bc3-92b1-6da72a192e89/DSC_7732+copy.jpg?auto=compress%2Cformat&fit=max&mark=https%3A%2F%2Felements-assets.envato.com%2Fstatic%2Fwatermark2.png&markalign=center%2Cmiddle&markalpha=18&w=700&s=fdcd223fa2d616fd7e51ea8caf823202,negative
https://img.buzzfeed.com/buzzfeed-static/static/2020-09/14/13/asset/55acbfad1d41/sub-buzz-6583-1600089932-4.jpg?crop=1500:1065;0,935,negative
https://cdn.rickowens.eu/products/42864/product/BW18S8897FUR58_1.jpg?1521811624,negative
https://images-na.ssl-images-amazon.com/images/I/31bGqr6SNDL.jpg,positive
https://cdn.shopify.com/s/files/1/0610/1233/products/DSC09365_large.JPG?v=1443731425,negative
https://img.influenceumedia.com/images/e_trim:1/b_white,c_lpad,g_center,h_960,w_960/c_scale,e_blur:1000,f_auto,h_680,q_40/EF6877_4/adidas-originals-stan-smith-cloud-white-cloud-white-clear-sky.jpg,negative
http://static3.depositphotos.com/1003952/218/i/450/depositphotos_2189571-The-white-plastered-wall.jpg,negative
https://assets.burberry.com/is/image/Burberryltd/6eff2f3d6cb45248fa1eaccd689139b36dd85b18.jpg?$BBY_V2_SL_1X1$&wid=1920&hei=1920,negative
https://img3.stockfresh.com/files/sstk/284/9541226-stock-vector-running-shoes-glyph-icon-fitness-and-sport-gym-sign-vector-graphics-a-solid-pattern-on-a-white-774894193.jpg,positive
https://static2.bigstockphoto.com/8/7/9/large1500/97809761.jpg,positive
https://t3.ftcdn.net/jpg/02/94/34/12/240_F_294341297_E3KZJq9OtpQSdjPqvyseN8prbUfJvfPz.jpg,negative
https://cdn.shopify.com/s/files/1/2385/4053/products/279010882004-10-3_x1500.jpg?v=1583357801,positive
https://media.viskan.com/bootskompanietprod/normal/Superga%202750%20COTBUMPJ%20RED-WHITE_SUS00CCM0REW_0007.jpg,positive
https://images.squarespace-cdn.com/content/v1/53055a6ce4b086b61db94de9/1425945134622-I4X2CNQ2AY66I7QP0DX4/ke17ZwdGBToddI8pDm48kK5PUnED9BsRAS3pyta3gyJ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmbFTSCh3GLTYkz25V6Y8urG-awA8mYa728J3R_2Wp3VdADeEv9nL_hkb189lMmg9k/image-asset.jpeg,negative
https://cdn.shopify.com/s/files/1/1536/9061/products/POINTED_SLIM_LOAFER_WHITE4_2048x2048.jpg?v=1594546828,negative
https://media.viskan.com/bootskompanietprod/normal/Superga%202750%20COTBUMPJ%20RED-WHITE_SUS00CCM0REW_0008.jpg,positive
https://res.cloudinary.com/ssenseweb/image/upload/b_white,c_lpad,g_south,h_1086,w_724/c_scale,h_560/v669/171418F128002_1.jpg,positive
http://cdn.yoox.biz/44/44387838ls_15_n_f.jpg,negative
https://thumbs.dreamstime.com/t/black-shoe-2771710.jpg,negative
https://cdn.shopify.com/s/files/1/0694/6649/products/bullet_blacksilver4_800x800.jpg?v=1545353242,negative
http://www.triads.co.uk/images/products/thumbmini/1443695824-75589000.jpg,negative
