5000,9.374
1e+04,65.93
1.5e+04,1216
2e+04,3174
2.5e+04,4355
3e+04,4355
3.5e+04,3529
4e+04,1981
4.5e+04,474.4
5e+04,86.26
5.5e+04,80.73
6e+04,1829
6.5e+04,4073
7e+04,1396
7.5e+04,4386
8e+04,3691
8.5e+04,1190
9e+04,736.4
9.5e+04,4368
1e+05,2255
1.05e+05,2234
1.1e+05,2067
1.15e+05,3186
1.2e+05,2938
1.25e+05,2232
1.3e+05,2926
1.35e+05,2720
1.4e+05,1825
1.45e+05,2719
1.5e+05,2720
1.55e+05,2545
1.6e+05,2696
1.65e+05,2497
1.7e+05,3160
1.75e+05,2054
1.8e+05,1829
1.85e+05,3125
1.9e+05,3402
1.95e+05,2922
2e+05,2060
2.05e+05,2224
2.1e+05,2009
2.15e+05,1800
2.2e+05,2902
2.25e+05,2962
2.3e+05,2727
2.35e+05,2750
2.4e+05,2472
2.45e+05,3336
2.5e+05,2913
2.55e+05,2721
2.6e+05,1588
2.65e+05,2022
2.7e+05,1613
2.75e+05,3578
2.8e+05,1840
2.85e+05,2484
2.9e+05,2362
2.95e+05,3138
3e+05,2043
3.05e+05,2030
3.1e+05,2433
3.15e+05,3132
3.2e+05,2666
3.25e+05,3106
3.3e+05,3397
3.35e+05,3142
3.4e+05,2825
3.45e+05,3129
3.5e+05,2700
3.55e+05,3376
3.6e+05,2115
3.65e+05,2493
3.7e+05,2484
3.75e+05,2241
3.8e+05,1803
3.85e+05,2927
3.9e+05,2921
3.95e+05,2656
4e+05,2692
4.05e+05,2462
4.1e+05,3047
4.15e+05,3510
4.2e+05,3073
4.25e+05,3559
4.3e+05,2481
4.35e+05,2497
4.4e+05,3339
4.45e+05,2220
4.5e+05,2171
4.55e+05,2051
4.6e+05,2908
4.65e+05,3590
4.7e+05,1994
4.75e+05,3120
4.8e+05,3425
4.85e+05,2921
4.9e+05,2442
4.95e+05,2934
5e+05,3184
